GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:5619084	ABC transporter disorders	1.54e-14	1.54e-14	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,VCP,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:5678895	Defective CFTR causes cystic fibrosis	6.62e-16	6.62e-16	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,VCP,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:1592230	Mitochondrial biogenesis	5.32e-05	5.32e-05	-1	ATP5D,SSBP1,CHCHD3,ATP5B,ATP5F1,ATP5E,NR1D1,ATP5G2,CARM1,ATP5A1,ATP5G3,ATP5J,ATP5G1,CALM3,ATP5C1,ATP5L,ATP5H,ATP5I,MTX1,C19ORF70,IDH2,APOO,ATP5J2,ATP5O
REAC:381119	Unfolded Protein Response (UPR)	0.0346	0.0346	-1	EXOSC5,GSK3A,SEC61B,CREB3,KLHDC3,SEC61G,ATP6V0D1,LMNA,YIF1A,EXOSC4,CALR,ASNA1
REAC:3858494	Beta-catenin independent WNT signaling	1.44e-12	1.44e-12	-1	PSMB1,PSMC4,AP2S1,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,DVL1,PSMD3,PFN1,CLTA,PSMF1,PSMB2,SHFM1,RAC1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,CALM3,AP2M1,PSMC3,GNB2,GNG5,PSMD2,CLTB,AP2A2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:4086400	PCP/CE pathway	8.28e-17	8.28e-17	-1	PSMB1,PSMC4,AP2S1,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,DVL1,PSMD3,PFN1,CLTA,PSMF1,PSMB2,SHFM1,RAC1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,AP2M1,PSMC3,PSMD2,CLTB,AP2A2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:4608870	Asymmetric localization of PCP proteins	2.75e-14	2.75e-14	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:71387	Metabolism of carbohydrates	0.0125	0.0125	-1	HYAL2,SLC25A1,PPP2R1A,GAPDH,TPI1,GALE,B4GALT2,PGLS,MDH2,B3GAT3,ALDOA,TALDO1,UBA52
REAC:381038	XBP1(S) activates chaperone genes	0.0413	0.0413	-1	SEC61A1,ADD1,GSK3A,SEC61B,WFS1,KLHDC3,SEC61G,ATP6V0D1,LMNA,YIF1A,ASNA1
REAC:6807505	RNA polymerase II transcribes snRNA genes	0.00653	0.00653	-1	POLR2J,POLR2E,POLR2I,GTF2F1,NABP2,SSU72,POLR2G,POLR2L
REAC:1428517	The citric acid (TCA) cycle and respiratory electron transport	2.05e-38	2.05e-38	-1	NDUFAB1,UQCRC1,NDUFB4,IDH3G,SDHA,NDUFB2,ATP5D,NDUFB7,IDH3B,ETFB,NDUFC1,NDUFS8,ATP5B,COX6A1,TIMMDC1,NDUFS7,COX7A2L,ATP5F1,NDUFB3,NDUFA8,ATP5E,NDUFA1,COX6B1,TRAP1,COX7C,UQCR11,ECSIT,NDUFA10,COX4I1,COX7B,NDUFA2,PDHA1,COX16,LDHA,ATP5G2,COX5B,TACO1,NDUFB5,NDUFA9,NDUFB10,NDUFS6,MDH2,NDUFB11,NDUFB9,SURF1,NDUFC2,ATP5A1,ATP5G3,ATP5J,ATP5G1,NDUFV3,NDUFAF2,UQCRQ,NDUFB6,ATP5C1,NDUFB8,ATP5L,NDUFV1,ATP5H,NDUFS5,ATP5I,UQCRFS1,NDUFA3,BSG,UQCRH,NDUFA11,UCP2,COX8A,ACAD9,NDUFAF3,NDUFV2,COX14,COX5A,CYC1,IDH2,UQCR10,NDUFA12,NDUFA6,NDUFA13,NDUFA4,NDUFS3,ATP5J2,ATP5O
REAC:163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	5.36e-44	5.36e-44	-1	NDUFAB1,UQCRC1,NDUFB4,SDHA,NDUFB2,ATP5D,NDUFB7,ETFB,NDUFC1,NDUFS8,ATP5B,COX6A1,TIMMDC1,NDUFS7,COX7A2L,ATP5F1,NDUFB3,NDUFA8,ATP5E,NDUFA1,COX6B1,TRAP1,COX7C,UQCR11,ECSIT,NDUFA10,COX4I1,COX7B,NDUFA2,COX16,ATP5G2,COX5B,TACO1,NDUFB5,NDUFA9,NDUFB10,NDUFS6,NDUFB11,NDUFB9,SURF1,NDUFC2,ATP5A1,ATP5G3,ATP5J,ATP5G1,NDUFV3,NDUFAF2,UQCRQ,NDUFB6,ATP5C1,NDUFB8,ATP5L,NDUFV1,ATP5H,NDUFS5,ATP5I,UQCRFS1,NDUFA3,UQCRH,NDUFA11,UCP2,COX8A,ACAD9,NDUFAF3,NDUFV2,COX14,COX5A,CYC1,UQCR10,NDUFA12,NDUFA6,NDUFA13,NDUFA4,NDUFS3,ATP5J2,ATP5O
REAC:611105	Respiratory electron transport	1.79e-33	1.79e-33	-1	NDUFAB1,UQCRC1,NDUFB4,SDHA,NDUFB2,NDUFB7,ETFB,NDUFC1,NDUFS8,COX6A1,TIMMDC1,NDUFS7,COX7A2L,NDUFB3,NDUFA8,NDUFA1,COX6B1,TRAP1,COX7C,UQCR11,ECSIT,NDUFA10,COX4I1,COX7B,NDUFA2,COX16,COX5B,TACO1,NDUFB5,NDUFA9,NDUFB10,NDUFS6,NDUFB11,NDUFB9,SURF1,NDUFC2,NDUFV3,NDUFAF2,UQCRQ,NDUFB6,NDUFB8,NDUFV1,NDUFS5,UQCRFS1,NDUFA3,UQCRH,NDUFA11,COX8A,ACAD9,NDUFAF3,NDUFV2,COX14,COX5A,CYC1,UQCR10,NDUFA12,NDUFA6,NDUFA13,NDUFA4,NDUFS3
REAC:6799198	Complex I biogenesis	1.73e-22	1.73e-22	-1	NDUFAB1,NDUFB4,NDUFB2,NDUFB7,NDUFC1,NDUFS8,TIMMDC1,NDUFS7,NDUFB3,NDUFA8,NDUFA1,ECSIT,NDUFA10,NDUFA2,NDUFB5,NDUFA9,NDUFB10,NDUFS6,NDUFB11,NDUFB9,NDUFC2,NDUFV3,NDUFAF2,NDUFB6,NDUFB8,NDUFV1,NDUFS5,NDUFA3,NDUFA11,ACAD9,NDUFAF3,NDUFV2,NDUFA12,NDUFA6,NDUFA13,NDUFS3
REAC:163210	Formation of ATP by chemiosmotic coupling	2.39e-12	2.39e-12	-1	ATP5D,ATP5B,ATP5F1,ATP5E,ATP5G2,ATP5A1,ATP5G3,ATP5J,ATP5G1,ATP5C1,ATP5L,ATP5H,ATP5I,ATP5J2,ATP5O
REAC:5696398	Nucleotide Excision Repair	7.61e-07	7.61e-07	-1	POLR2J,RFC2,XRCC1,ACTB,XAB2,POLR2E,RBX1,POLR2I,TFPT,RPA3,POLD2,PRPF19,COPS7A,INO80B,POLE4,RPA2,CETN2,POLR2G,COPS6,GPS1,POLD4,POLR2L,RAD23A,MCRS1,UBA52
REAC:5696399	Global Genome Nucleotide Excision Repair (GG-NER)	8.62e-05	8.62e-05	-1	RFC2,XRCC1,ACTB,RBX1,TFPT,RPA3,POLD2,COPS7A,INO80B,POLE4,RPA2,CETN2,COPS6,GPS1,POLD4,RAD23A,MCRS1,UBA52
REAC:5696400	Dual Incision in GG-NER	0.0181	0.0181	-1	RFC2,RBX1,RPA3,POLD2,POLE4,RPA2,POLD4,UBA52
REAC:5696397	Gap-filling DNA repair synthesis and ligation in GG-NER	0.000938	0.000938	-1	RFC2,XRCC1,RPA3,POLD2,POLE4,RPA2,POLD4,UBA52
REAC:5696394	DNA Damage Recognition in GG-NER	0.000146	0.000146	-1	ACTB,RBX1,TFPT,COPS7A,INO80B,CETN2,COPS6,GPS1,RAD23A,MCRS1,UBA52
REAC:6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	7.44e-06	7.44e-06	-1	POLR2J,RFC2,XRCC1,XAB2,POLR2E,RBX1,POLR2I,RPA3,POLD2,PRPF19,COPS7A,POLE4,RPA2,POLR2G,COPS6,GPS1,POLD4,POLR2L,UBA52
REAC:6782135	Dual incision in TC-NER	2.16e-05	2.16e-05	-1	POLR2J,XAB2,POLR2E,RBX1,POLR2I,POLD2,PRPF19,POLE4,POLR2G,POLD4,POLR2L,UBA52
REAC:6781823	Formation of TC-NER Pre-Incision Complex	3.51e-06	3.51e-06	-1	POLR2J,XAB2,POLR2E,RBX1,POLR2I,PRPF19,POLR2G,COPS6,POLR2L,UBA52
REAC:6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	1.85e-05	1.85e-05	-1	POLR2J,XAB2,POLR2E,RBX1,POLR2I,POLD2,PRPF19,POLE4,POLR2G,POLD4,POLR2L,UBA52
REAC:5628897	TP53 Regulates Metabolic Genes	8.11e-08	8.11e-08	-1	GPI,YWHAE,COX6A1,COX7A2L,LAMTOR2,PRDX1,COX6B1,PRDX5,COX7C,COX4I1,COX7B,COX16,LAMTOR5,COX5B,TACO1,SURF1,LAMTOR1,RRAGA,G6PD,PRDX2,MLST8,COX8A,COX14,COX5A,LAMTOR4,NDUFA4
REAC:5205647	Mitophagy	0.0181	0.0181	-1	CSNK2A2,TOMM22,TOMM40,MAP1LC3B,TOMM7,CSNK2B,UBA52,PGAM5
REAC:199992	trans-Golgi Network Vesicle Budding	0.00144	0.00144	-1	AP1M1,AP1B1,NAPA,AP1S1,RAB5C,VAMP8,CLTA,CHMP2A,BLOC1S1,ARF1,CLTB,BLOC1S4
REAC:421837	Clathrin derived vesicle budding	0.00144	0.00144	-1	AP1M1,AP1B1,NAPA,AP1S1,RAB5C,VAMP8,CLTA,CHMP2A,BLOC1S1,ARF1,CLTB,BLOC1S4
REAC:432722	Golgi Associated Vesicle Biogenesis	0.0025	0.0025	-1	AP1M1,AP1B1,NAPA,AP1S1,RAB5C,VAMP8,CLTA,BLOC1S1,ARF1,BLOC1S4
REAC:432720	Lysosome Vesicle Biogenesis	0.00014	0.00014	-1	AP1M1,AP1B1,AP1S1,VAMP8,CLTA,CHMP2A,BLOC1S1,ARF1,CLTB
REAC:909733	Interferon alpha/beta signaling	0.0245	0.0245	-1	IFI35,IFI6,BST2,IFITM3,IFITM2,IRF7,ISG15,PSMB8,HLA-C,HLA-E,HLA-F,HLA-A,HLA-B
REAC:69620	Cell Cycle Checkpoints	0.0021	0.0021	-1	PSMB1,PSMC4,PSMA4,RFC2,PSMC5,DYNLL1,PCBP4,NUDC,PSME1,PSMD8,RANGAP1,PSMB5,PSME2,PSMA7,PSMD7,BABAM1,PPP2R1A,RPA3,PSMD3,YWHAE,PSMD14,SUMO1,RPA2,PSMF1,PSMB2,SHFM1,PSMB7,ANAPC11,PSMB6,PSMA5,SEC13,PSMD4,PSMB4,PMF1,PSMC3,ANAPC16,PSMD2,SFN,CDC26,PSMD13,H2AFX,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69615	G1/S DNA Damage Checkpoints	1.34e-13	1.34e-13	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69613	p53-Independent G1/S DNA damage checkpoint	1.46e-16	1.46e-16	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69610	p53-Independent DNA Damage Response	1.46e-16	1.46e-16	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	1.46e-16	1.46e-16	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69580	p53-Dependent G1/S DNA damage checkpoint	6.26e-14	6.26e-14	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69563	p53-Dependent G1 DNA Damage Response	6.26e-14	6.26e-14	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69541	Stabilization of p53	1.03e-15	1.03e-15	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:349425	Autodegradation of the E3 ubiquitin ligase COP1	8.55e-17	8.55e-17	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69481	G2/M Checkpoints	1.68e-06	1.68e-06	-1	PSMB1,PSMC4,RFC2,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,BABAM1,RPA3,PSMD3,YWHAE,RPA2,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,H2AFX,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:453276	Regulation of mitotic cell cycle	7.67e-12	7.67e-12	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,ANAPC11,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:174143	APC/C-mediated degradation of cell cycle proteins	7.67e-12	7.67e-12	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,ANAPC11,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	7.41e-14	7.41e-14	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,ANAPC11,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:174084	Autodegradation of Cdh1 by Cdh1:APC/C	1.65e-15	1.65e-15	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,ANAPC11,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	3.09e-13	3.09e-13	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,ANAPC11,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:176409	APC/C:Cdc20 mediated degradation of mitotic proteins	2.2e-13	2.2e-13	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,ANAPC11,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:174154	APC/C:Cdc20 mediated degradation of Securin	1.01e-14	1.01e-14	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,ANAPC11,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	1.07e-13	1.07e-13	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,ANAPC11,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	7.41e-14	7.41e-14	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,ANAPC11,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:176408	Regulation of APC/C activators between G1/S and early anaphase	1.19e-12	1.19e-12	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,ANAPC11,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:174113	SCF-beta-TrCP mediated degradation of Emi1	3.95e-16	3.95e-16	-1	PSMB1,PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:73884	Base Excision Repair	0.000938	0.000938	-1	RFC2,NTHL1,XRCC1,MPG,RPA3,POLD2,POLE4,ADPRHL2,RPA2,POLD4
