GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:937061	TRIF-mediated TLR3/TLR4 signaling 	0.0165	0.0165	1	MEF2A,FBXW11,MAPK1,RIPK2,BIRC2,MAPK14,CREB1,DHX9,RIPK1,LY96,MAP2K1,PTPN11,TBK1,HMGB1
REAC:2132295	MHC class II antigen presentation	0.0383	0.0383	1	KIF2A,KIFAP3,DYNC1I2,CAPZA1,CANX,ACTR10,DYNC1LI2,CLTC,CTSK,KIF5B,DYNC1H1,CAPZA2,DYNLL2
REAC:195258	RHO GTPase Effectors	0.0017	0.0017	1	CENPQ,GOPC,PPP1R12A,NCKAP1,PKN2,KIF2A,DYNC1I2,PPP2R5C,XPO1,CTTN,ZW10,MAPK1,ACTR3,ZWINT,KTN1,DYNC1LI2,ABI1,ACTR2,NCOA2,ITGB1,RANBP2,AHCTF1,FMNL2,YWHAZ,CYBB,CTNNB1,PTK2,KIF5B,ZWILCH,LIMK2,PIK3R4,DYNC1H1,PRC1,DYNLL2
REAC:5663220	RHO GTPases Activate Formins	0.025	0.025	1	CENPQ,KIF2A,DYNC1I2,PPP2R5C,XPO1,ZW10,ZWINT,DYNC1LI2,ITGB1,RANBP2,AHCTF1,FMNL2,ZWILCH,DYNC1H1,DYNLL2
REAC:73856	RNA Polymerase II Transcription Termination	0.000118	0.000118	1	ZC3H11A,SRSF5,SRSF3,NCBP2,SRSF11,THOC2,SRSF1,SLU7,PCF11,CPSF2,NUDT21,CSTF2T
REAC:109688	Cleavage of Growing Transcript in the Termination Region 	0.000118	0.000118	1	ZC3H11A,SRSF5,SRSF3,NCBP2,SRSF11,THOC2,SRSF1,SLU7,PCF11,CPSF2,NUDT21,CSTF2T
REAC:1500931	Cell-Cell communication	0.0227	0.0227	1	FERMT2,MAPK14,CLDN16,PIK3CA,RSU1,PRKCI,PTK2,LIMS1,PTPN11,CD2AP
REAC:446203	Asparagine N-linked glycosylation	0.0016	0.0016	1	ST3GAL1,SEL1L,DYNC1I2,PSMC1,BET1,EDEM3,CAPZA1,UAP1,CANX,COPB1,ACTR10,STT3A,DYNC1LI2,COG3,DERL1,RAB1A,USO1,MARCH6,ARFGAP2,NUS1,RNF139,GOLGB1,TRAPPC6B,TMED9,TRAPPC4,DYNC1H1,MAN1A2,CAPZA2,ANKRD28,ARFGAP3,DYNLL2
REAC:948021	Transport to the Golgi and subsequent modification	0.00604	0.00604	1	DYNC1I2,BET1,CAPZA1,COPB1,ACTR10,DYNC1LI2,COG3,RAB1A,USO1,ARFGAP2,GOLGB1,TRAPPC6B,TMED9,TRAPPC4,DYNC1H1,MAN1A2,CAPZA2,ANKRD28,ARFGAP3,DYNLL2
REAC:199977	ER to Golgi Anterograde Transport	0.00175	0.00175	1	DYNC1I2,BET1,CAPZA1,COPB1,ACTR10,DYNC1LI2,COG3,RAB1A,USO1,ARFGAP2,GOLGB1,TRAPPC6B,TMED9,TRAPPC4,DYNC1H1,CAPZA2,ANKRD28,ARFGAP3,DYNLL2
REAC:6807878	COPI-mediated anterograde transport	0.000308	0.000308	1	DYNC1I2,BET1,CAPZA1,COPB1,ACTR10,DYNC1LI2,COG3,RAB1A,USO1,ARFGAP2,GOLGB1,TMED9,DYNC1H1,CAPZA2,ARFGAP3,DYNLL2
REAC:199992	trans-Golgi Network Vesicle Budding	0.00299	0.00299	1	TFRC,PICALM,TPD52,SNAP23,STX4,BLOC1S6,HSPA8,CLINT1,CLTC,GOLGB1,AP3S1,ACBD3,SNX2
REAC:421837	Clathrin derived vesicle budding	0.00299	0.00299	1	TFRC,PICALM,TPD52,SNAP23,STX4,BLOC1S6,HSPA8,CLINT1,CLTC,GOLGB1,AP3S1,ACBD3,SNX2
REAC:432722	Golgi Associated Vesicle Biogenesis	0.00365	0.00365	1	TFRC,PICALM,TPD52,BLOC1S6,HSPA8,CLINT1,CLTC,GOLGB1,AP3S1,ACBD3,SNX2
REAC:2555396	Mitotic Metaphase and Anaphase	0.00126	0.00126	1	CDC27,CENPQ,WAPAL,KIF2A,DYNC1I2,PPP2R5C,XPO1,ZW10,CDC23,PSMC6,PSMA3,PSMC1,STAG2,SMC3,PSMD14,STAG1,ZWINT,DYNC1LI2,RANBP2,AHCTF1,PSMC2,RAD21,ZWILCH,DYNC1H1,DYNLL2
REAC:68882	Mitotic Anaphase	0.00126	0.00126	1	CDC27,CENPQ,WAPAL,KIF2A,DYNC1I2,PPP2R5C,XPO1,ZW10,CDC23,PSMC6,PSMA3,PSMC1,STAG2,SMC3,PSMD14,STAG1,ZWINT,DYNC1LI2,RANBP2,AHCTF1,PSMC2,RAD21,ZWILCH,DYNC1H1,DYNLL2
REAC:2467813	Separation of Sister Chromatids	0.000587	0.000587	1	CDC27,CENPQ,WAPAL,KIF2A,DYNC1I2,PPP2R5C,XPO1,ZW10,CDC23,PSMC6,PSMA3,PSMC1,STAG2,SMC3,PSMD14,STAG1,ZWINT,DYNC1LI2,RANBP2,AHCTF1,PSMC2,RAD21,ZWILCH,DYNC1H1,DYNLL2
REAC:75955	RNA Polymerase II Transcription Elongation	0.0085	0.0085	1	MNAT1,AFF4,GTF2H1,NCBP2,CDC73,POLR2K,ERCC3,LEO1,TCEA1,GTF2F2,CTR9
REAC:112382	Formation of RNA Pol II elongation complex 	0.0085	0.0085	1	MNAT1,AFF4,GTF2H1,NCBP2,CDC73,POLR2K,ERCC3,LEO1,TCEA1,GTF2F2,CTR9
REAC:73779	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	0.00365	0.00365	1	MNAT1,TAF2,GTF2H1,TAF12,POLR2K,ERCC3,GTF2A1,GTF2F2,GTF2E2,TAF13
REAC:1834949	Cytosolic sensors of pathogen-associated DNA 	0.02	0.02	1	MRE11A,POLR3GL,DHX9,RIPK1,POLR2K,CTNNB1,DHX36,TBK1,HMGB1,CRCP,PRKDC
REAC:6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	4e-08	4e-08	1	GOLGA5,KIF2A,KIFAP3,DYNC1I2,ZW10,RAB18,RAB3GAP1,CAPZA1,RAB3GAP2,STX16,COPB1,ACTR10,NAA35,DYNC1LI2,STX6,COG3,RAB1A,VPS54,GOLGA4,TMF1,ARFGAP2,SCOC,KIFC2,KIF5B,GOLIM4,GCC1,NAA38,TMED9,BICD2,DYNC1H1,MAN1A2,CAPZA2,ARFGAP3,DYNLL2
REAC:6811440	Retrograde transport at the Trans-Golgi-Network	0.0058	0.0058	1	STX16,NAA35,STX6,COG3,VPS54,GOLGA4,TMF1,SCOC,GCC1,NAA38
REAC:8856688	Golgi-to-ER retrograde transport	9.11e-05	9.11e-05	1	KIF2A,KIFAP3,DYNC1I2,ZW10,RAB18,RAB3GAP1,CAPZA1,RAB3GAP2,COPB1,ACTR10,DYNC1LI2,RAB1A,ARFGAP2,KIFC2,KIF5B,TMED9,BICD2,DYNC1H1,CAPZA2,ARFGAP3,DYNLL2
REAC:6811436	COPI-independent Golgi-to-ER retrograde traffic	8.07e-05	8.07e-05	1	DYNC1I2,RAB18,RAB3GAP1,CAPZA1,RAB3GAP2,ACTR10,DYNC1LI2,BICD2,DYNC1H1,CAPZA2,DYNLL2
REAC:1632852	Macroautophagy	0.0164	0.0164	1	RB1CC1,CHMP2B,ATG16L1,MTMR3,BECN1,ATG14,PRKAA1,CHMP4C,PIK3R4,DYNLL2
REAC:162906	HIV Infection	0.00127	0.00127	1	MNAT1,TPR,TAF2,XPO1,CHMP2B,CHMP5,NUP50,PSMC6,PSMA3,PSMC1,GTF2H1,NCBP2,PSMD14,TAF12,NUPL2,NMT1,POLR2K,RANBP2,PSMC2,ERCC3,CHMP4C,GTF2A1,CUL5,PDCD6IP,NPM1,TCEA1,GTF2F2,GTF2E2,TAF13
REAC:162587	HIV Life Cycle	0.00119	0.00119	1	MNAT1,TPR,TAF2,XPO1,CHMP2B,CHMP5,NUP50,GTF2H1,NCBP2,TAF12,NUPL2,NMT1,POLR2K,RANBP2,ERCC3,CHMP4C,GTF2A1,PDCD6IP,TCEA1,GTF2F2,GTF2E2,TAF13
REAC:162599	Late Phase of HIV Life Cycle	0.000408	0.000408	1	MNAT1,TPR,TAF2,XPO1,CHMP2B,CHMP5,NUP50,GTF2H1,NCBP2,TAF12,NUPL2,NMT1,POLR2K,RANBP2,ERCC3,CHMP4C,GTF2A1,PDCD6IP,TCEA1,GTF2F2,GTF2E2,TAF13
REAC:167172	Transcription of the HIV genome	0.0106	0.0106	1	MNAT1,TAF2,GTF2H1,NCBP2,TAF12,POLR2K,ERCC3,GTF2A1,TCEA1,GTF2F2,GTF2E2,TAF13
REAC:167162	RNA Polymerase II HIV Promoter Escape	0.00365	0.00365	1	MNAT1,TAF2,GTF2H1,TAF12,POLR2K,ERCC3,GTF2A1,GTF2F2,GTF2E2,TAF13
REAC:167161	HIV Transcription Initiation	0.00365	0.00365	1	MNAT1,TAF2,GTF2H1,TAF12,POLR2K,ERCC3,GTF2A1,GTF2F2,GTF2E2,TAF13
REAC:674695	RNA Polymerase II Pre-transcription Events	0.000587	0.000587	1	MNAT1,TAF2,AFF4,GTF2H1,NCBP2,TAF12,CDC73,POLR2K,ERCC3,GTF2A1,LEO1,TCEA1,GTF2F2,GTF2E2,TAF13,CTR9
REAC:1428517	The citric acid (TCA) cycle and respiratory electron transport	0.0139	0.0139	1	NDUFS1,DLD,PDHX,NNT,COQ10B,DLST,NDUFA5,SCO1,SUCLA2,ETFA,UQCRC2,SDHC,DLAT,UQCRB,COX6C,PDP1,TMEM126B,CYCS,SUCLG2,MT-ND5
REAC:71406	Pyruvate metabolism and Citric Acid (TCA) cycle	0.0171	0.0171	1	DLD,PDHX,NNT,DLST,SUCLA2,SDHC,DLAT,PDP1,SUCLG2
REAC:68877	Mitotic Prometaphase	0.0016	0.0016	1	CENPQ,WAPAL,KIF2A,DYNC1I2,PPP2R5C,PCM1,HSP90AA1,XPO1,ZW10,STAG2,SMC3,SMC4,STAG1,ZWINT,DYNC1LI2,SMC2,NEDD1,RANBP2,AHCTF1,RAD21,CEP57,ZWILCH,DYNC1H1,DYNLL2
REAC:2500257	Resolution of Sister Chromatid Cohesion	0.000761	0.000761	1	CENPQ,WAPAL,KIF2A,DYNC1I2,PPP2R5C,XPO1,ZW10,STAG2,SMC3,STAG1,ZWINT,DYNC1LI2,RANBP2,AHCTF1,RAD21,ZWILCH,DYNC1H1,DYNLL2
REAC:5357801	Programmed Cell Death	0.0304	0.0304	1	PSMC6,PSMA3,PSMC1,XIAP,BIRC2,PSMD14,NMT1,RIPK1,LY96,PSMC2,OMA1,YWHAZ,CASP7,CTNNB1,PTK2,CYCS,HMGB1,OPA1,DYNLL2
REAC:109581	Apoptosis	0.026	0.026	1	PSMC6,PSMA3,PSMC1,XIAP,BIRC2,PSMD14,NMT1,RIPK1,LY96,PSMC2,OMA1,YWHAZ,CASP7,CTNNB1,PTK2,CYCS,HMGB1,OPA1,DYNLL2
REAC:5633007	Regulation of TP53 Activity	0.0159	0.0159	-1	GATAD2B,ZNF385A,CDK5,TAF10,GATAD2A,MLST8,EHMT2,CSNK2B,UBA52
REAC:168254	Influenza Infection	1.06e-07	1.06e-07	-1	POLR2J,RPL18,AAAS,POLR2E,RPS16,POLR2I,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,SLC25A6,RPL38,RPLP2,POLR2L,RPS26,RPL23A,UBA52,RPL17
REAC:168255	Influenza Life Cycle	1.36e-07	1.36e-07	-1	POLR2J,RPL18,AAAS,POLR2E,RPS16,POLR2I,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,RPLP2,POLR2L,RPS26,RPL23A,UBA52,RPL17
REAC:168273	Influenza Viral RNA Transcription and Replication	1.06e-07	1.06e-07	-1	POLR2J,RPL18,AAAS,POLR2E,RPS16,POLR2I,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,RPLP2,POLR2L,RPS26,RPL23A,UBA52,RPL17
REAC:192823	Viral mRNA Translation	4.14e-07	4.14e-07	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,RPLP2,RPS26,RPL23A,UBA52,RPL17
REAC:72766	Translation	7.21e-07	7.21e-07	-1	RPL18,RPS16,MRPL4,RPL18A,RPL28,RPS15,MRPL37,MRPS15,MRPS2,RPS10,MRPL34,ERAL1,RPL35,PARS2,RPL13,RPL38,EIF3F,AURKAIP1,RPLP2,EIF4EBP1,RPS26,RPL23A,UBA52,RPL17
REAC:156842	Eukaryotic Translation Elongation	6.79e-07	6.79e-07	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,RPLP2,RPS26,RPL23A,UBA52,RPL17
REAC:156902	Peptide chain elongation	4.14e-07	4.14e-07	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,RPLP2,RPS26,RPL23A,UBA52,RPL17
REAC:72764	Eukaryotic Translation Termination	6.67e-07	6.67e-07	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,RPLP2,RPS26,RPL23A,UBA52,RPL17
REAC:1799339	SRP-dependent cotranslational protein targeting to membrane	4.33e-06	4.33e-06	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,RPLP2,RPS26,RPL23A,UBA52,RPL17
REAC:72613	Eukaryotic Translation Initiation	4.14e-07	4.14e-07	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,EIF3F,RPLP2,EIF4EBP1,RPS26,RPL23A,UBA52,RPL17
REAC:156827	L13a-mediated translational silencing of Ceruloplasmin expression	6.79e-07	6.79e-07	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,EIF3F,RPLP2,RPS26,RPL23A,UBA52,RPL17
REAC:72737	Cap-dependent Translation Initiation	4.14e-07	4.14e-07	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,EIF3F,RPLP2,EIF4EBP1,RPS26,RPL23A,UBA52,RPL17
REAC:72706	GTP hydrolysis and joining of the 60S ribosomal subunit	7.01e-07	7.01e-07	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,EIF3F,RPLP2,RPS26,RPL23A,UBA52,RPL17
REAC:72689	Formation of a pool of free 40S subunits	4.14e-07	4.14e-07	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,EIF3F,RPLP2,RPS26,RPL23A,UBA52,RPL17
REAC:162587	HIV Life Cycle	0.0341	0.0341	-1	POLR2J,AAAS,POLR2E,POLR2I,HMGA1,MVB12A,TAF10,BANF1,POLR2L,UBA52
REAC:5696398	Nucleotide Excision Repair	0.0408	0.0408	-1	POLR2J,ACTB,POLR2E,POLR2I,GPS1,POLR2L,RAD23A,UBA52
REAC:927802	Nonsense-Mediated Decay (NMD)	5.41e-06	5.41e-06	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,RPLP2,RPS26,RPL23A,UBA52,RPL17
REAC:975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	5.41e-06	5.41e-06	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,RPLP2,RPS26,RPL23A,UBA52,RPL17
REAC:975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	6.79e-07	6.79e-07	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,RPL35,RPL13,RPL38,RPLP2,RPS26,RPL23A,UBA52,RPL17
REAC:72203	Processing of Capped Intron-Containing Pre-mRNA	0.0197	0.0197	-1	SNRPA,CHERP,SF3A2,POLR2I,NXT1,PRCC,SF3B4,SF1,POLR2L,PCBP2
REAC:72172	mRNA Splicing	0.00597	0.00597	-1	SNRPA,CHERP,SF3A2,POLR2I,PRCC,SF3B4,SF1,POLR2L,PCBP2
REAC:72163	mRNA Splicing - Major Pathway	0.00416	0.00416	-1	SNRPA,CHERP,SF3A2,POLR2I,PRCC,SF3B4,SF1,POLR2L,PCBP2
REAC:2408522	Selenoamino acid metabolism	1.12e-06	1.12e-06	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,EEFSEC,RPL35,RPL13,RPL38,RPLP2,RPS26,RPL23A,UBA52,RPL17
REAC:2408557	Selenocysteine synthesis	1.8e-07	1.8e-07	-1	RPL18,RPS16,RPL18A,RPL28,RPS15,RPS10,EEFSEC,RPL35,RPL13,RPL38,RPLP2,RPS26,RPL23A,UBA52,RPL17
REAC:4839726	Chromatin organization	0.0197	0.0197	-1	SMARCD1,ACTB,SETD1A,CARM1,GATAD2B,VPS72,TAF10,GATAD2A,TADA3,HCFC1,RELA,NCOR2,EHMT2
REAC:3247509	Chromatin modifying enzymes	0.0197	0.0197	-1	SMARCD1,ACTB,SETD1A,CARM1,GATAD2B,VPS72,TAF10,GATAD2A,TADA3,HCFC1,RELA,NCOR2,EHMT2
GO:0070646	protein modification by small protein removal	0.0196	0.0196	1	USP33,ITCH,UIMC1,USP48,PSMC6,PSMA3,PSMC1,RIPK2,TGFBR1,TNKS2,BIRC2,SUDS3,PSMD14,UCHL5,RNF146,COPS5,BECN1,RIPK1,USP8,OGT,USP12,USP25,USP16,PSMC2,USP1,USP47,USP7
GO:0016579	protein deubiquitination	0.0114	0.0114	1	USP33,ITCH,UIMC1,USP48,PSMC6,PSMA3,PSMC1,RIPK2,TGFBR1,TNKS2,BIRC2,SUDS3,PSMD14,UCHL5,RNF146,COPS5,BECN1,RIPK1,USP8,OGT,USP12,USP25,USP16,PSMC2,USP1,USP47,USP7
GO:0043112	receptor metabolic process	0.00624	0.00624	1	MYLIP,SNX1,TFRC,PICALM,SH3GLB1,FMR1,ANKRD13C,ARFGEF2,BECN1,SDCBP,ITGAV,CLTC,ITGB1,HNRNPK,RAB31,PIK3R4
GO:0031623	receptor internalization	0.0468	0.0468	1	SNX1,TFRC,PICALM,FMR1,SDCBP,CLTC,ITGB1,RAB31
GO:0022406	membrane docking	0.0181	0.0181	1	DYNC1I2,PCM1,HSP90AA1,VTI1B,STX4,BLOC1S6,EXOC2,STX12,STX16,ATG14,STX6,USO1,NEDD1,RALB,VPS11,CEP57,DYNC1H1
GO:0140056	organelle localization by membrane tethering	0.0114	0.0114	1	DYNC1I2,PCM1,HSP90AA1,VTI1B,STX4,BLOC1S6,EXOC2,STX12,STX16,ATG14,STX6,USO1,NEDD1,RALB,VPS11,CEP57,DYNC1H1
GO:0048278	vesicle docking	0.00186	0.00186	1	VTI1B,STX4,BLOC1S6,EXOC2,STX12,STX16,STX6,USO1,RALB,VPS11
GO:0006302	double-strand break repair	0.00639	0.00639	1	RECQL,MRE11A,NBN,UBR5,RAD50,RAD21,UBE2V2,MORF4L1
GO:0007032	endosome organization	0.011	0.011	1	CHMP2B,CHMP5,ARFGEF2,RAB22A,HOOK1,VPS36,DNAJC13,USP8,VPS11,CHMP4C,PDCD6IP
GO:0019058	viral life cycle	0.0425	0.0425	1	TPR,PKN2,ITCH,XPO1,CHMP2B,ATG16L1,CHMP5,NUP50,FMR1,HTATSF1,SMC3,TRIM38,WWP1,DEK,NUPL2,RAB1A,ITGAV,RANBP2,CHMP4C,PDCD6IP,DDX3X
GO:0043434	response to peptide hormone	0.0452	0.0452	1	ATP6V1D,PRKAR1A,C2CD5,ATP6V1A,CREB1,PIK3CA,ATP6V1B2,ATP6V1C1,PRKCI,RAB31,PTK2,STAT5B,PTPN11,GNG10,PRKDC
GO:1901653	cellular response to peptide	0.0495	0.0495	1	ATP6V1D,PRKAR1A,C2CD5,ATP6V1A,PIK3CA,ATP6V1B2,ATP6V1C1,PRKCI,RAB31,PTK2,STAT5B,PTPN11,CASP4,GNG10,PRKDC
GO:0071375	cellular response to peptide hormone stimulus	0.0486	0.0486	1	ATP6V1D,PRKAR1A,C2CD5,ATP6V1A,PIK3CA,ATP6V1B2,ATP6V1C1,PRKCI,RAB31,PTK2,STAT5B,PTPN11,GNG10,PRKDC
GO:0032606	type I interferon production	0.0335	0.0335	1	MRE11A,ITCH,RIPK2,TAX1BP1,POLR3GL,DHX9,POLR2K,CTNNB1,DHX36,TBK1,DDX3X,CRCP,PRKDC
GO:0032479	regulation of type I interferon production	0.0335	0.0335	1	MRE11A,ITCH,RIPK2,TAX1BP1,POLR3GL,DHX9,POLR2K,CTNNB1,DHX36,TBK1,DDX3X,CRCP,PRKDC
GO:0032481	positive regulation of type I interferon production	0.00746	0.00746	1	MRE11A,RIPK2,POLR3GL,DHX9,POLR2K,CTNNB1,DHX36,TBK1,DDX3X,CRCP,PRKDC
GO:0030198	extracellular matrix organization	0.0489	0.0489	1	DCN,LAMB1,TGFBR1,COL12A1,SPARC,FN1,POSTN,ADAM10,ITGAV,LUM,CTSK,ITGB1,CAPN2,COL6A3,COL3A1,COL4A1,COL5A2
GO:0007033	vacuole organization	0.00318	0.00318	1	VPS41,RB1CC1,ATG16L1,SH3GLB1,MTMR3,RAB3GAP1,STX12,RAB3GAP2,BECN1,ATG14,HOOK1,UBQLN1,CCDC115,RAB1A,RALB,VPS11,TP53INP1,FEZ2
