GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:1428517	The citric acid (TCA) cycle and respiratory electron transport	0.0166	0.0166	1	NDUFA5,ADHFE1,TMEM126B,MT-CO2,MT-CYB,MT-ND2,MT-ND5,MT-CO1,MT-ND4,MT-ND1,MT-ATP6,MT-CO3,MT-ATP8
REAC:163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	0.00414	0.00414	1	NDUFA5,TMEM126B,MT-CO2,MT-CYB,MT-ND2,MT-ND5,MT-CO1,MT-ND4,MT-ND1,MT-ATP6,MT-CO3,MT-ATP8
REAC:611105	Respiratory electron transport	0.0123	0.0123	1	NDUFA5,TMEM126B,MT-CO2,MT-CYB,MT-ND2,MT-ND5,MT-CO1,MT-ND4,MT-ND1,MT-CO3
REAC:73856	RNA Polymerase II Transcription Termination	2.28e-09	2.28e-09	1	ZC3H11A,SRSF5,PABPN1,SRSF7,SRSF4,SRSF11,SRSF6,SRSF1,CPSF7,SRSF2,DDX39B
REAC:109688	Cleavage of Growing Transcript in the Termination Region 	2.28e-09	2.28e-09	1	ZC3H11A,SRSF5,PABPN1,SRSF7,SRSF4,SRSF11,SRSF6,SRSF1,CPSF7,SRSF2,DDX39B
REAC:162906	HIV Infection	6.15e-06	6.15e-06	-1	AP2S1,AP1M1,PSME1,PSMD8,POLR2E,AP1B1,RANGAP1,PSMB5,PSMA7,CHMP4B,POLR2I,PSMD3,GTF2F1,PSMF1,CHMP2A,PSMB7,PSMB6,ARF1,AP2M1,PSMC3,SLC25A6,BANF1,CHMP6,POLR2L,NELFB,AP2A1,SUPT4H1,UBA52,PSMB3
REAC:162909	Host Interactions of HIV factors	1.72e-05	1.72e-05	-1	AP2S1,AP1M1,PSME1,PSMD8,AP1B1,RANGAP1,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,ARF1,AP2M1,PSMC3,SLC25A6,BANF1,AP2A1,UBA52,PSMB3
REAC:180585	Vif-mediated degradation of APOBEC3G	3.14e-05	3.14e-05	-1	PSMC4,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:180534	Vpu mediated degradation of CD4	8.37e-05	8.37e-05	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:2262749	Cellular response to hypoxia	0.000788	0.000788	-1	PSMC4,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	0.000788	0.000788	-1	PSMC4,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	0.000228	0.000228	-1	PSMC4,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	0.000138	0.000138	-1	ARF5,CAPZB,PAFAH1B3,SNAP29,PLIN3,NAPA,KDELR1,COPE,COPZ1,KIF1C,ARF3,KDELR2,DCTN3,ACTR1A,GALNT2,ARF1,SURF4,ARFGAP2,VPS51,STX5,RAB1B,DCTN2,COPG1,TMED9,SYS1,DCTN1
REAC:8856688	Golgi-to-ER retrograde transport	2.26e-05	2.26e-05	-1	ARF5,CAPZB,PAFAH1B3,NAPA,KDELR1,COPE,COPZ1,KIF1C,ARF3,KDELR2,DCTN3,ACTR1A,GALNT2,ARF1,SURF4,ARFGAP2,RAB1B,DCTN2,COPG1,TMED9,DCTN1
REAC:6811436	COPI-independent Golgi-to-ER retrograde traffic	0.00642	0.00642	-1	CAPZB,PAFAH1B3,DCTN3,ACTR1A,GALNT2,DCTN2,DCTN1,DYNLL2
REAC:6811434	COPI-dependent Golgi-to-ER retrograde traffic	0.000416	0.000416	-1	ARF5,NAPA,KDELR1,COPE,COPZ1,KIF1C,ARF3,ARF1,SURF4,ARFGAP2,RAB1B,TMED9
REAC:167169	HIV Transcription Elongation	0.0118	0.0118	-1	POLR2J,POLR2E,POLR2I,GTF2F1,POLR2G,POLR2L,NELFB,SUPT4H1
REAC:167242	Abortive elongation of HIV-1 transcript in the absence of Tat	0.000139	0.000139	-1	POLR2J,POLR2E,POLR2I,GTF2F1,POLR2G,POLR2L,NELFB,SUPT4H1
REAC:167246	Tat-mediated elongation of the HIV-1 transcript	0.0118	0.0118	-1	POLR2J,POLR2E,POLR2I,GTF2F1,POLR2G,POLR2L,NELFB,SUPT4H1
REAC:167200	Formation of HIV-1 elongation complex containing HIV-1 Tat	0.0118	0.0118	-1	POLR2J,POLR2E,POLR2I,GTF2F1,POLR2G,POLR2L,NELFB,SUPT4H1
REAC:167158	Formation of the HIV-1 Early Elongation Complex	0.00161	0.00161	-1	POLR2J,POLR2E,POLR2I,GTF2F1,POLR2G,POLR2L,NELFB,SUPT4H1
REAC:69615	G1/S DNA Damage Checkpoints	0.000728	0.000728	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,TP53,PSMB6,PSMC3,UBA52,PSMB3
REAC:69613	p53-Independent G1/S DNA damage checkpoint	9.82e-05	9.82e-05	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:69610	p53-Independent DNA Damage Response	9.82e-05	9.82e-05	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	9.82e-05	9.82e-05	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:69580	p53-Dependent G1/S DNA damage checkpoint	0.000532	0.000532	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,TP53,PSMB6,PSMC3,UBA52,PSMB3
REAC:69563	p53-Dependent G1 DNA Damage Response	0.000532	0.000532	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,TP53,PSMB6,PSMC3,UBA52,PSMB3
REAC:69541	Stabilization of p53	0.000123	0.000123	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,TP53,PSMB6,PSMC3,UBA52,PSMB3
REAC:349425	Autodegradation of the E3 ubiquitin ligase COP1	5.26e-05	5.26e-05	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,TP53,PSMB6,PSMC3,UBA52,PSMB3
REAC:4641258	Degradation of DVL	5.57e-05	5.57e-05	-1	PSMC4,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:2555396	Mitotic Metaphase and Anaphase	0.00245	0.00245	-1	PSMC4,PSMC5,NUDC,PSME1,PSMD8,RANGAP1,PSMB5,PSMA7,PPP2R1A,PSMD3,PSMF1,PSMB7,ANAPC11,PSMB6,SEC13,PMF1,LMNA,PSMC3,ANAPC16,BANF1,CDC26,UBA52,PSMB3
REAC:68882	Mitotic Anaphase	0.00234	0.00234	-1	PSMC4,PSMC5,NUDC,PSME1,PSMD8,RANGAP1,PSMB5,PSMA7,PPP2R1A,PSMD3,PSMF1,PSMB7,ANAPC11,PSMB6,SEC13,PMF1,LMNA,PSMC3,ANAPC16,BANF1,CDC26,UBA52,PSMB3
REAC:2467813	Separation of Sister Chromatids	0.0052	0.0052	-1	PSMC4,PSMC5,NUDC,PSME1,PSMD8,RANGAP1,PSMB5,PSMA7,PPP2R1A,PSMD3,PSMF1,PSMB7,ANAPC11,PSMB6,SEC13,PMF1,PSMC3,ANAPC16,CDC26,UBA52,PSMB3
REAC:5357801	Programmed Cell Death	0.000918	0.000918	-1	BAD,PSMC4,BAX,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,YWHAE,PSMF1,PSMB7,TP53,PSMB6,GSN,LMNA,PSMC3,YWHAB,DAPK3,BCL2L1,MAGED1,BCAP31,UBA52,DYNLL2,PSMB3
REAC:109581	Apoptosis	0.000734	0.000734	-1	BAD,PSMC4,BAX,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,YWHAE,PSMF1,PSMB7,TP53,PSMB6,GSN,LMNA,PSMC3,YWHAB,DAPK3,BCL2L1,MAGED1,BCAP31,UBA52,DYNLL2,PSMB3
REAC:169911	Regulation of Apoptosis	0.000119	0.000119	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:211733	Regulation of activated PAK-2p34 by proteasome mediated degradation	6.13e-05	6.13e-05	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:446203	Asparagine N-linked glycosylation	1.22e-12	1.22e-12	-1	ARF5,TRAPPC6A,CTSA,CAPZB,EDEM2,NANS,PMM1,TSTA3,NAPA,KDELR1,COPE,MLEC,COPZ1,LMAN2L,RPN2,ALG5,TMEM115,MPDU1,DAD1,PRKCSH,MGAT1,ARF3,OS9,KDELR2,DPM2,DCTN3,ACTR1A,ASGR1,ARF1,ARFGAP2,SEC13,AMFR,ASGR2,UBXN1,STX5,RPN1,VCP,LMAN2,TRAPPC1,GLB1,RAB1B,DCTN2,DOLK,DPM3,CALR,COPG1,TMED9,SERPINA1,RNF5,NEU1,DCTN1,ALG3,UBA52,DDOST
REAC:446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	0.0104	0.0104	-1	CTSA,NANS,PMM1,TSTA3,ALG5,MPDU1,DPM2,GLB1,DOLK,DPM3,NEU1,ALG3
REAC:446219	Synthesis of substrates in N-glycan biosythesis	0.0163	0.0163	-1	CTSA,NANS,PMM1,TSTA3,ALG5,DPM2,GLB1,DOLK,DPM3,NEU1
REAC:948021	Transport to the Golgi and subsequent modification	6.86e-05	6.86e-05	-1	ARF5,TRAPPC6A,CAPZB,NAPA,KDELR1,COPE,COPZ1,TMEM115,MGAT1,ARF3,KDELR2,DCTN3,ACTR1A,ARF1,ARFGAP2,SEC13,STX5,LMAN2,TRAPPC1,RAB1B,DCTN2,COPG1,TMED9,SERPINA1,DCTN1
REAC:532668	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	0.000109	0.000109	-1	EDEM2,PRKCSH,OS9,AMFR,UBXN1,VCP,CALR,RNF5,UBA52
REAC:199977	ER to Golgi Anterograde Transport	8.28e-06	8.28e-06	-1	ARF5,TRAPPC6A,CAPZB,NAPA,KDELR1,COPE,COPZ1,TMEM115,ARF3,KDELR2,DCTN3,ACTR1A,ARF1,ARFGAP2,SEC13,STX5,LMAN2,TRAPPC1,RAB1B,DCTN2,COPG1,TMED9,SERPINA1,DCTN1
REAC:6807878	COPI-mediated anterograde transport	3.05e-06	3.05e-06	-1	ARF5,CAPZB,NAPA,KDELR1,COPE,COPZ1,TMEM115,ARF3,KDELR2,DCTN3,ACTR1A,ARF1,ARFGAP2,STX5,RAB1B,DCTN2,COPG1,TMED9,DCTN1
REAC:5696398	Nucleotide Excision Repair	0.000154	0.000154	-1	POLR2J,XRCC1,ACTB,XAB2,POLR2E,RBX1,POLR2I,TFPT,POLD2,PRPF19,COPS7A,INO80B,POLE4,POLR2G,COPS6,GPS1,POLD4,POLR2L,RAD23A,UBA52
REAC:5696399	Global Genome Nucleotide Excision Repair (GG-NER)	0.00976	0.00976	-1	XRCC1,ACTB,RBX1,TFPT,POLD2,COPS7A,INO80B,POLE4,COPS6,GPS1,POLD4,RAD23A,UBA52
REAC:5696394	DNA Damage Recognition in GG-NER	0.0028	0.0028	-1	ACTB,RBX1,TFPT,COPS7A,INO80B,COPS6,GPS1,RAD23A,UBA52
REAC:6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	9.32e-05	9.32e-05	-1	POLR2J,XRCC1,XAB2,POLR2E,RBX1,POLR2I,POLD2,PRPF19,COPS7A,POLE4,POLR2G,COPS6,GPS1,POLD4,POLR2L,UBA52
REAC:6781823	Formation of TC-NER Pre-Incision Complex	0.000351	0.000351	-1	POLR2J,XAB2,POLR2E,RBX1,POLR2I,PRPF19,COPS7A,POLR2G,COPS6,GPS1,POLR2L,UBA52
REAC:6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	0.00053	0.00053	-1	POLR2J,XRCC1,XAB2,POLR2E,RBX1,POLR2I,POLD2,PRPF19,POLE4,POLR2G,POLD4,POLR2L,UBA52
REAC:6782135	Dual incision in TC-NER	0.00204	0.00204	-1	POLR2J,XAB2,POLR2E,RBX1,POLR2I,POLD2,PRPF19,POLE4,POLR2G,POLD4,POLR2L,UBA52
REAC:5654695	PI-3K cascade:FGFR2	0.0217	0.0217	-1	BAD,PSMC4,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,STUB1,PPP2R1A,GSK3A,PSMD3,LAMTOR2,MAPKAP1,PSMF1,PHC2,PSMB7,PSMB6,LAMTOR1,PSMC3,MLST8,RPS6KB2,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:1250342	PI3K events in ERBB4 signaling	0.0217	0.0217	-1	BAD,PSMC4,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,STUB1,PPP2R1A,GSK3A,PSMD3,LAMTOR2,MAPKAP1,PSMF1,PHC2,PSMB7,PSMB6,LAMTOR1,PSMC3,MLST8,RPS6KB2,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:5654689	PI-3K cascade:FGFR1	0.0217	0.0217	-1	BAD,PSMC4,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,STUB1,PPP2R1A,GSK3A,PSMD3,LAMTOR2,MAPKAP1,PSMF1,PHC2,PSMB7,PSMB6,LAMTOR1,PSMC3,MLST8,RPS6KB2,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:5654710	PI-3K cascade:FGFR3	0.0217	0.0217	-1	BAD,PSMC4,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,STUB1,PPP2R1A,GSK3A,PSMD3,LAMTOR2,MAPKAP1,PSMF1,PHC2,PSMB7,PSMB6,LAMTOR1,PSMC3,MLST8,RPS6KB2,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:5654720	PI-3K cascade:FGFR4	0.0217	0.0217	-1	BAD,PSMC4,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,STUB1,PPP2R1A,GSK3A,PSMD3,LAMTOR2,MAPKAP1,PSMF1,PHC2,PSMB7,PSMB6,LAMTOR1,PSMC3,MLST8,RPS6KB2,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:180292	GAB1 signalosome	0.0159	0.0159	-1	BAD,PSMC4,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,STUB1,CSK,PPP2R1A,GSK3A,PSMD3,LAMTOR2,MAPKAP1,PSMF1,PHC2,PSMB7,PSMB6,LAMTOR1,PSMC3,MLST8,RPS6KB2,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:198203	PI3K/AKT activation	0.0159	0.0159	-1	BAD,PSMC4,RHOA,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,STUB1,PPP2R1A,GSK3A,PSMD3,LAMTOR2,MAPKAP1,PSMF1,PHC2,PSMB7,PSMB6,LAMTOR1,PSMC3,MLST8,RPS6KB2,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:1257604	PIP3 activates AKT signaling	0.0217	0.0217	-1	BAD,PSMC4,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,STUB1,PPP2R1A,GSK3A,PSMD3,LAMTOR2,MAPKAP1,PSMF1,PHC2,PSMB7,PSMB6,LAMTOR1,PSMC3,MLST8,RPS6KB2,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:167243	Tat-mediated HIV elongation arrest and recovery	0.00233	0.00233	-1	POLR2J,POLR2E,POLR2I,GTF2F1,POLR2G,POLR2L,NELFB,SUPT4H1
REAC:3858494	Beta-catenin independent WNT signaling	0.000154	0.000154	-1	PSMC4,AP2S1,RHOA,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PFN1,CLTA,PSMF1,PSMB7,PSMB6,CALM3,AP2M1,PSMC3,GNB2,GNG5,CLTB,AP2A1,UBA52,PSMB3
REAC:4086400	PCP/CE pathway	6.36e-06	6.36e-06	-1	PSMC4,AP2S1,RHOA,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PFN1,CLTA,PSMF1,PSMB7,PSMB6,AP2M1,PSMC3,CLTB,AP2A1,UBA52,PSMB3
REAC:4608870	Asymmetric localization of PCP proteins	0.00053	0.00053	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:69306	DNA Replication	0.00218	0.00218	-1	PSMD8,PSMB5,PSMA7,POLD2,PSMD3,PSMF1,PSMB6,PSMC3,POLD4,UBA52,PSMB3
REAC:69242	S Phase	0.00848	0.00848	-1	PSME1,PSMD8,PSMB5,PSMA7,POLD2,PSMD3,PSMF1,CDK4,PSMB7,PSMB6,PSMC3,POLD4,UBA52,PSMB3
REAC:75815	Ubiquitin-dependent degradation of Cyclin D	1.7e-05	1.7e-05	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,CDK4,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:69229	Ubiquitin-dependent degradation of Cyclin D1	1.7e-05	1.7e-05	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,CDK4,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:69656	Cyclin A:Cdk2-associated events at S phase entry	0.000932	0.000932	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,FZR1,PSMD3,PSMF1,CDK4,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:69239	Synthesis of DNA	0.000969	0.000969	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,FZR1,POLD2,PSMD3,POLE4,PSMF1,PSMB7,PSMB6,PSMC3,POLD4,UBA52,PSMB3
REAC:69052	Switching of origins to a post-replicative state	0.000809	0.000809	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,FZR1,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:453279	Mitotic G1-G1/S phases	0.0204	0.0204	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PPP2R1A,PSMD3,POLE4,PSMF1,CDK4,PSMB7,PSMB6,PSMC3,TK1,UBA52,PSMB3
REAC:69206	G1/S Transition	0.00716	0.00716	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PPP2R1A,PSMD3,POLE4,PSMF1,CDK4,PSMB7,PSMB6,PSMC3,TK1,UBA52,PSMB3
REAC:69202	Cyclin E associated events during G1/S transition 	0.00103	0.00103	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,CDK4,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:187577	SCF(Skp2)-mediated degradation of p27/p21	7.32e-05	7.32e-05	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,CDK4,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:68874	M/G1 Transition	0.00235	0.00235	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,POLE4,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:69002	DNA Replication Pre-Initiation	0.00235	0.00235	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,POLE4,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:68867	Assembly of the pre-replicative complex	0.000831	0.000831	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:68827	CDT1 association with the CDC6:ORC:origin complex	0.00027	0.00027	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:69304	Regulation of DNA replication	0.00156	0.00156	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,FZR1,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:69300	Removal of licensing factors from origins	0.00104	0.00104	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,FZR1,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:68949	Orc1 removal from chromatin	0.000809	0.000809	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,FZR1,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:69017	CDK-mediated phosphorylation and removal of Cdc6	7.12e-05	7.12e-05	-1	PSMC4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:2682334	EPH-Ephrin signaling	0.00249	0.00249	-1	AP2S1,RHOA,ACTB,MYL6,APH1A,CLTA,ARPC1B,AP2M1,CFL1,CLTB,ACTG1,AP2A1,PSENEN,ARPC4
REAC:5358351	Signaling by Hedgehog	0.00234	0.00234	-1	PRKACA,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,OS9,PSMB6,VCP,PSMC3,P4HB,UBA52,PSMB3
REAC:5632684	Hedgehog 'on' state	0.00261	0.00261	-1	PSMC4,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:5358346	Hedgehog ligand biogenesis	7.63e-06	7.63e-06	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,OS9,PSMB7,PSMB6,VCP,PSMC3,P4HB,UBA52,PSMB3
REAC:5610787	Hedgehog 'off' state	0.00378	0.00378	-1	PSMC4,PRKACA,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:5610785	GLI3 is processed to GLI3R by the proteasome	2.29e-05	2.29e-05	-1	PSMC4,PRKACA,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:5610783	Degradation of GLI2 by the proteasome	2.29e-05	2.29e-05	-1	PSMC4,PRKACA,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:5610780	Degradation of GLI1 by the proteasome	2.29e-05	2.29e-05	-1	PSMC4,PRKACA,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,PSMC3,UBA52,PSMB3
REAC:167290	Pausing and recovery of HIV elongation	0.00261	0.00261	-1	POLR2J,POLR2E,POLR2I,GTF2F1,POLR2G,POLR2L,NELFB,SUPT4H1
REAC:72203	Processing of Capped Intron-Containing Pre-mRNA	4.54e-05	4.54e-05	-1	POLR2J,GPKOW,XAB2,HNRNPM,POLR2E,SNRPD3,NHP2L1,PRPF6,SF3A2,POLR2I,HNRNPUL1,PRPF31,EFTUD2,PRPF19,SRSF9,SNRPC,GTF2F1,SNRPD2,SNRPB,LSM7,LSM4,NXT1,CTNNBL1,EIF4A3,TXNL4A,PRCC,SNRNP25,POLR2G,SF3B5,LSM3,SART1,POLR2L,PUF60,ALYREF,PCBP2,LSM2
