GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:2500257	Resolution of Sister Chromatid Cohesion	0.0246	0.0246	1	PAFAH1B1,WAPAL,NUP133,DYNC1I2,XPO1,ZW10,MAPRE1,PPP2CB,SMC3,STAG1,DYNC1LI2,RANBP2,AHCTF1,RAD21,DYNC1H1,DYNLL2
REAC:6796648	TP53 Regulates Transcription of DNA Repair Genes	0.0469	0.0469	1	MNAT1,POLR2B,SUPT16H,GTF2H1,GTF2H3,CCNT1,CDK7,ERCC3,TCEA1,GTF2F2
REAC:1632852	Macroautophagy	0.0294	0.0294	1	RB1CC1,GABARAPL2,RRAGB,CHMP2B,LAMTOR3,BECN1,ATG14,GABARAPL1,CHMP7,PIK3R4,DYNLL2
REAC:162906	HIV Infection	0.0226	0.0226	1	MNAT1,POLR2B,TPR,NUP133,XPO1,CHMP2B,CHMP5,SUPT16H,PSMC6,PSMA3,PSMD7,GTF2H1,GTF2H3,SKP1,NCBP2,PSMD14,CCNT1,CDK7,CHMP7,RANBP2,PSMC2,ERCC3,CUL5,NPM1,TCEA1,GTF2F2,GTF2E2,TAF13
REAC:162587	HIV Life Cycle	0.0117	0.0117	1	MNAT1,POLR2B,TPR,NUP133,XPO1,CHMP2B,CHMP5,SUPT16H,GTF2H1,GTF2H3,NCBP2,CCNT1,CDK7,CHMP7,RANBP2,ERCC3,TCEA1,GTF2F2,GTF2E2,TAF13
REAC:162599	Late Phase of HIV Life Cycle	0.0052	0.0052	1	MNAT1,POLR2B,TPR,NUP133,XPO1,CHMP2B,CHMP5,SUPT16H,GTF2H1,GTF2H3,NCBP2,CCNT1,CDK7,CHMP7,RANBP2,ERCC3,TCEA1,GTF2F2,GTF2E2,TAF13
REAC:167172	Transcription of the HIV genome	0.0066	0.0066	1	MNAT1,POLR2B,SUPT16H,GTF2H1,GTF2H3,NCBP2,CCNT1,CDK7,ERCC3,TCEA1,GTF2F2,GTF2E2,TAF13
REAC:167152	Formation of HIV elongation complex in the absence of HIV Tat	0.0026	0.0026	1	MNAT1,POLR2B,SUPT16H,GTF2H1,GTF2H3,NCBP2,CCNT1,CDK7,ERCC3,TCEA1,GTF2F2
REAC:167169	HIV Transcription Elongation	0.00218	0.00218	1	MNAT1,POLR2B,SUPT16H,GTF2H1,GTF2H3,NCBP2,CCNT1,CDK7,ERCC3,TCEA1,GTF2F2
REAC:167246	Tat-mediated elongation of the HIV-1 transcript	0.00218	0.00218	1	MNAT1,POLR2B,SUPT16H,GTF2H1,GTF2H3,NCBP2,CCNT1,CDK7,ERCC3,TCEA1,GTF2F2
REAC:167200	Formation of HIV-1 elongation complex containing HIV-1 Tat	0.00218	0.00218	1	MNAT1,POLR2B,SUPT16H,GTF2H1,GTF2H3,NCBP2,CCNT1,CDK7,ERCC3,TCEA1,GTF2F2
REAC:3371556	Cellular response to heat stress	0.0382	0.0382	1	TPR,NUP133,SIRT1,DNAJC2,DNAJB6,HSPA9,HSPH1,CAMK2G,RANBP2,HSPA13,EEF1A1,DNAJC7,HSPA4
REAC:212165	Epigenetic regulation of gene expression	0.0157	0.0157	1	MNAT1,ARID4B,SIRT1,GTF2H1,GTF2H3,SUDS3,SF3B1,CBX3,CDK7,TDG,MTF2,SMARCA5,H3F3A,ERCC3,DDX21,TAF1D,SUZ12
REAC:6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	2.94e-08	2.94e-08	1	PAFAH1B1,CYTH3,KIFAP3,DYNC1I2,ZW10,ARFGAP1,ARFRP1,KIF3B,PLIN3,YKT6,RAB3GAP1,RAB3GAP2,STX16,COPB1,ACTR10,DYNC1LI2,STX6,COG3,VPS45,RAB1A,ACTR1A,GALNT1,GALNT2,VPS54,GOLGA4,TMF1,SCOC,COPG2,KIF5B,GOLIM4,GCC1,NAA38,COPB2,TMED9,BICD2,IGF2R,DYNC1H1,ARFGAP3,DYNLL2
REAC:8856688	Golgi-to-ER retrograde transport	0.000173	0.000173	1	PAFAH1B1,KIFAP3,DYNC1I2,ZW10,ARFGAP1,KIF3B,RAB3GAP1,RAB3GAP2,COPB1,ACTR10,DYNC1LI2,RAB1A,ACTR1A,GALNT1,GALNT2,COPG2,KIF5B,COPB2,TMED9,BICD2,DYNC1H1,ARFGAP3,DYNLL2
REAC:6811436	COPI-independent Golgi-to-ER retrograde traffic	7.95e-05	7.95e-05	1	PAFAH1B1,DYNC1I2,RAB3GAP1,RAB3GAP2,ACTR10,DYNC1LI2,ACTR1A,GALNT1,GALNT2,BICD2,DYNC1H1,DYNLL2
REAC:6811440	Retrograde transport at the Trans-Golgi-Network	0.00126	0.00126	1	ARFRP1,STX16,STX6,COG3,VPS54,GOLGA4,TMF1,SCOC,GCC1,NAA38,IGF2R
REAC:1474244	Extracellular matrix organization	3.38e-09	3.38e-09	1	DCN,COL16A1,LAMB1,MMP11,SPARC,FN1,LUM,CTSK,MMP14,COL6A3,COL3A1,COL5A2
REAC:1566948	Elastic fibre formation	0.0014	0.0014	1	ITGB5,EFEMP1,MFAP2,LTBP2,LOXL1,LOXL2,ITGAV,ITGB1,FBLN2,MFAP4,MFAP5
REAC:168898	Toll-Like Receptors Cascades	0.0429	0.0429	1	TAB2,FBXW11,PPP2CB,UBE2D3,BIRC2,CREB1,CTSL,MAP3K7,CTSK,LY96,ITGB2,HSP90B1,DHX36,PTPN11,TBK1,HMGB1,PIK3R4
REAC:73856	RNA Polymerase II Transcription Termination	3.5e-05	3.5e-05	1	ZC3H11A,SNRPD3,SRSF5,PABPN1,SRSF3,NCBP2,SRSF7,SRSF11,FYTTD1,SRSF6,THOC2,SRSF1,FIP1L1,SLU7,PCF11,CPSF2,CLP1,CSTF2T
REAC:109688	Cleavage of Growing Transcript in the Termination Region 	3.5e-05	3.5e-05	1	ZC3H11A,SNRPD3,SRSF5,PABPN1,SRSF3,NCBP2,SRSF7,SRSF11,FYTTD1,SRSF6,THOC2,SRSF1,FIP1L1,SLU7,PCF11,CPSF2,CLP1,CSTF2T
REAC:72203	Processing of Capped Intron-Containing Pre-mRNA	2.03e-14	2.03e-14	1	RBM5,TPR,ZC3H11A,CCAR1,HNRNPC,HNRNPM,SNW1,SRSF5,DDX5,PPWD1,NCBP2,SF3B1,SRSF7,SRSF11,SYF2,SMNDC1,WBP4,FYTTD1,HNRNPA2B1,SRSF6,THOC2,DNAJC8,HNRNPH2,SRSF1,CWC27,HNRNPU,RANBP2,CWC22,U2SURP,PCF11,HNRNPH1,CD2BP2,HNRNPA3,PLRG1,CLP1,CSTF2T,GTF2F2,SRSF10,PRPF40A
REAC:72187	mRNA 3'-end processing	1.35e-05	1.35e-05	1	ZC3H11A,SRSF5,NCBP2,SRSF7,SRSF11,FYTTD1,SRSF6,THOC2,SRSF1,PCF11,CLP1,CSTF2T
REAC:72172	mRNA Splicing	4.78e-14	4.78e-14	1	RBM5,CCAR1,HNRNPC,HNRNPM,SNW1,SRSF5,DDX5,PPWD1,NCBP2,SF3B1,SRSF7,SRSF11,SYF2,SMNDC1,WBP4,HNRNPA2B1,SRSF6,DNAJC8,HNRNPH2,SRSF1,CWC27,HNRNPU,CWC22,U2SURP,PCF11,HNRNPH1,CD2BP2,HNRNPA3,PLRG1,CLP1,CSTF2T,GTF2F2,SRSF10,PRPF40A
REAC:72163	mRNA Splicing - Major Pathway	1.61e-14	1.61e-14	1	RBM5,SKIV2L2,POLR2B,CCAR1,HNRNPC,HNRNPM,SNRPD3,SNW1,SRSF5,PABPN1,SNRNP70,DDX5,SRSF3,PPWD1,NCBP2,SF3B1,SRSF7,SRSF11,SYF2,SMNDC1,WBP4,HNRNPA2B1,SRSF6,DNAJC8,HNRNPH2,PPIL4,CTNNBL1,HNRNPA1,SRSF1,FIP1L1,DDX46,CWC27,HNRNPU,CWC22,U2SURP,SLU7,HNRNPK,PCF11,CPSF2,HNRNPH1,CD2BP2,HNRNPA3,PLRG1,CLP1,CSTF2T,GTF2F2,SRSF10,PRPF40A,DDX42
REAC:72202	Transport of Mature Transcript to Cytoplasm	0.0011	0.0011	1	TPR,ZC3H11A,SRSF5,NCBP2,SRSF7,SRSF11,FYTTD1,SRSF6,THOC2,SRSF1,RANBP2
REAC:159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	0.000495	0.000495	1	TPR,ZC3H11A,SRSF5,NCBP2,SRSF7,SRSF11,FYTTD1,SRSF6,THOC2,SRSF1,RANBP2
REAC:170834	Signaling by TGF-beta Receptor Complex	0.0226	0.0226	1	XPO1,PPP1R15A,SNW1,SMAD7,SERPINE1,TGFBR1,UBE2D3,UCHL5,PMEPA1,CCNT1,SKIL,TGFBR2
REAC:5696398	Nucleotide Excision Repair	0.00155	0.00155	1	MNAT1,POLR2B,ACTR5,GTF2H1,GTF2H3,COPS5,CHD1L,CDK7,COPS4,CUL4A,COPS3,XPC,CUL4B,ERCC3,UBE2V2,USP7,TCEA1,ZNF830
REAC:6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	0.00301	0.00301	1	MNAT1,POLR2B,GTF2H1,GTF2H3,COPS5,CDK7,COPS4,CUL4A,COPS3,CUL4B,ERCC3,USP7,TCEA1,ZNF830
REAC:6782135	Dual incision in TC-NER	0.014	0.014	1	MNAT1,POLR2B,GTF2H1,GTF2H3,CDK7,CUL4A,CUL4B,ERCC3,USP7,TCEA1,ZNF830
REAC:6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	0.0127	0.0127	1	MNAT1,POLR2B,GTF2H1,GTF2H3,CDK7,CUL4A,CUL4B,ERCC3,USP7,TCEA1,ZNF830
REAC:6781823	Formation of TC-NER Pre-Incision Complex	7.95e-05	7.95e-05	1	MNAT1,POLR2B,GTF2H1,GTF2H3,COPS5,CDK7,COPS4,CUL4A,COPS3,CUL4B,ERCC3,USP7,TCEA1,ZNF830
REAC:5696399	Global Genome Nucleotide Excision Repair (GG-NER)	0.00302	0.00302	1	MNAT1,ACTR5,GTF2H1,GTF2H3,COPS5,CHD1L,CDK7,COPS4,CUL4A,COPS3,XPC,CUL4B,ERCC3,UBE2V2
REAC:5696395	Formation of Incision Complex in GG-NER	0.00191	0.00191	1	MNAT1,GTF2H1,GTF2H3,CHD1L,CDK7,CUL4A,XPC,CUL4B,ERCC3,UBE2V2
REAC:75955	RNA Polymerase II Transcription Elongation	0.000217	0.000217	1	MNAT1,POLR2B,AFF4,SUPT16H,GTF2H1,GTF2H3,NCBP2,CCNT1,CDK7,CDC73,ERCC3,IWS1,TCEA1,GTF2F2,CTR9
REAC:112382	Formation of RNA Pol II elongation complex 	0.000217	0.000217	1	MNAT1,POLR2B,AFF4,SUPT16H,GTF2H1,GTF2H3,NCBP2,CCNT1,CDK7,CDC73,ERCC3,IWS1,TCEA1,GTF2F2,CTR9
REAC:674695	RNA Polymerase II Pre-transcription Events	0.000593	0.000593	1	MNAT1,POLR2B,AFF4,SUPT16H,GTF2H1,GTF2H3,NCBP2,CCNT1,CDK7,CDC73,ERCC3,IWS1,TCEA1,GTF2F2,GTF2E2,TAF13,CTR9
REAC:199992	trans-Golgi Network Vesicle Budding	0.00566	0.00566	1	PICALM,SNAP23,CTSZ,STX4,BLOC1S6,AP3B1,CLTC,GOLGB1,AP3S1,ACBD3,IGF2R,SNX2
REAC:421837	Clathrin derived vesicle budding	0.00566	0.00566	1	PICALM,SNAP23,CTSZ,STX4,BLOC1S6,AP3B1,CLTC,GOLGB1,AP3S1,ACBD3,IGF2R,SNX2
REAC:72766	Translation	0.00715	0.00715	1	IARS2,RPL31,MTIF2,EIF5,SRP54,MRPS31,EIF3E,MRPL32,EIF4H,EIF3A,RPL34,RPS12,HARS2,RARS,ETF1,EEF1E1,MRPL35,SEC61G,DAP3,LARS,EIF2S1,EPRS,NARS2,RPS24,RPL7,EEF1A1,EIF4A2,MRPL17,RPL26,RPL22L1,AIMP1,GFM2,GFM1,MRPL1,CHCHD1,RPS23
REAC:6803529	FGFR2 alternative splicing	6.25e-05	6.25e-05	1	POLR2B,FGFR2,HNRNPM,RBFOX2,NCBP2,TIA1,HNRNPA1,TIAL1,HNRNPH1,GTF2F2
REAC:1445148	Translocation of GLUT4 to the plasma membrane	0.00573	0.00573	1	RALA,KIFAP3,EXOC1,SNAP23,KIF3B,STX4,C2CD5,EXOC2,RAB13,RAB4A,RALGAPB
REAC:535734	Fatty acid, triacylglycerol, and ketone body metabolism	0.0449	0.0449	-1	TECR,SLC25A1,MED25,SLC27A1,CARM1,MED27,ECI1,FASN,MED16,TEAD4
REAC:4839726	Chromatin organization	0.0155	0.0155	-1	ACTB,SETD1A,CARM1,GATAD2B,TAF10,GATAD2A,TADA3,HCFC1,RELA,H2AFX
REAC:3247509	Chromatin modifying enzymes	0.0155	0.0155	-1	ACTB,SETD1A,CARM1,GATAD2B,TAF10,GATAD2A,TADA3,HCFC1,RELA,H2AFX
REAC:1428517	The citric acid (TCA) cycle and respiratory electron transport	0.00113	0.00113	-1	UQCRC1,CS,NDUFB4,IDH3G,ATP5D,NDUFC1,NDUFS8,COX6B1,COX5B,MDH2,ATP5J,NDUFA3,UCP2,COX8A,NDUFAF3,COX5A,MT-ND4,MT-ND1,ATP5J2
REAC:163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	0.00113	0.00113	-1	UQCRC1,NDUFB4,ATP5D,NDUFC1,NDUFS8,COX6B1,COX5B,ATP5J,NDUFA3,UCP2,COX8A,NDUFAF3,COX5A,MT-ND4,MT-ND1,ATP5J2
REAC:611105	Respiratory electron transport	0.00962	0.00962	-1	UQCRC1,NDUFB4,NDUFC1,NDUFS8,COX6B1,COX5B,NDUFA3,COX8A,NDUFAF3,COX5A,MT-ND4,MT-ND1
REAC:6807505	RNA polymerase II transcribes snRNA genes	0.0059	0.0059	-1	POLR2J,CCNK,POLR2E,POLR2I,TAF6,GTF2A2,SSU72,RPRD2,INTS1,POLR2L,INTS5
REAC:72203	Processing of Capped Intron-Containing Pre-mRNA	0.0312	0.0312	-1	POLR2J,XAB2,SNRPA,CHERP,AAAS,POLR2E,SF3A2,POLR2I,NUP214,LSM4,NUP210,NXT1,ZCRB1,PRCC,SF3B4,SF1,POLR2L
REAC:5368287	Mitochondrial translation	0.0155	0.0155	-1	MRPS18A,MRPL4,MRPL2,MRPL37,MRPS2,MRPL34,MRPL16,AURKAIP1,TUFM,MRPS11,MRPL41
REAC:5419276	Mitochondrial translation termination	0.0192	0.0192	-1	MRPS18A,MRPL4,MRPL2,MRPL37,MRPS2,MRPL34,MRPL16,AURKAIP1,MRPS11,MRPL41
REAC:5389840	Mitochondrial translation elongation	0.0128	0.0128	-1	MRPS18A,MRPL4,MRPL2,MRPL37,MRPS2,MRPL34,MRPL16,AURKAIP1,TUFM,MRPS11,MRPL41
REAC:5368286	Mitochondrial translation initiation	0.0192	0.0192	-1	MRPS18A,MRPL4,MRPL2,MRPL37,MRPS2,MRPL34,MRPL16,AURKAIP1,MRPS11,MRPL41
REAC:180292	GAB1 signalosome	0.0155	0.0155	-1	PSMD8,MAPK3,CSK,GSK3A,ATN1,PSMF1,PSMB2,PML,TP53,GATAD2B,LAMTOR1,GATAD2A,MLST8,RPS6KB2,MTA1,PIP5K1C,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:198203	PI3K/AKT activation	0.0155	0.0155	-1	RHOA,PSMD8,MAPK3,GSK3A,ATN1,PSMF1,PSMB2,PML,TP53,GATAD2B,LAMTOR1,GATAD2A,MLST8,RPS6KB2,MTA1,PIP5K1C,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:5654689	PI-3K cascade:FGFR1	0.0242	0.0242	-1	PSMD8,MAPK3,GSK3A,ATN1,PSMF1,PSMB2,PML,TP53,GATAD2B,LAMTOR1,GATAD2A,MLST8,RPS6KB2,MTA1,PIP5K1C,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:5654695	PI-3K cascade:FGFR2	0.0242	0.0242	-1	PSMD8,MAPK3,GSK3A,ATN1,PSMF1,PSMB2,PML,TP53,GATAD2B,LAMTOR1,GATAD2A,MLST8,RPS6KB2,MTA1,PIP5K1C,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:5654720	PI-3K cascade:FGFR4	0.0242	0.0242	-1	PSMD8,MAPK3,GSK3A,ATN1,PSMF1,PSMB2,PML,TP53,GATAD2B,LAMTOR1,GATAD2A,MLST8,RPS6KB2,MTA1,PIP5K1C,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:5654710	PI-3K cascade:FGFR3	0.0242	0.0242	-1	PSMD8,MAPK3,GSK3A,ATN1,PSMF1,PSMB2,PML,TP53,GATAD2B,LAMTOR1,GATAD2A,MLST8,RPS6KB2,MTA1,PIP5K1C,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:1250342	PI3K events in ERBB4 signaling	0.0242	0.0242	-1	PSMD8,MAPK3,GSK3A,ATN1,PSMF1,PSMB2,PML,TP53,GATAD2B,LAMTOR1,GATAD2A,MLST8,RPS6KB2,MTA1,PIP5K1C,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:1257604	PIP3 activates AKT signaling	0.0242	0.0242	-1	PSMD8,MAPK3,GSK3A,ATN1,PSMF1,PSMB2,PML,TP53,GATAD2B,LAMTOR1,GATAD2A,MLST8,RPS6KB2,MTA1,PIP5K1C,CSNK2B,AKT1S1,UBA52,PSMB3
REAC:453274	Mitotic G2-G2/M phases	0.0257	0.0257	-1	PSMD8,MYBL2,FOXM1,PSMF1,PSMB2,TUBG1,DCTN3,TP53,CCNB2,PLK1,RAB8A,TUBB4B,PPME1,UBA52,PSMB3
REAC:69275	G2/M Transition	0.0242	0.0242	-1	PSMD8,MYBL2,FOXM1,PSMF1,PSMB2,TUBG1,DCTN3,TP53,CCNB2,PLK1,RAB8A,TUBB4B,PPME1,UBA52,PSMB3
REAC:5696398	Nucleotide Excision Repair	0.0449	0.0449	-1	POLR2J,ERCC1,ACTB,XAB2,POLR2E,POLR2I,GPS1,POLR2L,RAD23A,UBA52
REAC:5633007	Regulation of TP53 Activity	0.0155	0.0155	-1	PPP1R13B,TAF6,PML,TP53,GATAD2B,ZNF385A,TAF10,GATAD2A,MLST8,RHNO1,AURKB,EHMT2,CSNK2B,UBA52
REAC:168254	Influenza Infection	0.00962	0.00962	-1	POLR2J,AAAS,POLR2E,POLR2I,RPL18A,RPL28,RPS15,RPS10,NUP214,NUP210,RPL35,RPL38,POLR2L,RPS26,UBA52
REAC:168255	Influenza Life Cycle	0.0059	0.0059	-1	POLR2J,AAAS,POLR2E,POLR2I,RPL18A,RPL28,RPS15,RPS10,NUP214,NUP210,RPL35,RPL38,POLR2L,RPS26,UBA52
REAC:168273	Influenza Viral RNA Transcription and Replication	0.00385	0.00385	-1	POLR2J,AAAS,POLR2E,POLR2I,RPL18A,RPL28,RPS15,RPS10,NUP214,NUP210,RPL35,RPL38,POLR2L,RPS26,UBA52
REAC:72766	Translation	0.0155	0.0155	-1	MRPS18A,MRPL4,RPL18A,RPL28,MRPL2,RPS15,MRPL37,MRPS2,RPS10,MRPL34,RPL35,PARS2,MRPL16,RPL38,EIF3F,AURKAIP1,TUFM,MRPS11,MRPL41,EIF4EBP1,RPS26,UBA52
REAC:162906	HIV Infection	0.00385	0.00385	-1	POLR2J,CCNK,AAAS,PSMD8,POLR2E,POLR2I,TAF6,PSMF1,PSMB2,NUP214,AP1M2,NUP210,HMGA1,GTF2A2,MVB12A,TAF10,PACS1,BANF1,POLR2L,UBA52,PSMB3
REAC:162909	Host Interactions of HIV factors	0.0209	0.0209	-1	AAAS,PSMD8,PSMF1,PSMB2,NUP214,AP1M2,NUP210,HMGA1,PACS1,BANF1,UBA52,PSMB3
REAC:162587	HIV Life Cycle	0.00893	0.00893	-1	POLR2J,CCNK,AAAS,POLR2E,POLR2I,TAF6,NUP214,NUP210,HMGA1,GTF2A2,MVB12A,TAF10,BANF1,POLR2L,UBA52
REAC:162599	Late Phase of HIV Life Cycle	0.0155	0.0155	-1	POLR2J,CCNK,AAAS,POLR2E,POLR2I,TAF6,NUP214,NUP210,GTF2A2,MVB12A,TAF10,POLR2L,UBA52
REAC:70326	Glucose metabolism	0.0155	0.0155	-1	AAAS,SLC25A1,GYS1,GPI,GAPDH,GOT2,NUP214,NUP210,G6PC3,MDH2,ALDOA,UBA52
REAC:446203	Asparagine N-linked glycosylation	0.0382	0.0382	-1	NAPA,KDELR1,COPE,PRKCSH,ST6GALNAC4,DPM2,DCTN3,SEC16A,STX5,SYVN1,COG7,TRAPPC1,RAB1B,DOLK,DPM3,NUDT14,RNF5,ALG3,UBA52
GO:0010501	RNA secondary structure unwinding	0.00143	0.00143	1	DDX1,DDX18,DDX50,DDX5,DDX27,DDX46,EIF4A2,DDX21,DHX36,DDX42,DDX3X
GO:0050673	epithelial cell proliferation	0.0257	0.0257	1	KRIT1,FGFR2,DLG1,LAMB1,SIRT1,TGFBR1,SPARC,RTN4,SRSF6,LOXL2,LAMC1,SULF1,THBS1,SFRP2,BTBD10,WNT7A,AGGF1,PEX2
GO:0006353	DNA-templated transcription, termination	9.54e-06	9.54e-06	1	MNAT1,ZC3H11A,SNRPD3,SRSF5,PABPN1,GTF2H1,GTF2H3,SRSF3,NCBP2,SRSF7,SRSF11,SRSF6,THOC2,CDK7,SRSF1,FIP1L1,ERCC3,SLU7,PCF11,CPSF2,TAF1D,CLP1,PTRF,CSTF2T
GO:0006369	termination of RNA polymerase II transcription	8.01e-05	8.01e-05	1	ZC3H11A,SNRPD3,SRSF5,PABPN1,SRSF3,NCBP2,SRSF7,SRSF11,SRSF6,THOC2,SRSF1,FIP1L1,SLU7,PCF11,CPSF2,CLP1,CSTF2T
GO:0007050	cell cycle arrest	0.0429	0.0429	1	RASSF1,RRAGB,PPP1R15A,BAX,RBL2,HBP1,TGFBR1,LAMTOR3,CDKN1B,CNOT6,CDK7,THBS1,RB1,CUL4A,PLK2,UHMK1,CNOT8,RPL26,TP53INP1,CUL5,TRIAP1,WDR6,NPM1
GO:0019882	antigen processing and presentation	0.0371	0.0371	1	KIFAP3,DYNC1I2,ITGB5,SNAP23,TREM2,PSMC6,PSMA3,KIF3B,PSMD7,PSMD14,CANX,ACTR10,CTSL,DYNC1LI2,THBS1,ACTR1A,ITGAV,CLTC,PSMC2,CYBB,RAB4A,SEC24C,DYNC1H1,DYNLL2
GO:0048002	antigen processing and presentation of peptide antigen	0.0296	0.0296	1	KIFAP3,DYNC1I2,ITGB5,SNAP23,TREM2,PSMC6,PSMA3,KIF3B,PSMD7,PSMD14,CANX,ACTR10,CTSL,DYNC1LI2,ACTR1A,ITGAV,CLTC,PSMC2,CYBB,SEC24C,DYNC1H1,DYNLL2
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	0.037	0.037	1	KIFAP3,DYNC1I2,TREM2,KIF3B,CANX,ACTR10,CTSL,DYNC1LI2,THBS1,ACTR1A,CLTC,SEC24C,DYNC1H1,DYNLL2
GO:0019884	antigen processing and presentation of exogenous antigen	0.0365	0.0365	1	KIFAP3,DYNC1I2,ITGB5,SNAP23,PSMC6,PSMA3,KIF3B,PSMD7,PSMD14,CANX,ACTR10,CTSL,DYNC1LI2,ACTR1A,ITGAV,CLTC,PSMC2,CYBB,SEC24C,DYNC1H1,DYNLL2
GO:0002478	antigen processing and presentation of exogenous peptide antigen	0.0289	0.0289	1	KIFAP3,DYNC1I2,ITGB5,SNAP23,PSMC6,PSMA3,KIF3B,PSMD7,PSMD14,CANX,ACTR10,CTSL,DYNC1LI2,ACTR1A,ITGAV,CLTC,PSMC2,CYBB,SEC24C,DYNC1H1,DYNLL2
GO:0042254	ribosome biogenesis	0.000169	0.000169	1	UTP18,SKIV2L2,LSG1,TARBP1,WDR3,RPL31,XPO1,UTP6,RPL34,KRR1,PAK1IP1,RPS12,FCF1,DDX27,MPHOSPH10,RIOK1,SBDS,NGDN,UTP3,LTV1,RPS24,NVL,EIF2A,RPL7L1,RPL7,UTP23,PDCD11,TSR2,RPL26,GNL3,DCAF13,BMS1,NOLC1,TSR1,NMD3,MRPL1,NPM1,RPS23,SDAD1,NUDT16,DDX3X
GO:0042274	ribosomal small subunit biogenesis	5.71e-05	5.71e-05	1	UTP18,WDR3,UTP6,KRR1,FCF1,MPHOSPH10,RIOK1,NGDN,UTP3,LTV1,RPS24,UTP23,PDCD11,TSR2,DCAF13,BMS1,TSR1
