GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:76002	Platelet activation, signaling and aggregation	0.0263	0.0263	-1	GNB1,BRPF3,ABHD12,MAPK3,CSK,TGFB1,PFN1,GNAI2,ACTN4,TLN1,DGKZ,SERPING1,ALDOA,GNB2,RHOG
REAC:446203	Asparagine N-linked glycosylation	0.0259	0.0259	-1	CTSA,NAPA,KDELR1,TFG,ARF1,SEC16A,TRAPPC1,GLB1,DOLK,SLC35C1,RNF5,NEU1,ALG3
GO:0071824	protein-DNA complex subunit organization	0.00159	0.00159	1	MNAT1,PSMC6,CENPT,RPL23,MIS18BP1,NASP,XPA,ANP32E,RPS27A,ERCC3,HMGB2,TAF7,NPM1,NAP1L1,HMGB1,NAP1L4
GO:0065004	protein-DNA complex assembly	0.00112	0.00112	1	MNAT1,PSMC6,CENPT,MIS18BP1,NASP,XPA,ANP32E,RPS27A,ERCC3,HMGB2,TAF7,NPM1,NAP1L1,HMGB1,NAP1L4
GO:0019080	viral gene expression	3.94e-10	3.94e-10	1	RPL31,RPL6,SNW1,RPL34,RPS13,NUP107,RPL22,TARDBP,RPL21,RPL23,RPS15A,NUPL2,RPS24,SSB,RPL11,RPS27A,RPS3A,RPL37,RPL7,RPL30,RPL26,RPS23,GTF2F2,RPL39
GO:0019083	viral transcription	4.81e-10	4.81e-10	1	RPL31,RPL6,SNW1,RPL34,RPS13,NUP107,RPL22,TARDBP,RPL21,RPL23,RPS15A,NUPL2,RPS24,RPL11,RPS27A,RPS3A,RPL37,RPL7,RPL30,RPL26,RPS23,GTF2F2,RPL39
GO:0009451	RNA modification	6.51e-06	6.51e-06	1	NOP58,TARBP1,THUMPD1,TRMT1,DKC1,SSB,WTAP,RPUSD4,METTL3,MRPL1,TRMT112,PUS1,QTRT1,NSUN6
GO:0006353	DNA-templated transcription, termination	2.35e-09	2.35e-09	1	MNAT1,SRSF5,PABPN1,SRSF3,NCBP2,SRSF7,SRSF11,DDX39A,SRSF6,UPF3B,THOC6,SRSF1,SNRPG,CHTOP,SRSF2,ERCC3,PCF11,TAF1D
GO:0006369	termination of RNA polymerase II transcription	1.19e-09	1.19e-09	1	SRSF5,PABPN1,SRSF3,NCBP2,SRSF7,SRSF11,DDX39A,SRSF6,UPF3B,THOC6,SRSF1,SNRPG,CHTOP,SRSF2,PCF11
GO:0000956	nuclear-transcribed mRNA catabolic process	4.14e-15	4.14e-15	1	RPL31,EXOSC7,RPL6,EIF3E,LSM5,RPL34,RPS13,NCBP2,RPL22,EXOSC8,RPL21,UPF3B,RPL23,PCID2,RPS15A,RPS24,SSB,RPL11,RPS27A,RPS3A,RPL37,RPL7,PAN3,CNOT8,RPL30,EIF4A2,RPL26,PAPD4,UPF3A,RPS23,TTC37,RPL39
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1.34e-12	1.34e-12	1	RPL31,RPL6,EIF3E,RPL34,RPS13,NCBP2,RPL22,RPL21,UPF3B,RPL23,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL37,RPL7,RPL30,RPL26,UPF3A,RPS23,RPL39
GO:0033044	regulation of chromosome organization	0.00265	0.00265	1	AKAP8L,MRE11A,HNRNPC,SNW1,AKAP8,HNRNPA2B1,PCID2,HNRNPA1,HNRNPD,OGT,CHTOP,IWS1,GNL3,FEN1,DHX36,TAF7
GO:2001252	positive regulation of chromosome organization	0.000893	0.000893	1	AKAP8L,MRE11A,SNW1,AKAP8,HNRNPA2B1,HNRNPA1,HNRNPD,OGT,CHTOP,GNL3,FEN1,DHX36
GO:0002181	cytoplasmic translation	4.06e-06	4.06e-06	1	RPL26L1,RPL31,RPL6,RPL22,RPS3A,RPL7,DPH7,RPL30,RPL26,RPL22L1,METTL3
GO:0006403	RNA localization	9.46e-14	9.46e-14	1	AKAP8L,NOP58,XPO1,SRSF5,PABPN1,NUP107,SRSF3,NCBP2,SRSF7,SRSF11,HNRNPA2B1,DDX39A,SRSF6,UPF3B,PCID2,DKC1,THOC6,RAN,HNRNPA1,LTV1,NUPL2,SRSF1,SSB,CHTOP,SRSF2,IWS1,PHAX,NMD3,SRSF10
GO:0051236	establishment of RNA localization	5.32e-14	5.32e-14	1	AKAP8L,XPO1,SRSF5,PABPN1,NUP107,SRSF3,NCBP2,SRSF7,SRSF11,HNRNPA2B1,DDX39A,SRSF6,UPF3B,PCID2,THOC6,RAN,HNRNPA1,LTV1,NUPL2,SRSF1,SSB,CHTOP,SRSF2,IWS1,PHAX,NMD3,SRSF10
GO:0071166	ribonucleoprotein complex localization	1.81e-14	1.81e-14	1	AKAP8L,XPO1,SRSF5,PABPN1,NUP107,SRSF3,NCBP2,SRSF7,SRSF11,HNRNPA2B1,DDX39A,SRSF6,UPF3B,PCID2,THOC6,RAN,LTV1,NUPL2,SRSF1,SSB,CHTOP,SRSF2,IWS1,NMD3,SRSF10
GO:0015931	nucleobase-containing compound transport	2.36e-14	2.36e-14	1	AKAP8L,XPO1,SRSF5,PABPN1,NUP107,SRSF3,SLC25A36,NCBP2,SRSF7,SRSF11,HNRNPA2B1,DDX39A,SRSF6,UPF3B,PCID2,THOC6,RAN,HNRNPA1,LTV1,NUPL2,SRSF1,SSB,CHTOP,SRSF2,IWS1,SLC35A1,PHAX,NMD3,SRSF10
GO:0050657	nucleic acid transport	3.41e-14	3.41e-14	1	AKAP8L,XPO1,SRSF5,PABPN1,NUP107,SRSF3,NCBP2,SRSF7,SRSF11,HNRNPA2B1,DDX39A,SRSF6,UPF3B,PCID2,THOC6,RAN,HNRNPA1,LTV1,NUPL2,SRSF1,SSB,CHTOP,SRSF2,IWS1,PHAX,NMD3,SRSF10
GO:0050658	RNA transport	3.41e-14	3.41e-14	1	AKAP8L,XPO1,SRSF5,PABPN1,NUP107,SRSF3,NCBP2,SRSF7,SRSF11,HNRNPA2B1,DDX39A,SRSF6,UPF3B,PCID2,THOC6,RAN,HNRNPA1,LTV1,NUPL2,SRSF1,SSB,CHTOP,SRSF2,IWS1,PHAX,NMD3,SRSF10
GO:0051028	mRNA transport	4.17e-11	4.17e-11	1	AKAP8L,SRSF5,PABPN1,NUP107,SRSF3,NCBP2,SRSF7,SRSF11,HNRNPA2B1,DDX39A,SRSF6,UPF3B,PCID2,THOC6,NUPL2,SRSF1,CHTOP,SRSF2,IWS1,SRSF10
GO:0051168	nuclear export	3.41e-14	3.41e-14	1	AKAP8L,LSG1,XPO1,SRSF5,PABPN1,NUP107,SRSF3,NCBP2,SRSF7,SRSF11,HNRNPA2B1,DDX39A,SRSF6,UPF3B,PCID2,THOC6,RAN,HNRNPA1,LTV1,NUPL2,SRSF1,SSB,CHTOP,SRSF2,IWS1,PHAX,NEMF,NMD3,SRSF10
GO:0006405	RNA export from nucleus	4.66e-15	4.66e-15	1	AKAP8L,XPO1,SRSF5,PABPN1,NUP107,SRSF3,NCBP2,SRSF7,SRSF11,HNRNPA2B1,DDX39A,SRSF6,UPF3B,PCID2,THOC6,RAN,HNRNPA1,LTV1,NUPL2,SRSF1,SSB,CHTOP,SRSF2,IWS1,PHAX,NMD3,SRSF10
GO:0006611	protein export from nucleus	3.34e-12	3.34e-12	1	AKAP8L,XPO1,SRSF5,PABPN1,NUP107,SRSF3,NCBP2,SRSF7,SRSF11,HNRNPA2B1,DDX39A,SRSF6,UPF3B,PCID2,THOC6,RAN,LTV1,NUPL2,SRSF1,SSB,CHTOP,SRSF2,IWS1,NMD3,SRSF10
GO:0071426	ribonucleoprotein complex export from nucleus	1.53e-14	1.53e-14	1	AKAP8L,XPO1,SRSF5,PABPN1,NUP107,SRSF3,NCBP2,SRSF7,SRSF11,HNRNPA2B1,DDX39A,SRSF6,UPF3B,PCID2,THOC6,RAN,LTV1,NUPL2,SRSF1,SSB,CHTOP,SRSF2,IWS1,NMD3,SRSF10
GO:0071427	mRNA-containing ribonucleoprotein complex export from nucleus	2.51e-11	2.51e-11	1	AKAP8L,SRSF5,PABPN1,NUP107,SRSF3,NCBP2,SRSF7,SRSF11,HNRNPA2B1,DDX39A,SRSF6,UPF3B,PCID2,THOC6,NUPL2,SRSF1,CHTOP,SRSF2,IWS1,SRSF10
GO:0006406	mRNA export from nucleus	2.51e-11	2.51e-11	1	AKAP8L,SRSF5,PABPN1,NUP107,SRSF3,NCBP2,SRSF7,SRSF11,HNRNPA2B1,DDX39A,SRSF6,UPF3B,PCID2,THOC6,NUPL2,SRSF1,CHTOP,SRSF2,IWS1,SRSF10
GO:0070646	protein modification by small protein removal	0.0418	0.0418	1	UIMC1,PSMC6,PSMA3,ACTR5,KAT2A,PSMD14,RNF146,COPS5,RPS27A,OGT,UBXN1,USP47
GO:0016579	protein deubiquitination	0.0295	0.0295	1	UIMC1,PSMC6,PSMA3,ACTR5,KAT2A,PSMD14,RNF146,COPS5,RPS27A,OGT,UBXN1,USP47
GO:0044839	cell cycle G2/M phase transition	0.00602	0.00602	1	AKAP8L,OFD1,PCM1,PSMC6,PSMA3,AKAP8,CDK5RAP3,PSMD14,ENSA,RPS27A,CEP57,USP47,NPM1,ZNF830
GO:0000086	G2/M transition of mitotic cell cycle	0.019	0.019	1	OFD1,PCM1,PSMC6,PSMA3,CDK5RAP3,PSMD14,ENSA,RPS27A,CEP57,USP47,ZNF830
GO:1902749	regulation of cell cycle G2/M phase transition	0.00511	0.00511	1	OFD1,PCM1,PSMC6,PSMA3,CDK5RAP3,PSMD14,RPS27A,CEP57,USP47,NPM1,ZNF830
GO:0010389	regulation of G2/M transition of mitotic cell cycle	0.0127	0.0127	1	OFD1,PCM1,PSMC6,PSMA3,CDK5RAP3,PSMD14,RPS27A,CEP57,USP47,ZNF830
GO:0032200	telomere organization	0.0297	0.0297	1	MRE11A,HNRNPC,HNRNPA2B1,DKC1,HNRNPA1,HNRNPD,RFC4,GNL3,FEN1,DHX36
GO:0000723	telomere maintenance	0.019	0.019	1	MRE11A,HNRNPC,HNRNPA2B1,DKC1,HNRNPA1,HNRNPD,RFC4,GNL3,FEN1,DHX36
GO:0009411	response to UV	0.00146	0.00146	1	CIRBP,ACTR5,ZBTB1,ATF4,XPA,RPL26,ERCC3,FEN1,USP47,TRIAP1,NPM1
GO:0006399	tRNA metabolic process	1.59e-05	1.59e-05	1	TARBP1,THUMPD1,EXOSC7,TRMT1,HARS2,EXOSC8,EEF1E1,LARS,SSB,AIMP1,RPUSD4,POP5,TRMT112,PUS1,QTRT1,NSUN6
GO:0008033	tRNA processing	0.00128	0.00128	1	TARBP1,THUMPD1,TRMT1,SSB,RPUSD4,POP5,TRMT112,PUS1,QTRT1,NSUN6
GO:0006260	DNA replication	0.00802	0.00802	1	MRE11A,RTFDC1,GTPBP4,ING4,RBBP6,CHTF18,NASP,ETAA1,RFC4,MCM7,FAM111A,FEN1,TOP1MT,NAP1L1,ZNF830
GO:0071478	cellular response to radiation	0.0151	0.0151	1	ACTR5,EEF1D,RAD51AP1,ZBTB1,ATF4,XPA,RPL26,USP47,TRIAP1,NPM1
GO:0010948	negative regulation of cell cycle process	0.0177	0.0177	1	MRE11A,PSMC6,PSMA3,CDK5RAP3,PSMD14,PCID2,RPS27A,RPL26,USP47,TRIAP1,NPM1,ZNF655,ZNF830
GO:1901988	negative regulation of cell cycle phase transition	0.00902	0.00902	1	PSMC6,PSMA3,CDK5RAP3,PSMD14,PCID2,RPS27A,RPL26,USP47,TRIAP1,NPM1,ZNF655,ZNF830
GO:0045930	negative regulation of mitotic cell cycle	0.00859	0.00859	1	MRE11A,PSMC6,PSMA3,CDK5RAP3,PSMD14,ZWINT,PCID2,RPS27A,RPL26,USP47,TRIAP1,NPM1,ZNF655,ZNF830
GO:1901991	negative regulation of mitotic cell cycle phase transition	0.00699	0.00699	1	PSMC6,PSMA3,CDK5RAP3,PSMD14,PCID2,RPS27A,RPL26,USP47,TRIAP1,NPM1,ZNF655,ZNF830
GO:0034250	positive regulation of cellular amide metabolic process	0.00185	0.00185	1	CIRBP,RBM3,EIF3E,UPF3B,HNRNPD,EIF2B5,RPL26,METTL3,UPF3A,NPM1
GO:0045727	positive regulation of translation	0.000582	0.000582	1	CIRBP,RBM3,EIF3E,UPF3B,HNRNPD,EIF2B5,RPL26,METTL3,UPF3A,NPM1
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	0.0116	0.0116	1	PSMC6,PSMA3,GTPBP4,PSMD14,RPL23,CDC16,RPL11,RPS27A,OGT,UBXN1
GO:0031397	negative regulation of protein ubiquitination	0.00863	0.00863	1	PSMC6,PSMA3,GTPBP4,PSMD14,RPL23,CDC16,RPL11,RPS27A,OGT,UBXN1
GO:0071103	DNA conformation change	0.00102	0.00102	1	AKAP8L,MRE11A,CENPT,HNRNPA2B1,MIS18BP1,NASP,XPA,ANP32E,RPS27A,ERCC3,HMGB2,NPM1,TOP1MT,NAP1L1,HMGB1,NAP1L4
GO:0031123	RNA 3'-end processing	5.11e-10	5.11e-10	1	EXOSC7,SRSF5,PABPN1,CPSF6,SRSF3,NCBP2,SRSF7,SRSF11,EXOSC8,DDX39A,SRSF6,UPF3B,DKC1,THOC6,SRSF1,SSB,CHTOP,SRSF2,PCF11
GO:0006413	translational initiation	1.81e-14	1.81e-14	1	RPL31,MTIF2,RPL6,EIF3E,RPL34,RPS13,EIF2B1,NCBP2,RPL22,RPL21,MTIF3,RPL23,ATF4,RPS15A,RPS24,RPL11,RPS27A,EIF2B5,RPS3A,RPL37,RPL7,RPL30,EIF4A2,RPL26,METTL3,NPM1,RPS23,RPL39,YAE1D1
GO:0070972	protein localization to endoplasmic reticulum	1.55e-08	1.55e-08	1	RPL31,RPL6,RPL34,RPS13,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL37,RPL7,RPL30,RPL26,RPS23,RPL39
GO:0072599	establishment of protein localization to endoplasmic reticulum	1.12e-09	1.12e-09	1	RPL31,RPL6,RPL34,RPS13,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL37,RPL7,RPL30,RPL26,RPS23,RPL39
GO:0045047	protein targeting to ER	5.74e-10	5.74e-10	1	RPL31,RPL6,RPL34,RPS13,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL37,RPL7,RPL30,RPL26,RPS23,RPL39
GO:0090150	establishment of protein localization to membrane	8.24e-06	8.24e-06	1	GOPC,RPL31,RPL6,RPL34,RPS13,C2CD5,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL37,RPL7,RPL30,RPL26,RPS23,TOMM7,RPL39
GO:0006612	protein targeting to membrane	9.14e-08	9.14e-08	1	RPL31,RPL6,RPL34,RPS13,C2CD5,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL37,RPL7,RPL30,RPL26,RPS23,RPL39
GO:0006613	cotranslational protein targeting to membrane	4.46e-10	4.46e-10	1	RPL31,RPL6,RPL34,RPS13,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL37,RPL7,RPL30,RPL26,RPS23,RPL39
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	1.29e-10	1.29e-10	1	RPL31,RPL6,RPL34,RPS13,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL37,RPL7,RPL30,RPL26,RPS23,RPL39
GO:0000075	cell cycle checkpoint	0.0146	0.0146	1	MRE11A,UIMC1,CDK5RAP3,ZWINT,PCID2,RPS27A,ETAA1,RPL26,TRIAP1,NPM1,ZNF830
GO:0006457	protein folding	0.00445	0.00445	1	DNAJC10,FKBP3,PFDN4,EMC2,SNRNP70,CDC37,DNAJC2,PFDN2,RPS27A,HSPD1,UBXN1,DNAJC7,TBCA
GO:0072331	signal transduction by p53 class mediator	0.0115	0.0115	1	MRE11A,SNW1,CDK5RAP3,ING4,EEF1E1,RPL23,RPL11,RPS27A,CNOT8,RPL26,RFC4,TRIAP1,TAF7,NPM1,RPF2
GO:1901796	regulation of signal transduction by p53 class mediator	0.0147	0.0147	1	MRE11A,CDK5RAP3,EEF1E1,RPL23,RPL11,RPS27A,RPL26,RFC4,TRIAP1,TAF7,RPF2
