GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:72706	GTP hydrolysis and joining of the 60S ribosomal subunit	2.66e-16	2.66e-16	1	RPL26L1,RPL31,RPL3,RPS19,RPL34,RPS13,RPS12,RPL22,RPL21,EIF2S2,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL7,RPL7A,RPL30,RPL8,RPL26,RPL22L1,RPL36AL,RPSA,RPL35A,RPS27L,RPS23,RPL39,RPL36A
REAC:72702	Ribosomal scanning and start codon recognition	8.62e-06	8.62e-06	1	RPS19,RPS13,RPS12,EIF2S2,RPS15A,RPS24,RPS27A,RPS3A,RPSA,RPS27L,RPS23
REAC:72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	1.02e-05	1.02e-05	1	RPS19,RPS13,RPS12,EIF2S2,RPS15A,RPS24,RPS27A,RPS3A,RPSA,RPS27L,RPS23
REAC:72649	Translation initiation complex formation	8.62e-06	8.62e-06	1	RPS19,RPS13,RPS12,EIF2S2,RPS15A,RPS24,RPS27A,RPS3A,RPSA,RPS27L,RPS23
REAC:72695	Formation of the ternary complex, and subsequently, the 43S complex	2.5e-06	2.5e-06	1	RPS19,RPS13,RPS12,EIF2S2,RPS15A,RPS24,RPS27A,RPS3A,RPSA,RPS27L,RPS23
REAC:72689	Formation of a pool of free 40S subunits	1.89e-16	1.89e-16	1	RPL26L1,RPL31,RPL3,RPS19,RPL34,RPS13,RPS12,RPL22,RPL21,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL7,RPL7A,RPL30,RPL8,RPL26,RPL22L1,RPL36AL,RPSA,RPL35A,RPS27L,RPS23,RPL39,RPL36A
REAC:156827	L13a-mediated translational silencing of Ceruloplasmin expression	2.18e-16	2.18e-16	1	RPL26L1,RPL31,RPL3,RPS19,RPL34,RPS13,RPS12,RPL22,RPL21,EIF2S2,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL7,RPL7A,RPL30,RPL8,RPL26,RPL22L1,RPL36AL,RPSA,RPL35A,RPS27L,RPS23,RPL39,RPL36A
REAC:72764	Eukaryotic Translation Termination	1.95e-17	1.95e-17	1	RPL26L1,RPL31,RPL3,RPS19,RPL34,RPS13,RPS12,RPL22,RPL21,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL7,RPL7A,RPL30,RPL8,RPL26,RPL22L1,RPL36AL,RPSA,RPL35A,RPS27L,RPS23,RPL39,RPL36A
REAC:1799339	SRP-dependent cotranslational protein targeting to membrane	6.16e-18	6.16e-18	1	RPL26L1,RPL31,RPL3,RPS19,RPL34,RPS13,RPS12,RPL22,RPL21,SEC61G,RPS15A,RPS24,RPL11,RPS27A,SRPRB,RPS3A,RPL7,RPL7A,RPL30,RPL8,RPL26,RPL22L1,RPL36AL,SEC11C,RPSA,RPL35A,RPS27L,RPS23,RPL39,RPL36A
REAC:156842	Eukaryotic Translation Elongation	6.16e-18	6.16e-18	1	RPL26L1,RPL31,RPL3,EEF1D,RPS19,RPL34,RPS13,RPS12,RPL22,RPL21,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL7,RPL7A,RPL30,RPL8,RPL26,RPL22L1,RPL36AL,RPSA,RPL35A,RPS27L,RPS23,RPL39,RPL36A
REAC:156902	Peptide chain elongation	7.69e-18	7.69e-18	1	RPL26L1,RPL31,RPL3,RPS19,RPL34,RPS13,RPS12,RPL22,RPL21,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL7,RPL7A,RPL30,RPL8,RPL26,RPL22L1,RPL36AL,RPSA,RPL35A,RPS27L,RPS23,RPL39,RPL36A
REAC:2555396	Mitotic Metaphase and Anaphase	0.000125	0.000125	1	PSMA4,NUDC,PSMA3,PSMC1,PSME2,PSMA7,CENPT,PSMD7,SHFM1,PSMA1,CDC16,RPS27A,PSMD4,PSMC2,PSMC3,CDC26,RPS27L,PSMD13
REAC:68882	Mitotic Anaphase	0.000117	0.000117	1	PSMA4,NUDC,PSMA3,PSMC1,PSME2,PSMA7,CENPT,PSMD7,SHFM1,PSMA1,CDC16,RPS27A,PSMD4,PSMC2,PSMC3,CDC26,RPS27L,PSMD13
REAC:2467813	Separation of Sister Chromatids	5.21e-05	5.21e-05	1	PSMA4,NUDC,PSMA3,PSMC1,PSME2,PSMA7,CENPT,PSMD7,SHFM1,PSMA1,CDC16,RPS27A,PSMD4,PSMC2,PSMC3,CDC26,RPS27L,PSMD13
REAC:162906	HIV Infection	4.45e-07	4.45e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,CHMP4B,NCBP2,SHFM1,PSMD4,PSMC3,RCC1,PSMD13,GTF2F2,PPIA,HLA-A
REAC:162909	Host Interactions of HIV factors	2.7e-07	2.7e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,SHFM1,PSMD4,PSMC3,RCC1,PSMD13,PPIA,HLA-A
REAC:180585	Vif-mediated degradation of APOBEC3G	2.54e-08	2.54e-08	1	PSMA4,RBX1,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,PSMD13
REAC:168254	Influenza Infection	2.31e-14	2.31e-14	1	RPL26L1,RPL31,HSP90AA1,RPL3,PABPN1,RPS19,RPL34,RPS13,RPS12,RPL22,RPL21,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL7,RPL7A,RPL30,RPL8,RPL26,RPL22L1,RPL36AL,RPSA,RPL35A,RPS27L,RPS23,GTF2F2,RPL39,RPL36A
REAC:168255	Influenza Life Cycle	2.31e-14	2.31e-14	1	RPL26L1,RPL31,HSP90AA1,RPL3,RPS19,RPL34,RPS13,RPS12,RPL22,RPL21,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL7,RPL7A,RPL30,RPL8,RPL26,RPL22L1,RPL36AL,RPSA,RPL35A,RPS27L,RPS23,GTF2F2,RPL39,RPL36A
REAC:168273	Influenza Viral RNA Transcription and Replication	4.1e-15	4.1e-15	1	RPL26L1,RPL31,HSP90AA1,RPL3,RPS19,RPL34,RPS13,RPS12,RPL22,RPL21,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL7,RPL7A,RPL30,RPL8,RPL26,RPL22L1,RPL36AL,RPSA,RPL35A,RPS27L,RPS23,GTF2F2,RPL39,RPL36A
REAC:192823	Viral mRNA Translation	7.69e-18	7.69e-18	1	RPL26L1,RPL31,RPL3,RPS19,RPL34,RPS13,RPS12,RPL22,RPL21,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL7,RPL7A,RPL30,RPL8,RPL26,RPL22L1,RPL36AL,RPSA,RPL35A,RPS27L,RPS23,RPL39,RPL36A
REAC:72312	rRNA processing	1.07e-20	1.07e-20	1	LAS1L,UTP18,RPL26L1,NOP58,RPL31,HSD17B10,EXOSC7,RPL3,NOP56,RPS19,RPL34,GAR1,RPS13,RPS12,NCL,RPL22,EXOSC8,RPL21,MPHOSPH10,RIOK1,DKC1,RPS15A,LTV1,RPS24,RPL11,RPS27A,RPS3A,RPL7,RPL7A,RPL30,RRP1,RPL8,RPL26,RPL22L1,GNL3,DCAF13,RPL36AL,BMS1,RPSA,RPL35A,RPS27L,RPS23,RRP7A,RPL39,RPL36A
REAC:5668541	TNFR2 non-canonical NF-kB pathway	3.51e-06	3.51e-06	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,TRAF2,SHFM1,PSMD4,PSMC3,PSMD13
REAC:1428517	The citric acid (TCA) cycle and respiratory electron transport	0.00533	0.00533	1	ETFB,ATP5E,NDUFA1,COX7C,NDUFAF1,NDUFA9,UQCRB,COX6C,NDUFB8,PDHB,NDUFS5,ATP5I,NDUFB1,ATP5O
REAC:163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	0.000976	0.000976	1	ETFB,ATP5E,NDUFA1,COX7C,NDUFAF1,NDUFA9,UQCRB,COX6C,NDUFB8,NDUFS5,ATP5I,NDUFB1,ATP5O
REAC:611105	Respiratory electron transport	0.0071	0.0071	1	ETFB,NDUFA1,COX7C,NDUFAF1,NDUFA9,UQCRB,COX6C,NDUFB8,NDUFS5,NDUFB1
REAC:5368287	Mitochondrial translation	9.98e-07	9.98e-07	1	MRPS31,MRPL32,MRPL51,MTIF3,MRPS25,MRPL35,MRPS9,MRPL47,MRPS5,MRPL17,MRPL1,CHCHD1,MRPS22,MRPL20
REAC:5389840	Mitochondrial translation elongation	2.84e-06	2.84e-06	1	MRPS31,MRPL32,MRPL51,MRPS25,MRPL35,MRPS9,MRPL47,MRPS5,MRPL17,MRPL1,CHCHD1,MRPS22,MRPL20
REAC:5368286	Mitochondrial translation initiation	4.97e-07	4.97e-07	1	MRPS31,MRPL32,MRPL51,MTIF3,MRPS25,MRPL35,MRPS9,MRPL47,MRPS5,MRPL17,MRPL1,CHCHD1,MRPS22,MRPL20
REAC:5419276	Mitochondrial translation termination	2.84e-06	2.84e-06	1	MRPS31,MRPL32,MRPL51,MRPS25,MRPL35,MRPS9,MRPL47,MRPS5,MRPL17,MRPL1,CHCHD1,MRPS22,MRPL20
REAC:2262749	Cellular response to hypoxia	6.92e-07	6.92e-07	1	PSMA4,RBX1,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,PSMD13
REAC:1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	6.92e-07	6.92e-07	1	PSMA4,RBX1,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,PSMD13
REAC:1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	1.89e-07	1.89e-07	1	PSMA4,RBX1,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,PSMD13
REAC:69620	Cell Cycle Checkpoints	0.000583	0.000583	1	MRE11A,PSMA4,UIMC1,PSMA3,PSMC1,PSME2,PSMA7,CENPT,PSMD7,SHFM1,CDC16,RPS27A,PSMD4,RFC4,PSMC3,MCM7,CDC26,RPS27L,PSMD13
REAC:69481	G2/M Checkpoints	9.99e-05	9.99e-05	1	MRE11A,PSMA4,UIMC1,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,RPS27A,PSMD4,RFC4,PSMC3,MCM7,PSMD13
REAC:381119	Unfolded Protein Response (UPR)	0.000312	0.000312	1	ACADVL,EXOSC7,DNAJB11,ARFGAP1,ZBTB17,EXOSC8,NFYB,ATF4,SEC61G,SRPRB,DDIT3
REAC:73856	RNA Polymerase II Transcription Termination	1.16e-06	1.16e-06	1	SNRPD3,SRSF5,PABPN1,NCBP2,SRSF7,SRSF11,UPF3B,THOC6,SRSF1,SNRPG,THOC7,SLU7,SNRPE
REAC:109688	Cleavage of Growing Transcript in the Termination Region 	1.16e-06	1.16e-06	1	SNRPD3,SRSF5,PABPN1,NCBP2,SRSF7,SRSF11,UPF3B,THOC6,SRSF1,SNRPG,THOC7,SLU7,SNRPE
REAC:5696398	Nucleotide Excision Repair	0.00198	0.00198	1	RBX1,ACTR5,TFPT,POLE4,COPS5,XPA,RPS27A,RFC4,HMGN1,ISY1
REAC:69306	DNA Replication	4.45e-07	4.45e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,POLE4,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,RFC4,PSMC3,MCM7,FEN1,PSMD13
REAC:69242	S Phase	1.18e-05	1.18e-05	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,POLE4,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,RFC4,PSMC3,MCM7,FEN1,PSMD13
REAC:69239	Synthesis of DNA	1.82e-07	1.82e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,POLE4,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,RFC4,PSMC3,MCM7,FEN1,PSMD13
REAC:69052	Switching of origins to a post-replicative state	4.11e-07	4.11e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,MCM7,PSMD13
REAC:68874	M/G1 Transition	5.35e-07	5.35e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,POLE4,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,MCM7,PSMD13
REAC:69002	DNA Replication Pre-Initiation	5.35e-07	5.35e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,POLE4,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,MCM7,PSMD13
REAC:68867	Assembly of the pre-replicative complex	2.56e-07	2.56e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,MCM7,PSMD13
REAC:69304	Regulation of DNA replication	8.13e-07	8.13e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,MCM7,PSMD13
REAC:69300	Removal of licensing factors from origins	5.34e-07	5.34e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,MCM7,PSMD13
REAC:68949	Orc1 removal from chromatin	4.11e-07	4.11e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,MCM7,PSMD13
REAC:201681	TCF dependent signaling in response to WNT	0.00162	0.00162	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,SHFM1,PSMD4,H2AFZ,PSMC3,PSMD13
REAC:4641258	Degradation of DVL	5.16e-08	5.16e-08	1	PSMA4,RBX1,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,PSMD13
REAC:5358351	Signaling by Hedgehog	1.87e-05	1.87e-05	1	PSMA4,OFD1,PSMA3,PSMC1,PSME2,PSMA7,SHFM1,PSMD4,PSMC3,PSMD13
REAC:5610787	Hedgehog 'off' state	1.24e-06	1.24e-06	1	PSMA4,OFD1,PSMA3,PSMC1,PSME2,PSMA7,SHFM1,PSMD4,PSMC3,PSMD13
REAC:5610783	Degradation of GLI2 by the proteasome	8.37e-08	8.37e-08	1	PSMA4,RBX1,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,PSMD13
REAC:5610785	GLI3 is processed to GLI3R by the proteasome	8.37e-08	8.37e-08	1	PSMA4,RBX1,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,PSMD13
REAC:5610780	Degradation of GLI1 by the proteasome	8.37e-08	8.37e-08	1	PSMA4,RBX1,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,PSMD13
REAC:450531	Regulation of mRNA stability by proteins that bind AU-rich elements	2.02e-07	2.02e-07	1	PSMA4,EXOSC7,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,EXOSC8,SHFM1,PSMA1,ANP32A,RPS27A,PSMD4,PSMC2,PSMC3,PSMD13
REAC:453279	Mitotic G1-G1/S phases	9.98e-05	9.98e-05	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,POLE4,SHFM1,PSMA1,CDKN2D,RPS27A,PSMD4,PSMC2,PSMC3,MCM7,PSMD13
REAC:453276	Regulation of mitotic cell cycle	6.14e-07	6.14e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,CDC16,RPS27A,PSMD4,PSMC2,PSMC3,CDC26,PSMD13
REAC:174143	APC/C-mediated degradation of cell cycle proteins	6.14e-07	6.14e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,CDC16,RPS27A,PSMD4,PSMC2,PSMC3,CDC26,PSMD13
REAC:176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	1.7e-07	1.7e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,CDC16,RPS27A,PSMD4,PSMC2,PSMC3,CDC26,PSMD13
REAC:176409	APC/C:Cdc20 mediated degradation of mitotic proteins	1.49e-07	1.49e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,CDC16,RPS27A,PSMD4,PSMC2,PSMC3,CDC26,PSMD13
REAC:179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	1.09e-07	1.09e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,CDC16,RPS27A,PSMD4,PSMC2,PSMC3,CDC26,PSMD13
REAC:174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	9.78e-08	9.78e-08	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,CDC16,RPS27A,PSMD4,PSMC2,PSMC3,CDC26,PSMD13
REAC:174154	APC/C:Cdc20 mediated degradation of Securin	5.16e-08	5.16e-08	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,CDC16,RPS27A,PSMD4,PSMC2,PSMC3,CDC26,PSMD13
REAC:174084	Autodegradation of Cdh1 by Cdh1:APC/C	2.4e-08	2.4e-08	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,CDC16,RPS27A,PSMD4,PSMC2,PSMC3,CDC26,PSMD13
REAC:176408	Regulation of APC/C activators between G1/S and early anaphase	2.84e-07	2.84e-07	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,CDC16,RPS27A,PSMD4,PSMC2,PSMC3,CDC26,PSMD13
REAC:174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	9.78e-08	9.78e-08	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,CDC16,RPS27A,PSMD4,PSMC2,PSMC3,CDC26,PSMD13
REAC:5357801	Programmed Cell Death	2.33e-07	2.33e-07	1	PSMA4,BAX,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,TNFSF10,TRAF2,SHFM1,PSMA1,RPS27A,LY96,PSMD4,PSMC2,HMGB2,PSMC3,DAPK3,PSMD13,BCAP31,HMGB1,OPA1
REAC:109581	Apoptosis	1.87e-07	1.87e-07	1	PSMA4,BAX,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,TNFSF10,TRAF2,SHFM1,PSMA1,RPS27A,LY96,PSMD4,PSMC2,HMGB2,PSMC3,DAPK3,PSMD13,BCAP31,HMGB1,OPA1
REAC:169911	Regulation of Apoptosis	2.54e-08	2.54e-08	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,PSMD13,OPA1
REAC:211733	Regulation of activated PAK-2p34 by proteasome mediated degradation	8.37e-08	8.37e-08	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,PSMD13
REAC:1236975	Antigen processing-Cross presentation	1.22e-12	1.22e-12	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,STX4,VAMP8,SHFM1,SEC61G,CTSL,RPS27A,LY96,PSMD4,PSMC3,PSMD13,HLA-C,HLA-E,HLA-F,HLA-A,HLA-B
REAC:1236974	ER-Phagosome pathway	3.33e-13	3.33e-13	1	PSMA4,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,STX4,VAMP8,SHFM1,PSMA1,SEC61G,RPS27A,LY96,PSMD4,PSMC2,PSMC3,PSMD13,HLA-C,HLA-E,HLA-F,HLA-A,HLA-B
REAC:2408522	Selenoamino acid metabolism	3.57e-18	3.57e-18	1	RPL26L1,RPL31,RPL3,RPS19,RPL34,RPS13,RPS12,RARS,RPL22,RPL21,EEF1E1,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL7,RPL7A,RPL30,RPL8,RPL26,RPL22L1,AIMP1,RPL36AL,NNMT,RPSA,RPL35A,RPS27L,RPS23,RPL39,RPL36A
REAC:2408557	Selenocysteine synthesis	1.95e-17	1.95e-17	1	RPL26L1,RPL31,RPL3,RPS19,RPL34,RPS13,RPS12,RPL22,RPL21,RPS15A,RPS24,RPL11,RPS27A,RPS3A,RPL7,RPL7A,RPL30,RPL8,RPL26,RPL22L1,RPL36AL,RPSA,RPL35A,RPS27L,RPS23,RPL39,RPL36A
REAC:195253	Degradation of beta-catenin by the destruction complex	2.64e-06	2.64e-06	1	PSMA4,RBX1,PSMA3,PSMC1,PSME2,PSMA7,PSMD7,SHFM1,PSMA1,RPS27A,PSMD4,PSMC2,PSMC3,PSMD13
REAC:72203	Processing of Capped Intron-Containing Pre-mRNA	4.86e-11	4.86e-11	1	RBM5,CCAR1,GPKOW,HNRNPM,SNRPD3,SRSF5,PABPN1,SNRNP70,PRPF31,SUGP1,NCBP2,SRSF7,SRSF11,SYF2,HNRNPA2B1,UPF3B,LSM7,THOC6,SNRPA1,CTNNBL1,HNRNPA1,SRSF1,SNRPG,CWC15,THOC7,SLU7,SNRPD1,CD2BP2,ZRSR2,PLRG1,SNRPE,GTF2F2,ISY1
REAC:72172	mRNA Splicing	1.56e-12	1.56e-12	1	RBM5,CCAR1,GPKOW,HNRNPM,SNRPD3,SRSF5,PABPN1,SNRNP70,PRPF31,SUGP1,NCBP2,SRSF7,SRSF11,SYF2,HNRNPA2B1,UPF3B,LSM7,SNRPA1,CTNNBL1,HNRNPA1,SRSF1,SNRPG,CWC15,SLU7,SNRPD1,CD2BP2,ZRSR2,PLRG1,SNRPE,GTF2F2,ISY1
REAC:72163	mRNA Splicing - Major Pathway	1.89e-12	1.89e-12	1	RBM5,CCAR1,GPKOW,HNRNPM,SNRPD3,SRSF5,PABPN1,SNRNP70,PRPF31,SUGP1,NCBP2,SRSF7,SRSF11,SYF2,HNRNPA2B1,UPF3B,LSM7,SNRPA1,CTNNBL1,HNRNPA1,SRSF1,SNRPG,CWC15,SLU7,SNRPD1,CD2BP2,PLRG1,SNRPE,GTF2F2,ISY1
REAC:72187	mRNA 3'-end processing	7.82e-05	7.82e-05	1	SRSF5,PABPN1,NCBP2,SRSF7,SRSF11,UPF3B,THOC6,SRSF1,THOC7,SLU7
REAC:199977	ER to Golgi Anterograde Transport	0.0263	0.0263	-1	KDELR3,PPP6R1,NAPA,KDELR1,GBF1,TFG,SPTBN1,COPA,SEC16A,COG7,TRAPPC1,RAB1B
REAC:72203	Processing of Capped Intron-Containing Pre-mRNA	0.0164	0.0164	-1	WBP11,CHERP,SF3A1,SF3A2,HNRNPUL1,CASC3,NUP214,PPIL1,PRCC,SF3B4,SRRM2,SF1,PRPF8,POLR2A
REAC:72172	mRNA Splicing	0.00733	0.00733	-1	WBP11,CHERP,SF3A1,SF3A2,HNRNPUL1,CASC3,PPIL1,PRCC,SF3B4,SRRM2,SF1,PCBP1,PRPF8,POLR2A
REAC:72163	mRNA Splicing - Major Pathway	0.00528	0.00528	-1	WBP11,CHERP,SF3A1,SF3A2,HNRNPUL1,CASC3,PPIL1,PRCC,SF3B4,SRRM2,SF1,PCBP1,PRPF8,POLR2A
REAC:1250342	PI3K events in ERBB4 signaling	0.0263	0.0263	-1	MAPK3,TSC2,GSK3A,ATN1,PSME3,PIP5K1A,GATAD2B,FRS2,PIP5K1C,AKT1S1
