GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:180336	SHC1 events in EGFR signaling	0.0181	0.0181	1	CUL3,KITLG,DUSP16,SPTBN1,SOS1,RAP1B,KL,KRAS,IQGAP1,RASA1,SPRED1
REAC:5654693	FRS-mediated FGFR1 signaling	0.0144	0.0144	1	RANBP9,CUL3,KITLG,DUSP16,SPTBN1,SOS1,RAP1B,KL,KRAS,IQGAP1,CAMK2D,RASA1,SPRED1,PTPN11,NRAS
REAC:5683057	MAPK family signaling cascades	0.00511	0.00511	1	RANBP9,CUL3,KITLG,MAPK6,XPO1,PSMD5,MAPK1,DUSP16,SPTBN1,SOS1,SEPT7,NCOA3,RAP1B,PSME3,RAF1,KL,KRAS,IL6ST,IQGAP1,PRKACB,CAMK2D,RASA1,PAK1,JAK1,SPRED1,PTK2,PSMD1,GRB2,PTPN11,PAK2,NRAS
REAC:5684996	MAPK1/MAPK3 signaling	0.0166	0.0166	1	RANBP9,CUL3,KITLG,DUSP16,SPTBN1,SOS1,RAP1B,KL,KRAS,IQGAP1,CAMK2D,RASA1,SPRED1,PTPN11,NRAS
REAC:179812	GRB2 events in EGFR signaling	0.0181	0.0181	1	CUL3,KITLG,DUSP16,SPTBN1,SOS1,RAP1B,KL,KRAS,IQGAP1,RASA1,SPRED1
REAC:5654700	FRS-mediated FGFR2 signaling	0.0144	0.0144	1	RANBP9,CUL3,KITLG,DUSP16,SPTBN1,SOS1,RAP1B,KL,KRAS,IQGAP1,CAMK2D,RASA1,SPRED1,PTPN11,NRAS
REAC:2586552	Signaling by Leptin	0.0175	0.0175	1	RANBP9,CUL3,KITLG,DUSP16,SPTBN1,SOS1,RAP1B,KL,KRAS,IQGAP1,CAMK2D,RASA1,SPRED1,PTPN11,NRAS
REAC:74751	Insulin receptor signalling cascade	0.00259	0.00259	1	RANBP9,PPP5C,RRAGD,VCL,CUL3,KITLG,PIK3CB,EIF4B,PPP2R5A,PPP2R5C,STRADB,RRAGB,BRAP,PSMD5,MAPK1,PSMC6,PPM1A,PSMD10,PPP2CB,AKT2,MET,GRB10,RHEB,PSMD11,LAMTOR3,DUSP16,PRKAB1,PPP2R5D,PPP2CA,EIF4G1,PSMD14,SPTBN1,FN1,SOS1,RAP1A,RRAGC,DUSP1,TEK,RAP1B,PSME3,RAF1,PRKAA1,PTPRA,KL,KRAS,CAB39,DAB2IP,IQGAP1,AKT1,CALM2,CAMK2D,PIK3R1,RASA1,RRAGA,PSMC2,PRKAA2,JAK1,SPRED1,YWHAB,MAP2K1,PTK2,PSMD1,PSMD2,GRB2,PTPN11,PRKAG1,RASA3,PIK3R4,PSMD12,SPTAN1,SPRED2,CALM1,NRAS
REAC:1250347	SHC1 events in ERBB4 signaling	0.0181	0.0181	1	CUL3,KITLG,DUSP16,SPTBN1,SOS1,RAP1B,KL,KRAS,IQGAP1,RASA1,SPRED1
REAC:187687	Signalling to ERKs	0.00598	0.00598	1	RANBP9,CUL3,KITLG,CRKL,MAPK1,RAPGEF1,DUSP16,MAPK14,SPTBN1,SOS1,RAP1B,RAF1,KL,KRAS,KIDINS220,IQGAP1,CAMK2D,RASA1,SPRED1,CRK,PTK2,PSMD1,GRB2,NRAS
REAC:169893	Prolonged ERK activation events	0.00725	0.00725	1	RANBP9,CUL3,KITLG,CRKL,MAPK1,RAPGEF1,DUSP16,SPTBN1,SOS1,RAP1B,RAF1,KL,KRAS,KIDINS220,IQGAP1,CAMK2D,RASA1,SPRED1,CRK,PTK2,PSMD1,GRB2,NRAS
REAC:170968	Frs2-mediated activation	0.0204	0.0204	1	CUL3,KITLG,DUSP16,SPTBN1,SOS1,RAP1B,KL,KRAS,IQGAP1,RASA1,SPRED1
REAC:170984	ARMS-mediated activation	0.00921	0.00921	1	CUL3,KITLG,DUSP16,SPTBN1,SOS1,RAP1B,KL,KRAS,KIDINS220,IQGAP1,RASA1,SPRED1
REAC:167044	Signalling to RAS	0.0132	0.0132	1	RANBP9,CUL3,KITLG,DUSP16,MAPK14,SPTBN1,SOS1,RAP1B,KL,KRAS,IQGAP1,CAMK2D,RASA1,SPRED1,NRAS
REAC:187706	Signalling to p38 via RIT and RIN	0.0198	0.0198	1	CUL3,KITLG,DUSP16,SPTBN1,SOS1,RAP1B,KL,KRAS,IQGAP1,RASA1,SPRED1
REAC:5654706	FRS-mediated FGFR3 signaling	0.0144	0.0144	1	RANBP9,CUL3,KITLG,DUSP16,SPTBN1,SOS1,RAP1B,KL,KRAS,IQGAP1,CAMK2D,RASA1,SPRED1,PTPN11,NRAS
REAC:5218921	VEGFR2 mediated cell proliferation	0.0241	0.0241	1	CUL3,KITLG,DUSP16,SPTBN1,SOS1,RAP1B,KL,KRAS,IQGAP1,RASA1,SPRED1
REAC:2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	0.0029	0.0029	1	RANBP9,PPP5C,RRAGD,VCL,CUL3,KITLG,PIK3CB,EIF4B,PPP2R5A,PPP2R5C,STRADB,RRAGB,BRAP,PSMD5,MAPK1,PSMC6,PPM1A,PSMD10,PPP2CB,AKT2,MET,RHEB,PSMD11,LAMTOR3,DUSP16,PRKAB1,PPP2R5D,PPP2CA,EIF4G1,PSMD14,SPTBN1,FN1,SOS1,RAP1A,RRAGC,DUSP1,TEK,RAP1B,PSME3,RAF1,PRKAA1,PTPRA,KL,KRAS,CAB39,DAB2IP,IGF1R,IQGAP1,AKT1,CALM2,CAMK2D,PIK3R1,RASA1,RRAGA,PSMC2,PRKAA2,JAK1,SPRED1,YWHAB,MAP2K1,PTK2,PSMD1,PSMD2,GRB2,PTPN11,PRKAG1,RASA3,PIK3R4,PSMD12,SPTAN1,SPRED2,CALM1,NRAS
REAC:2428924	IGF1R signaling cascade	0.00271	0.00271	1	RANBP9,PPP5C,RRAGD,VCL,CUL3,KITLG,PIK3CB,EIF4B,PPP2R5A,PPP2R5C,STRADB,RRAGB,BRAP,PSMD5,MAPK1,PSMC6,PPM1A,PSMD10,PPP2CB,AKT2,MET,RHEB,PSMD11,LAMTOR3,DUSP16,PRKAB1,PPP2R5D,PPP2CA,EIF4G1,PSMD14,SPTBN1,FN1,SOS1,RAP1A,RRAGC,DUSP1,TEK,RAP1B,PSME3,RAF1,PRKAA1,PTPRA,KL,KRAS,CAB39,DAB2IP,IGF1R,IQGAP1,AKT1,CALM2,CAMK2D,PIK3R1,RASA1,RRAGA,PSMC2,PRKAA2,JAK1,SPRED1,YWHAB,MAP2K1,PTK2,PSMD1,PSMD2,GRB2,PTPN11,PRKAG1,RASA3,PIK3R4,PSMD12,SPTAN1,SPRED2,CALM1,NRAS
REAC:2428928	IRS-related events triggered by IGF1R	0.00271	0.00271	1	RANBP9,PPP5C,RRAGD,VCL,CUL3,KITLG,PIK3CB,EIF4B,PPP2R5A,PPP2R5C,STRADB,RRAGB,BRAP,PSMD5,MAPK1,PSMC6,PPM1A,PSMD10,PPP2CB,AKT2,MET,RHEB,PSMD11,LAMTOR3,DUSP16,PRKAB1,PPP2R5D,PPP2CA,EIF4G1,PSMD14,SPTBN1,FN1,SOS1,RAP1A,RRAGC,DUSP1,TEK,RAP1B,PSME3,RAF1,PRKAA1,PTPRA,KL,KRAS,CAB39,DAB2IP,IGF1R,IQGAP1,AKT1,CALM2,CAMK2D,PIK3R1,RASA1,RRAGA,PSMC2,PRKAA2,JAK1,SPRED1,YWHAB,MAP2K1,PTK2,PSMD1,PSMD2,GRB2,PTPN11,PRKAG1,RASA3,PIK3R4,PSMD12,SPTAN1,SPRED2,CALM1,NRAS
REAC:112399	IRS-mediated signalling	0.00271	0.00271	1	RANBP9,PPP5C,RRAGD,VCL,CUL3,KITLG,PIK3CB,EIF4B,PPP2R5A,PPP2R5C,STRADB,RRAGB,BRAP,PSMD5,MAPK1,PSMC6,PPM1A,PSMD10,PPP2CB,AKT2,MET,RHEB,PSMD11,LAMTOR3,DUSP16,PRKAB1,PPP2R5D,PPP2CA,EIF4G1,PSMD14,SPTBN1,FN1,SOS1,RAP1A,RRAGC,DUSP1,TEK,RAP1B,PSME3,RAF1,PRKAA1,PTPRA,KL,KRAS,CAB39,DAB2IP,IQGAP1,AKT1,CALM2,CAMK2D,PIK3R1,RASA1,RRAGA,PSMC2,PRKAA2,JAK1,SPRED1,YWHAB,MAP2K1,PTK2,PSMD1,PSMD2,GRB2,PTPN11,PRKAG1,RASA3,PIK3R4,PSMD12,SPTAN1,SPRED2,CALM1,NRAS
REAC:109704	PI3K Cascade	0.00631	0.00631	1	RRAGD,PIK3CB,EIF4B,RRAGB,PPM1A,AKT2,LAMTOR3,EIF4G1,RRAGC,PRKAA1,KL,CAB39,AKT1,PIK3R1,PRKAA2,YWHAB,GRB2,PTPN11,PRKAG1,PIK3R4
REAC:109703	PKB-mediated events	0.000479	0.000479	1	RRAGD,EIF4B,STRADB,RRAGB,PPM1A,AKT2,RHEB,LAMTOR3,PRKAB1,EIF4G1,RRAGC,PRKAA1,CAB39,AKT1,RRAGA,PRKAA2,YWHAB,PRKAG1
REAC:165159	mTOR signalling	0.000345	0.000345	1	RRAGD,EIF4B,STRADB,RRAGB,PPM1A,AKT2,RHEB,LAMTOR3,PRKAB1,EIF4G1,RRAGC,PRKAA1,CAB39,AKT1,RRAGA,PRKAA2,YWHAB,PRKAG1
REAC:380972	Energy dependent regulation of mTOR by LKB1-AMPK	0.00277	0.00277	1	RRAGD,STRADB,RRAGB,PPM1A,RHEB,LAMTOR3,PRKAB1,RRAGC,PRKAA1,CAB39,RRAGA,PRKAA2,PRKAG1
REAC:112412	SOS-mediated signalling	0.0181	0.0181	1	CUL3,KITLG,DUSP16,SPTBN1,SOS1,RAP1B,KL,KRAS,IQGAP1,RASA1,SPRED1
REAC:5673001	RAF/MAP kinase cascade	0.0181	0.0181	1	CUL3,KITLG,DUSP16,SPTBN1,SOS1,RAP1B,KL,KRAS,IQGAP1,RASA1,SPRED1
REAC:5674135	MAP2K and MAPK activation	0.00975	0.00975	1	VCL,MAPK1,RAP1A,RAP1B,RAF1,KRAS,IQGAP1,YWHAB,MAP2K1,NRAS
REAC:5673000	RAF activation	0.00435	0.00435	1	PPP2R5A,PPP2R5C,BRAP,PPP2CB,PPP2R5D,PPP2CA,RAF1,KRAS,YWHAB,MAP2K1,NRAS
REAC:5675221	Negative regulation of MAPK pathway	0.00492	0.00492	1	PPP5C,PPP2R5A,PPP2R5C,BRAP,MAPK1,PPP2CB,DUSP16,PPP2R5D,PPP2CA,DUSP1,RAF1,KRAS,YWHAB,MAP2K1,NRAS
REAC:4839726	Chromatin organization	0.01	0.01	1	KDM1A,KMT2E,JADE2,KDM4A,IKBKAP,SMARCE1,SMARCA2,NCOA1,ATXN7L3,BRPF3,EP300,PRMT5,TBL1X,RBBP7,H2AFV,NFKB1,ELP4,CCND1,CHD4,SUDS3,BRD8,KAT2B,KANSL3,KDM3A,ATF2,WDR77,HDAC1,RBBP5,ARID1A,SUPT7L,KDM3B,MORF4L2,USP22,YEATS4,HAT1,ASH2L,ELP3,CDK4,KAT7,ACTL6A,AEBP2,SMARCC2,KANSL2,NCOR1,SETDB1,SETD7,OGT,ARID5B,RBBP4,MEAF6,CHD3,TADA2B,KDM2A,SMARCC1,MSL2,TBL1XR1,SUZ12,HIST1H2AC,SETD3,MORF4L1,MSL1,PHF2
REAC:3247509	Chromatin modifying enzymes	0.01	0.01	1	KDM1A,KMT2E,JADE2,KDM4A,IKBKAP,SMARCE1,SMARCA2,NCOA1,ATXN7L3,BRPF3,EP300,PRMT5,TBL1X,RBBP7,H2AFV,NFKB1,ELP4,CCND1,CHD4,SUDS3,BRD8,KAT2B,KANSL3,KDM3A,ATF2,WDR77,HDAC1,RBBP5,ARID1A,SUPT7L,KDM3B,MORF4L2,USP22,YEATS4,HAT1,ASH2L,ELP3,CDK4,KAT7,ACTL6A,AEBP2,SMARCC2,KANSL2,NCOR1,SETDB1,SETD7,OGT,ARID5B,RBBP4,MEAF6,CHD3,TADA2B,KDM2A,SMARCC1,MSL2,TBL1XR1,SUZ12,HIST1H2AC,SETD3,MORF4L1,MSL1,PHF2
REAC:5654720	PI-3K cascade:FGFR4	0.00552	0.00552	1	KDM1A,RRAGD,KITLG,PIK3CB,PPP2R5A,PPP2R5C,GSK3B,RRAGB,PSMD5,MAPK1,PSMC6,CSNK2A1,PSMD10,XIAP,RBBP7,PPP2CB,AKT2,MET,RHEB,TNKS2,PSMD11,LAMTOR3,CDKN1B,CHD4,PPP2R5D,PPP2CA,PSMD14,ATF2,HDAC1,RRAGC,AKT3,PIK3R3,RNF146,MAPKAP1,RNF2,PSME3,PPARG,KL,MKRN1,MDM2,CNOT6L,AKT1,PIP5K1A,PIK3R1,PIP4K2A,PIK3AP1,RRAGA,PSMC2,RBBP4,PIP4K2C,BMI1,CHD3,PTEN,MYD88,PSMD1,PSMD2,GRB2,SUZ12,PTPN11,IRAK1,FOXO4,USP7,PSMD12,TRIM27,PIP4K2B
REAC:198203	PI3K/AKT activation	0.00492	0.00492	1	KDM1A,RRAGD,KITLG,PIK3CB,PPP2R5A,RHOA,PPP2R5C,GSK3B,RRAGB,PSMD5,MAPK1,PSMC6,CSNK2A1,PSMD10,XIAP,RBBP7,PPP2CB,AKT2,MET,RHEB,TNKS2,PSMD11,LAMTOR3,CDKN1B,CHD4,PPP2R5D,PPP2CA,PSMD14,ATF2,HDAC1,RRAGC,AKT3,PIK3R3,RNF146,MAPKAP1,RNF2,PSME3,PPARG,KL,MKRN1,MDM2,CNOT6L,AKT1,PIP5K1A,PIK3R1,PIP4K2A,PIK3AP1,RRAGA,PSMC2,RBBP4,PIP4K2C,BMI1,CHD3,PTEN,MYD88,PSMD1,PSMD2,GRB2,SUZ12,PTPN11,IRAK1,FOXO4,USP7,PSMD12,TRIM27,PIP4K2B
REAC:5654689	PI-3K cascade:FGFR1	0.00552	0.00552	1	KDM1A,RRAGD,KITLG,PIK3CB,PPP2R5A,PPP2R5C,GSK3B,RRAGB,PSMD5,MAPK1,PSMC6,CSNK2A1,PSMD10,XIAP,RBBP7,PPP2CB,AKT2,MET,RHEB,TNKS2,PSMD11,LAMTOR3,CDKN1B,CHD4,PPP2R5D,PPP2CA,PSMD14,ATF2,HDAC1,RRAGC,AKT3,PIK3R3,RNF146,MAPKAP1,RNF2,PSME3,PPARG,KL,MKRN1,MDM2,CNOT6L,AKT1,PIP5K1A,PIK3R1,PIP4K2A,PIK3AP1,RRAGA,PSMC2,RBBP4,PIP4K2C,BMI1,CHD3,PTEN,MYD88,PSMD1,PSMD2,GRB2,SUZ12,PTPN11,IRAK1,FOXO4,USP7,PSMD12,TRIM27,PIP4K2B
REAC:180292	GAB1 signalosome	0.00711	0.00711	1	KDM1A,RRAGD,KITLG,PIK3CB,PPP2R5A,PPP2R5C,GSK3B,RRAGB,PSMD5,MAPK1,PSMC6,CSNK2A1,PSMD10,XIAP,RBBP7,PPP2CB,AKT2,MET,RHEB,TNKS2,PSMD11,LAMTOR3,CDKN1B,CHD4,PPP2R5D,PPP2CA,PSMD14,ATF2,HDAC1,RRAGC,AKT3,PIK3R3,RNF146,MAPKAP1,RNF2,PSME3,PPARG,KL,MKRN1,MDM2,CNOT6L,AKT1,PIP5K1A,PIK3R1,PIP4K2A,PIK3AP1,RRAGA,PSMC2,RBBP4,PIP4K2C,BMI1,CHD3,PTEN,MYD88,PSMD1,PSMD2,GRB2,SUZ12,PTPN11,IRAK1,FOXO4,USP7,PSMD12,TRIM27,PIP4K2B
REAC:5654710	PI-3K cascade:FGFR3	0.00552	0.00552	1	KDM1A,RRAGD,KITLG,PIK3CB,PPP2R5A,PPP2R5C,GSK3B,RRAGB,PSMD5,MAPK1,PSMC6,CSNK2A1,PSMD10,XIAP,RBBP7,PPP2CB,AKT2,MET,RHEB,TNKS2,PSMD11,LAMTOR3,CDKN1B,CHD4,PPP2R5D,PPP2CA,PSMD14,ATF2,HDAC1,RRAGC,AKT3,PIK3R3,RNF146,MAPKAP1,RNF2,PSME3,PPARG,KL,MKRN1,MDM2,CNOT6L,AKT1,PIP5K1A,PIK3R1,PIP4K2A,PIK3AP1,RRAGA,PSMC2,RBBP4,PIP4K2C,BMI1,CHD3,PTEN,MYD88,PSMD1,PSMD2,GRB2,SUZ12,PTPN11,IRAK1,FOXO4,USP7,PSMD12,TRIM27,PIP4K2B
REAC:1250342	PI3K events in ERBB4 signaling	0.00552	0.00552	1	KDM1A,RRAGD,KITLG,PIK3CB,PPP2R5A,PPP2R5C,GSK3B,RRAGB,PSMD5,MAPK1,PSMC6,CSNK2A1,PSMD10,XIAP,RBBP7,PPP2CB,AKT2,MET,RHEB,TNKS2,PSMD11,LAMTOR3,CDKN1B,CHD4,PPP2R5D,PPP2CA,PSMD14,ATF2,HDAC1,RRAGC,AKT3,PIK3R3,RNF146,MAPKAP1,RNF2,PSME3,PPARG,KL,MKRN1,MDM2,CNOT6L,AKT1,PIP5K1A,PIK3R1,PIP4K2A,PIK3AP1,RRAGA,PSMC2,RBBP4,PIP4K2C,BMI1,CHD3,PTEN,MYD88,PSMD1,PSMD2,GRB2,SUZ12,PTPN11,IRAK1,FOXO4,USP7,PSMD12,TRIM27,PIP4K2B
REAC:5654695	PI-3K cascade:FGFR2	0.00552	0.00552	1	KDM1A,RRAGD,KITLG,PIK3CB,PPP2R5A,PPP2R5C,GSK3B,RRAGB,PSMD5,MAPK1,PSMC6,CSNK2A1,PSMD10,XIAP,RBBP7,PPP2CB,AKT2,MET,RHEB,TNKS2,PSMD11,LAMTOR3,CDKN1B,CHD4,PPP2R5D,PPP2CA,PSMD14,ATF2,HDAC1,RRAGC,AKT3,PIK3R3,RNF146,MAPKAP1,RNF2,PSME3,PPARG,KL,MKRN1,MDM2,CNOT6L,AKT1,PIP5K1A,PIK3R1,PIP4K2A,PIK3AP1,RRAGA,PSMC2,RBBP4,PIP4K2C,BMI1,CHD3,PTEN,MYD88,PSMD1,PSMD2,GRB2,SUZ12,PTPN11,IRAK1,FOXO4,USP7,PSMD12,TRIM27,PIP4K2B
REAC:1257604	PIP3 activates AKT signaling	0.00552	0.00552	1	KDM1A,RRAGD,KITLG,PIK3CB,PPP2R5A,PPP2R5C,GSK3B,RRAGB,PSMD5,MAPK1,PSMC6,CSNK2A1,PSMD10,XIAP,RBBP7,PPP2CB,AKT2,MET,RHEB,TNKS2,PSMD11,LAMTOR3,CDKN1B,CHD4,PPP2R5D,PPP2CA,PSMD14,ATF2,HDAC1,RRAGC,AKT3,PIK3R3,RNF146,MAPKAP1,RNF2,PSME3,PPARG,KL,MKRN1,MDM2,CNOT6L,AKT1,PIP5K1A,PIK3R1,PIP4K2A,PIK3AP1,RRAGA,PSMC2,RBBP4,PIP4K2C,BMI1,CHD3,PTEN,MYD88,PSMD1,PSMD2,GRB2,SUZ12,PTPN11,IRAK1,FOXO4,USP7,PSMD12,TRIM27,PIP4K2B
REAC:199418	Negative regulation of the PI3K/AKT network	0.0249	0.0249	1	KITLG,PIK3CB,PPP2R5A,PPP2R5C,MAPK1,PPP2CB,AKT2,MET,PPP2R5D,AKT3,PIK3R3,KL,AKT1,PIP5K1A,PIK3R1,PIP4K2A,PIK3AP1,PIP4K2C,PTEN,MYD88,GRB2,PTPN11,PIP4K2B
REAC:450531	Regulation of mRNA stability by proteins that bind AU-rich elements	0.00864	0.00864	1	ELAVL1,PABPC1,XPO1,TNPO1,DIS3,KHSRP,PSMD5,PSMC6,PSMD10,PSMD3,PSMD11,HSPA8,MAPK14,EIF4G1,PSMD14,SET,PSME3,ENPP2,AKT1,PSMC2,TNFSF13,MAPKAPK2,YWHAZ,YWHAB,PSMD1,PSMD2,ZFP36L1,PSMD12
REAC:69618	Mitotic Spindle Checkpoint	0.00271	0.00271	1	CDC27,PAFAH1B1,NUP160,NUP133,CLASP1,DYNC1I2,PPP2R5C,XPO1,ZW10,CDC23,MAPRE1,NUP98,NUP107,PPP2R5D,NSL1,DYNC1LI2,RANBP2,BUB3,MIS12,UBE2E1,CKAP5,PPP1CC
REAC:141424	Amplification of signal from the kinetochores	0.00492	0.00492	1	PAFAH1B1,NUP160,NUP133,CLASP1,DYNC1I2,PPP2R5C,XPO1,ZW10,MAPRE1,NUP98,NUP107,PPP2R5D,NSL1,DYNC1LI2,RANBP2,BUB3,MIS12,CKAP5,PPP1CC
REAC:141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	0.00492	0.00492	1	PAFAH1B1,NUP160,NUP133,CLASP1,DYNC1I2,PPP2R5C,XPO1,ZW10,MAPRE1,NUP98,NUP107,PPP2R5D,NSL1,DYNC1LI2,RANBP2,BUB3,MIS12,CKAP5,PPP1CC
REAC:72203	Processing of Capped Intron-Containing Pre-mRNA	8.35e-19	8.35e-19	1	RBM5,PTBP1,NUP160,SKIV2L2,POLR2B,TPR,ZC3H11A,CCAR1,SNRNP40,ELAVL1,NUP133,WBP11,PAPOLA,PDCD7,HNRNPC,NUP50,CDC5L,HNRNPM,SF3A1,POLDIP3,PHF5A,SNW1,SRSF5,CSTF1,CRNKL1,POLR2C,HNRNPL,HNRNPUL1,CASC3,NUP88,DDX5,EFTUD2,DHX15,HSPA8,NUP98,NUP107,SRSF9,SRSF3,PPWD1,NCBP2,SF3B1,SRSF7,BCAS2,SRSF11,GLE1,SMNDC1,NUP43,WBP4,FYTTD1,HNRNPA2B1,SRSF6,SNRNP27,NUP153,HNRNPR,DNAJC8,HNRNPH2,PPIL4,SRRM1,PRPF38A,DHX9,SRSF1,TRA2B,PRPF4,PPIL1,NUP54,ZCRB1,DHX38,EIF4A3,SNRNP200,POLR2D,DDX46,WTAP,RBMX,CPSF7,HNRNPU,RANBP2,NUP205,CHTOP,SRSF2,CWC22,U2SURP,SLBP,SLU7,HNRNPK,CPSF2,NUDT21,SRRM2,SF1,USP39,HNRNPH1,PCBP1,HNRNPF,HNRNPA3,PLRG1,PRPF8,DDX23,CSTF3,CSTF2T,HNRNPA0,POLR2A,SF3A3,GTF2F2,SF3B3,PRPF40A,DDX42,DDX39B,PPIL3,CWC25
REAC:72187	mRNA 3'-end processing	1.79e-05	1.79e-05	1	ZC3H11A,PAPOLA,POLDIP3,SRSF5,CSTF1,CASC3,SRSF9,SRSF3,NCBP2,SRSF7,SRSF11,FYTTD1,SRSF6,SRRM1,SRSF1,DHX38,EIF4A3,CPSF7,CHTOP,SRSF2,SLU7,CPSF2,NUDT21,CSTF3,CSTF2T,DDX39B
