GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:4641257	Degradation of AXIN	2.05e-11	2.05e-11	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,PSMB5,PSMA7,PSMD7,PSMD3,PSMD11,PSMD14,PSMF1,PSMB2,SHFM1,PSME3,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD1,PSMD2,PSMD13,UBA52,PSMB3
REAC:4641258	Degradation of DVL	8.22e-12	8.22e-12	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,PSMD7,PSMD3,PSMD11,PSMD14,PSMF1,PSMB2,SHFM1,PSME3,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD1,PSMD2,PSMD13,UBA52,PSMB3
REAC:351202	Metabolism of polyamines	3.53e-08	3.53e-08	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,PSMB5,PSMA7,PSMD7,OAZ1,PSMD3,PSMD11,PSMD14,SRM,PSMF1,PSMB2,SHFM1,PSME3,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD1,PSMD2,OAZ2,PSMD13,PSMB3
REAC:350562	Regulation of ornithine decarboxylase (ODC)	4.69e-13	4.69e-13	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,PSMB5,PSMA7,PSMD7,OAZ1,PSMD3,PSMD11,PSMD14,PSMF1,PSMB2,SHFM1,PSME3,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD1,PSMD2,OAZ2,PSMD13,PSMB3
REAC:1268020	Mitochondrial protein import	1.65e-10	1.65e-10	1	TIMM13,HSCB,TOMM22,SAMM50,TIMM9,TIMM44,TIMM50,CHCHD2,GRPEL1,ATP5B,TIMM17B,GFER,TOMM40,TIMM10B,TIMM10,COX17,TIMM8B,ATP5A1,ATP5G1,CHCHD4,COA6,SLC25A6,MTX1,TOMM20,COA4,TOMM7,TIMM23
REAC:2871837	FCERI mediated NF-kB activation	0.000675	0.000675	1	PSMB1,PSMA4,PSMC5,PSMD8,TAB1,PSMB5,UBE2D2,PSMB6,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,UBA52,PSMB3
REAC:195253	Degradation of beta-catenin by the destruction complex	2.91e-11	2.91e-11	1	PSMB1,PSMC4,PSMA4,GSK3B,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,PSMD7,AES,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,PSMF1,PSMB2,SHFM1,PSME3,PSMB7,PSMB6,PSMD4,PSMB4,CTBP1,PSMC3,PSMD1,PSMD2,PSMD13,UBA52,PSMB3
REAC:381119	Unfolded Protein Response (UPR)	0.00173	0.00173	1	SEC61A1,NFYC,EXOSC5,ADD1,KHSRP,DNAJB11,GSK3A,CREB3,WFS1,KLHDC3,SSR1,ATF4,SEC61G,PARN,HDGF,ATP6V0D1,LMNA,YIF1A,CALR,ASNA1,DCTN1
REAC:381070	IRE1alpha activates chaperones	0.00341	0.00341	1	SEC61A1,ADD1,DNAJB11,GSK3A,WFS1,KLHDC3,SSR1,SEC61G,HDGF,ATP6V0D1,LMNA,YIF1A,ASNA1,DCTN1
REAC:381038	XBP1(S) activates chaperone genes	0.00246	0.00246	1	SEC61A1,ADD1,DNAJB11,GSK3A,WFS1,KLHDC3,SSR1,SEC61G,HDGF,ATP6V0D1,LMNA,YIF1A,ASNA1,DCTN1
REAC:195258	RHO GTPase Effectors	0.00137	0.00137	1	PAFAH1B1,CTNNA1,RHOA,ACTB,DYNLL1,NUDC,MYL6,RANGAP1,MAPRE1,MAPK3,PPP2R1A,PFN1,YWHAE,ARPC3,PPP2R5D,MYL12B,ZWINT,PKN1,NUP85,YWHAH,H3F3B,RAC1,RHOC,SEC13,CALM3,PMF1,ARPC5,H2AFZ,YWHAB,SFN,RHOG,SKA2,ACTG1,RPS27L,H2AFX,NCKIPSD,TAX1BP3,ARPC4,H2AFJ,BRK1
REAC:5663213	RHO GTPases Activate WASPs and WAVEs	0.00211	0.00211	1	ACTB,MAPK3,ARPC3,RAC1,ARPC5,ARPC2,ACTG1,NCKIPSD,ARPC4,BRK1
REAC:5625740	RHO GTPases activate PKNs	0.0072	0.0072	1	RHOA,MYL6,YWHAE,MYL12B,PKN1,YWHAH,H3F3B,RHOC,H2AFZ,YWHAB,SFN,H2AFJ
REAC:5663220	RHO GTPases Activate Formins	0.00419	0.00419	1	PAFAH1B1,RHOA,ACTB,DYNLL1,NUDC,RANGAP1,MAPRE1,PPP2R1A,PFN1,PPP2R5D,NSL1,ZWINT,NUP85,RAC1,DSN1,RHOC,SEC13,PMF1,SKA2,ACTG1,RPS27L,PPP1CC,DYNC1H1,DYNLL2
REAC:2262749	Cellular response to hypoxia	1.1e-09	1.1e-09	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,PSMD7,PSMD3,PSMD11,PSMD14,PSMF1,PSMB2,SHFM1,PSME3,UBE2D2,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD1,PSMD2,PSMD13,UBA52,PSMB3
REAC:1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	1.1e-09	1.1e-09	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,PSMD7,PSMD3,PSMD11,PSMD14,PSMF1,PSMB2,SHFM1,PSME3,UBE2D2,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD1,PSMD2,PSMD13,UBA52,PSMB3
REAC:1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	4.58e-11	4.58e-11	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,PSMD7,PSMD3,PSMD11,PSMD14,PSMF1,PSMB2,SHFM1,PSME3,UBE2D2,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD1,PSMD2,PSMD13,UBA52,PSMB3
REAC:179812	GRB2 events in EGFR signaling	0.00145	0.00145	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:451927	Interleukin-2 signaling	0.00285	0.00285	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:5654693	FRS-mediated FGFR1 signaling	0.00154	0.00154	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:187687	Signalling to ERKs	0.0016	0.0016	1	RALA,PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,CRK,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:187706	Signalling to p38 via RIT and RIN	0.00189	0.00189	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:167044	Signalling to RAS	0.00174	0.00174	1	RALA,PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:169893	Prolonged ERK activation events	0.00135	0.00135	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,CRK,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:170984	ARMS-mediated activation	0.00106	0.00106	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,CRK,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:170968	Frs2-mediated activation	0.00203	0.00203	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:5654712	FRS-mediated FGFR4 signaling	0.00154	0.00154	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:2586552	Signaling by Leptin	0.00247	0.00247	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:5218921	VEGFR2 mediated cell proliferation	0.00349	0.00349	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:512988	Interleukin-3, 5 and GM-CSF signaling	0.00476	0.00476	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,CRK,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:912526	Interleukin receptor SHC signaling	0.00285	0.00285	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:5683057	MAPK family signaling cascades	0.0182	0.0182	1	PSMB1,PSMA4,PSMD8,RBX1,PSMB5,MAPK3,CSK,PPP2R1A,PSMB6,PSMD4,PSMB4,PSMC3,PHB,PSMD13,UBA52,PSMB3
REAC:5684996	MAPK1/MAPK3 signaling	0.00217	0.00217	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:5687128	MAPK6/MAPK4 signaling	9.72e-07	9.72e-07	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,PSMB5,PSMA7,PSMD7,PSMD3,PSMD11,PSMD14,PSMF1,PSMB2,SHFM1,PSME3,RAC1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD1,PSMD2,PSMD13,UBA52,PSMB3
REAC:5654700	FRS-mediated FGFR2 signaling	0.00154	0.00154	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:5654706	FRS-mediated FGFR3 signaling	0.00154	0.00154	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	0.00067	0.00067	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,LAMTOR5,PSMB7,RPS6,PSMB6,CALM2,LAMTOR1,RRAGA,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,MLST8,PSMD1,HRAS,PSMD2,PRKAG1,PSMD13,LAMTOR4,AKT1S1,UBA52,PSMB3
REAC:2428924	IGF1R signaling cascade	0.000631	0.000631	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,LAMTOR5,PSMB7,RPS6,PSMB6,CALM2,LAMTOR1,RRAGA,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,MLST8,PSMD1,HRAS,PSMD2,PRKAG1,PSMD13,LAMTOR4,AKT1S1,UBA52,PSMB3
REAC:2428928	IRS-related events triggered by IGF1R	0.000631	0.000631	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,LAMTOR5,PSMB7,RPS6,PSMB6,CALM2,LAMTOR1,RRAGA,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,MLST8,PSMD1,HRAS,PSMD2,PRKAG1,PSMD13,LAMTOR4,AKT1S1,UBA52,PSMB3
REAC:1250347	SHC1 events in ERBB4 signaling	0.00145	0.00145	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:74751	Insulin receptor signalling cascade	0.000593	0.000593	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,LAMTOR5,PSMB7,RPS6,PSMB6,CALM2,LAMTOR1,RRAGA,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,MLST8,PSMD1,HRAS,PSMD2,PRKAG1,PSMD13,LAMTOR4,AKT1S1,UBA52,PSMB3
REAC:112399	IRS-mediated signalling	0.000434	0.000434	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,LAMTOR5,PSMB7,RPS6,PSMB6,CALM2,LAMTOR1,RRAGA,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,MLST8,PSMD1,HRAS,PSMD2,PRKAG1,PSMD13,LAMTOR4,AKT1S1,UBA52,PSMB3
REAC:112412	SOS-mediated signalling	0.00145	0.00145	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:375165	NCAM signaling for neurite out-growth	0.00901	0.00901	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,COL4A2,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,FGFR4,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
REAC:180336	SHC1 events in EGFR signaling	0.00145	0.00145	1	PSMB1,PSMC4,PSMA4,PSMC5,PSMD8,RBX1,PSMB5,PSMA7,MAPK3,PSMD7,CSK,PPP2R1A,PSMD3,PSMD11,PPP2R5D,PSMD14,LAMTOR2,PSMF1,PSMB2,MAP2K2,SHFM1,PSME3,PTPRA,PSMB7,PSMB6,CALM2,PSMD4,PSMB4,CALM3,PEA15,PSMC3,YWHAB,PHB,PSMD1,HRAS,PSMD2,PSMD13,UBA52,PSMB3
