GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:1169410	Antiviral mechanism by IFN-stimulated genes	0.0347	0.0347	1	TPR,NEDD4,EIF4G3,NUP50,NUP98,TRIM25,PLCG1,NUP153,NUP210,FLNB,EIF4A2,ARIH1
REAC:1169408	ISG15 antiviral mechanism	0.0347	0.0347	1	TPR,NEDD4,EIF4G3,NUP50,NUP98,TRIM25,PLCG1,NUP153,NUP210,FLNB,EIF4A2,ARIH1
REAC:70326	Glucose metabolism	0.005	0.005	1	SLC25A13,PHKA2,TPR,GCKR,NUP50,GYS2,GBE1,PPP1R3C,NUP153,G6PC,NUP210,ALDOB,PPP2R1B,PFKFB1,ADPGK,UGP2
REAC:1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	2.69e-06	2.69e-06	1	NFYA,SQLE,SC5D,HMGCS1,HMGCR,SEC24A,GPAM,INSIG2,SEC24B,NCOA2,SAR1B,FASN,ELOVL6,SP1,INSIG1,PPARA
REAC:2426168	Activation of gene expression by SREBF (SREBP)	0.000152	0.000152	1	NFYA,SQLE,SC5D,HMGCS1,HMGCR,GPAM,NCOA2,FASN,ELOVL6,SP1,PPARA
REAC:72203	Processing of Capped Intron-Containing Pre-mRNA	1.04e-14	1.04e-14	1	RBM5,TPR,ZC3H11A,NUP50,SRSF5,SNRNP70,DDX5,SF3B1,SRSF7,SRSF11,PRPF3,SRSF6,PPIL4,DDX46,CPSF7,SRSF2,NXF1,U2SURP,SRRM2,HNRNPH1,DDX39B
REAC:72202	Transport of Mature Transcript to Cytoplasm	3.48e-08	3.48e-08	1	TPR,ZC3H11A,NUP50,SRSF5,SRSF7,SRSF11,SRSF6,SRSF2,NXF1,DDX39B
REAC:159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	1.32e-08	1.32e-08	1	TPR,ZC3H11A,NUP50,SRSF5,SRSF7,SRSF11,SRSF6,SRSF2,NXF1,DDX39B
REAC:72172	mRNA Splicing	2.83e-11	2.83e-11	1	RBM5,SKIV2L2,POLR2B,CCAR1,SRSF5,SNRNP70,DDX5,DHX15,SF3B1,SRSF7,SRSF11,PRPF3,HNRNPA2B1,SRSF6,PPIL4,SRRM1,SRSF1,TRA2B,DDX46,CPSF7,SRSF2,CWC22,U2SURP,SRRM2,SF1,HNRNPH1,HNRNPA3,PRPF40A,DDX42
REAC:72163	mRNA Splicing - Major Pathway	8.67e-12	8.67e-12	1	RBM5,SKIV2L2,POLR2B,CCAR1,SRSF5,SNRNP70,DDX5,DHX15,SF3B1,SRSF7,SRSF11,PRPF3,HNRNPA2B1,SRSF6,PPIL4,SRRM1,SRSF1,TRA2B,DDX46,CPSF7,SRSF2,CWC22,U2SURP,SRRM2,SF1,HNRNPH1,HNRNPA3,PRPF40A,DDX42
REAC:211859	Biological oxidations	1.32e-08	1.32e-08	1	GCLC,FMO3,NR1H4,MAT2B,ACSM2B,CYP2D6,IMPAD1,CYP3A5,AHR,CYP2C18,UGT2B10,AADAC,SLC35D1,CYP2J2,CYP2C9,CYP2C8,NCOA2,ARNT,CYP4V2,GLYAT,UGT2B4,CYP3A7,CYP4A22,ALDH1A1,GLYATL1,UGT1A6,CYP7A1,MAT2A,UGP2,OPLAH,ACSM5,ACSM2A,CYP4F12,MARC1,CYP4F3,CYP4A11,ADH1B,UGT2B15,CYP2B6,PAPSS2,UGT2B11,GSTA1,UGT1A4
REAC:211945	Phase 1 - Functionalization of compounds	2.01e-06	2.01e-06	1	FMO3,NR1H4,CYP2D6,CYP3A5,AHR,CYP2C18,CYP2J2,CYP2C9,CYP2C8,NCOA2,ARNT,CYP4V2,CYP3A7,CYP4A22,ALDH1A1,CYP7A1,CYP4F12,CYP4F3,CYP4A11,ADH1B,CYP2B6
REAC:211897	Cytochrome P450 - arranged by substrate type	1.61e-06	1.61e-06	1	NR1H4,CYP2D6,CYP3A5,AHR,CYP2C18,CYP2J2,CYP2C9,CYP2C8,NCOA2,ARNT,CYP4V2,CYP3A7,CYP4A22,CYP7A1,CYP4F12,CYP4F3,CYP4A11,CYP2B6
REAC:211981	Xenobiotics	5e-06	5e-06	1	CYP2D6,CYP3A5,AHR,CYP2C18,CYP2J2,CYP2C9,CYP2C8,ARNT,CYP3A7,CYP2B6
REAC:156580	Phase II conjugation	0.000608	0.000608	1	GCLC,MAT2B,ACSM2B,IMPAD1,UGT2B10,SLC35D1,GLYAT,UGT2B4,GLYATL1,UGT1A6,MAT2A,UGP2,OPLAH,ACSM5,ACSM2A,UGT2B15,PAPSS2,UGT2B11,GSTA1,UGT1A4
REAC:382556	ABC-family proteins mediated transport	0.00855	0.00855	1	ABCB4,ABCC2,PEX3,PSME4,SEL1L,ABCB1,PSMC6,PSMC1,ABCA2,ABCD3,ABCB7,ABCG5,ABCG8,ABCA6,PSMD6
REAC:1169091	Activation of NF-kappaB in B cells	2.02e-07	2.02e-07	-1	PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,NFKBIE,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:453276	Regulation of mitotic cell cycle	6.58e-06	6.58e-06	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:174143	APC/C-mediated degradation of cell cycle proteins	6.58e-06	6.58e-06	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	4.42e-07	4.42e-07	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	1e-06	1e-06	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:176409	APC/C:Cdc20 mediated degradation of mitotic proteins	8.18e-07	8.18e-07	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:174154	APC/C:Cdc20 mediated degradation of Securin	1.36e-07	1.36e-07	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	5.55e-07	5.55e-07	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	4.42e-07	4.42e-07	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:176408	Regulation of APC/C activators between G1/S and early anaphase	2.22e-06	2.22e-06	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:174113	SCF-beta-TrCP mediated degradation of Emi1	3.46e-08	3.46e-08	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:174084	Autodegradation of Cdh1 by Cdh1:APC/C	5.26e-08	5.26e-08	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,ANAPC11,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	0.00231	0.00231	-1	ARF5,USE1,CAPZB,PAFAH1B3,KIF22,STX10,PLIN3,NAPA,KDELR1,COPE,COPZ1,KIF1C,ARF3,DCTN3,ACTR1A,GALNT2,ARF1,SURF4,ARFGAP2,STX5,TMED3,RAB1B,DCTN2,TMED9,SYS1
REAC:8856688	Golgi-to-ER retrograde transport	0.000151	0.000151	-1	ARF5,USE1,CAPZB,PAFAH1B3,KIF22,NAPA,KDELR1,COPE,COPZ1,KIF1C,ARF3,DCTN3,ACTR1A,GALNT2,ARF1,SURF4,ARFGAP2,TMED3,RAB1B,DCTN2,TMED9
REAC:6811434	COPI-dependent Golgi-to-ER retrograde traffic	0.000766	0.000766	-1	ARF5,USE1,KIF22,NAPA,KDELR1,COPE,COPZ1,KIF1C,ARF3,ARF1,SURF4,TMED3,RAB1B,TMED9
REAC:162906	HIV Infection	3.51e-09	3.51e-09	-1	POLR2J,AP2S1,AP1M1,PSMC5,PSME1,PSMD8,POLR2E,RBX1,PSMB5,PSMA7,CHMP4B,POLR2I,GTF2F1,PSMF1,SHFM1,CHMP2A,VPS4A,RAC1,PSMB7,GTF2A2,PSMB6,ARF1,PSMD4,PSMB4,VPS28,AP2M1,PSMC3,TAF10,POLR2G,SLC25A6,BANF1,CHMP6,POLR2L,AP2A2,PSMD13,NELFB,PSMB8,NELFE,PSMB10,HLA-A,UBA52,PSMB9,PSMB3
REAC:162909	Host Interactions of HIV factors	6.47e-08	6.47e-08	-1	AP2S1,AP1M1,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMF1,SHFM1,RAC1,PSMB7,PSMB6,ARF1,PSMD4,PSMB4,AP2M1,PSMC3,SLC25A6,BANF1,AP2A2,PSMD13,PSMB8,PSMB10,HLA-A,UBA52,PSMB9,PSMB3
REAC:180534	Vpu mediated degradation of CD4	1.61e-08	1.61e-08	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:180585	Vif-mediated degradation of APOBEC3G	4.96e-09	4.96e-09	-1	PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:162587	HIV Life Cycle	0.000156	0.000156	-1	POLR2J,POLR2E,CHMP4B,POLR2I,GTF2F1,CHMP2A,VPS4A,BANF1,CHMP6,POLR2L,UBA52
REAC:162599	Late Phase of HIV Life Cycle	0.000344	0.000344	-1	POLR2J,POLR2E,CHMP4B,POLR2I,GTF2F1,CHMP2A,VPS4A,CHMP6,POLR2L,UBA52
REAC:913531	Interferon Signaling	0.0308	0.0308	-1	IFI35,MAPK3,PIN1,BST2,EIF4E2,IFITM3,IFNGR2,TRIM8,HLA-DQB1,IFITM2,IRF7,ISG15,HLA-DRB1,HLA-DRB5,PSMB8,HLA-C,HLA-E,HLA-F,HLA-A,UBA52,HLA-B
REAC:909733	Interferon alpha/beta signaling	0.00248	0.00248	-1	IFI35,BST2,IFITM3,IFITM2,IRF7,IFITM1,ISG15,PSMB8,HLA-C,HLA-E,HLA-F,HLA-A,HLA-B
REAC:1592230	Mitochondrial biogenesis	1.66e-05	1.66e-05	-1	ATP5D,ATP5B,ATP5E,NR1D1,ATP5G2,CARM1,ATP5A1,ATP5G3,ATP5J,ATP5G1,CALM3,ATP5C1,ATP5L,ATP5H,ATP5I,MTX1,C19ORF70,IDH2,APOO,ATP5J2,ATP5O
REAC:69306	DNA Replication	5.43e-05	5.43e-05	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,POLE4,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,POLD4,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:453279	Mitotic G1-G1/S phases	0.000746	0.000746	-1	PSME1,PSMD8,PSMB5,PSMA7,PPP2R1A,POLE4,PSMF1,SHFM1,PSMB7,PSMB6,PSMB4,PSMC3,TK1,PSMD13,PSMB8,PSMB10,UBA52,PSMB3
REAC:69206	G1/S Transition	0.00018	0.00018	-1	PSME1,PSMD8,PSMB5,PSMA7,PPP2R1A,POLE4,PSMF1,SHFM1,PSMB7,PSMB6,PSMB4,PSMC3,TK1,PSMD13,PSMB8,PSMB10,UBA52,PSMB3
REAC:69202	Cyclin E associated events during G1/S transition 	1.38e-05	1.38e-05	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69242	S Phase	0.00107	0.00107	-1	PSME1,PSMD8,PSMB5,PSMA7,POLE4,PSMF1,SHFM1,PSMB7,PSMB6,PSMB4,PSMC3,POLD4,PSMD13,PSMB8,PSMB10,UBA52,PSMB3
REAC:75815	Ubiquitin-dependent degradation of Cyclin D	1.15e-08	1.15e-08	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69229	Ubiquitin-dependent degradation of Cyclin D1	1.15e-08	1.15e-08	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69656	Cyclin A:Cdk2-associated events at S phase entry	1.15e-05	1.15e-05	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:187577	SCF(Skp2)-mediated degradation of p27/p21	1.3e-07	1.3e-07	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69239	Synthesis of DNA	1.66e-05	1.66e-05	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,POLE4,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,POLD4,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69052	Switching of origins to a post-replicative state	1.66e-06	1.66e-06	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69304	Regulation of DNA replication	4.68e-06	4.68e-06	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69300	Removal of licensing factors from origins	2.54e-06	2.54e-06	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:68949	Orc1 removal from chromatin	1.66e-06	1.66e-06	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69017	CDK-mediated phosphorylation and removal of Cdc6	1.15e-08	1.15e-08	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:68874	M/G1 Transition	5.69e-06	5.69e-06	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,POLE4,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:69002	DNA Replication Pre-Initiation	5.69e-06	5.69e-06	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,POLE4,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:68867	Assembly of the pre-replicative complex	8.77e-07	8.77e-07	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:68827	CDT1 association with the CDC6:ORC:origin complex	1.04e-07	1.04e-07	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:446203	Asparagine N-linked glycosylation	8.05e-08	8.05e-08	-1	ARF5,TRAPPC6A,CTSA,CAPZB,CD59,EDEM2,NANS,TSTA3,NAPA,KDELR1,COPE,COPZ1,LMAN2L,TMEM115,MPDU1,DAD1,PRKCSH,MGAT1,ARF3,DPM2,DCTN3,ACTR1A,ARF1,ARFGAP2,SEC13,AMFR,ST6GALNAC6,UBXN1,STX5,RPN1,TMED3,DOLPP1,LMAN2,TRAPPC1,RAB1B,DCTN2,DOLK,MAN1B1,DPM3,CALR,NUDT14,TMED9,RNF5,NEU1,ALG3,UBA52,DDOST
REAC:446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	0.0132	0.0132	-1	CTSA,NANS,TSTA3,MPDU1,DPM2,DOLK,DPM3,NUDT14,NEU1,ALG3
REAC:446219	Synthesis of substrates in N-glycan biosythesis	0.0261	0.0261	-1	CTSA,NANS,TSTA3,DPM2,ST6GALNAC6,DOLPP1,DOLK,DPM3,NUDT14,NEU1
REAC:948021	Transport to the Golgi and subsequent modification	0.001	0.001	-1	ARF5,TRAPPC6A,CAPZB,CD59,NAPA,KDELR1,COPE,COPZ1,LMAN2L,B4GALT2,TMEM115,MGAT1,ARF3,DCTN3,ACTR1A,ARF1,ARFGAP2,SEC13,STX5,TMED3,LMAN2,TRAPPC1,RAB1B,DCTN2,TMED9,DYNLL2
REAC:199977	ER to Golgi Anterograde Transport	0.000206	0.000206	-1	ARF5,TRAPPC6A,CAPZB,CD59,NAPA,KDELR1,COPE,COPZ1,LMAN2L,TMEM115,ARF3,DCTN3,ACTR1A,ARF1,ARFGAP2,SEC13,STX5,TMED3,LMAN2,TRAPPC1,RAB1B,DCTN2,TMED9
REAC:6807878	COPI-mediated anterograde transport	6.14e-05	6.14e-05	-1	ARF5,CAPZB,CD59,NAPA,KDELR1,COPE,COPZ1,TMEM115,ARF3,DCTN3,ACTR1A,ARF1,ARFGAP2,STX5,TMED3,RAB1B,DCTN2,TMED9
REAC:917937	Iron uptake and transport	0.0024	0.0024	-1	ATP6AP1,MCOLN1,HMOX2,ATP6V0E1,ATP6V0B,ATP6V1F,NEDD8,LCN2,ATP6V0D1,ATP6V0E2,ATP6V0C,UBA52
REAC:2262749	Cellular response to hypoxia	8.18e-07	8.18e-07	-1	PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	8.18e-07	8.18e-07	-1	PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	1.08e-07	1.08e-07	-1	PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:201681	TCF dependent signaling in response to WNT	0.00285	0.00285	-1	PSME1,PSMD8,RBX1,PSMB5,PSMA7,PPP2R1A,PSMF1,SMARCA4,SHFM1,PSMB7,PSMB6,HIST1H2BD,PSMB4,CTBP1,PSMC3,PSMD13,HIST1H2BK,PSMB8,CSNK2B,PSMB10,UBA52,H2AFJ,PSMB3
REAC:4641257	Degradation of AXIN	3.46e-08	3.46e-08	-1	PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:4641258	Degradation of DVL	1.15e-08	1.15e-08	-1	PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMF1,SHFM1,PSMB7,PSMB6,PSMD4,PSMB4,PSMC3,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:5696398	Nucleotide Excision Repair	0.000213	0.000213	-1	POLR2J,ACTB,XAB2,POLR2E,RBX1,POLR2I,TFPT,PRPF19,POLE4,POLR2G,COPS6,GPS1,POLD4,POLR2L,RAD23A,UBA52
REAC:6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	0.000255	0.000255	-1	POLR2J,XAB2,POLR2E,RBX1,POLR2I,PRPF19,COPS7A,POLE4,POLR2G,COPS6,GPS1,POLD4,POLR2L,UBA52
REAC:6781823	Formation of TC-NER Pre-Incision Complex	6.13e-05	6.13e-05	-1	POLR2J,XAB2,POLR2E,RBX1,POLR2I,PRPF19,POLR2G,COPS6,GPS1,POLR2L,UBA52
REAC:6782135	Dual incision in TC-NER	0.000702	0.000702	-1	POLR2J,XAB2,POLR2E,RBX1,POLR2I,PRPF19,POLE4,POLR2G,POLD4,POLR2L,UBA52
REAC:6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	0.000666	0.000666	-1	POLR2J,XAB2,POLR2E,RBX1,POLR2I,PRPF19,POLE4,POLR2G,POLD4,POLR2L,UBA52
REAC:5696399	Global Genome Nucleotide Excision Repair (GG-NER)	0.0274	0.0274	-1	XRCC1,ACTB,RBX1,TFPT,COPS7A,POLE4,COPS6,GPS1,POLD4,RAD23A,SUMO3,UBA52
REAC:72766	Translation	4.26e-42	4.26e-42	-1	MRPL43,SEC61A1,RPL18,KARS,MRPS34,RPS5,EIF3I,MRPL28,MRPS18A,RPL3,EEF1D,RPS16,MRPL4,RPS19,RPL18A,SEC61B,RPL28,RPL19,MRPL27,RPL34,MRPL51,MRPL2,RPL24,RPS15,MRPL37,MRPS15,MRPS2,TSFM,MRPS7,RPL23,MRPS26,MRPS12,RPL36,MRPL34,EIF3G,RPL27,ERAL1,MRPL44,MRPL47,RPL35,RPS6,RPLP1,RPS24,RPS2,RPS11,RPL13A,RPS8,MRPL24,RPL32,FARS2,RPL7A,RPS3,FAU,MRPL17,MRPL10,RPL8,RPL29,MRPL55,SSR2,RPN1,APEH,RPS14,RPL36AL,RPL27A,MRPL16,RPL13,EEF2,MRPL1,RPS9,RPS21,CHCHD1,MRPL52,RPL38,TRMT112,MRP63,MRPL11,EIF3F,AURKAIP1,RPLP2,TUFM,EIF3K,FARSA,GADD45GIP1,SSR4,MRPL14,MRPS11,MRPL41,MRPS16,RPL35A,MRPL54,MRPL40,EIF4EBP1,MRPL21,RPL37A,RPL12,RPS4X,VARS,MRPS18B,MRPL23,UBA52,RPS28,DDOST,MRPL12,MRPS21
