GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:70326	Glucose metabolism	0.00609	0.00609	1	SLC25A13,NUP160,TPR,NDC1,NUP133,NUP37,NUP93,NUP107,ENO2,NUP155,SLC25A12,NUP153,NUPL2,RANBP2,NUP205,HK2,UGP2,PFKFB3
REAC:70171	Glycolysis	0.000561	0.000561	1	NUP160,TPR,NDC1,NUP133,NUP37,NUP93,NUP107,ENO2,NUP155,NUP153,NUPL2,RANBP2,NUP205,HK2,PFKFB3
REAC:1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	0.00193	0.00193	1	NFYA,IDI1,KPNB1,HMGCS1,HMGCR,NFYB,INSIG2,TGS1,NCOA2,MBTPS1,SEC24C
REAC:446203	Asparagine N-linked glycosylation	0.0456	0.0456	1	SEL1L,LMAN1,DYNC1I2,SEC23IP,SPTBN1,EDEM3,UAP1,SLC17A5,COPA,CANX,COPB1,TMED7,DYNC1LI2,COG3,UGGT1,RAB1A,USO1,MARCH6,NUS1,MIA3,GOLGB1,SEC24C,MCFD2,COPB2,MAN2A2,DYNC1H1,MAN1A2,GFPT1,ANKRD28
REAC:948021	Transport to the Golgi and subsequent modification	0.0282	0.0282	1	LMAN1,DYNC1I2,SEC23IP,SPTBN1,COPA,COPB1,TMED7,DYNC1LI2,COG3,RAB1A,USO1,MIA3,GOLGB1,SEC24C,MCFD2,COPB2,MAN2A2,DYNC1H1,MAN1A2,ANKRD28
REAC:199977	ER to Golgi Anterograde Transport	0.0171	0.0171	1	LMAN1,DYNC1I2,SEC23IP,SPTBN1,COPA,COPB1,TMED7,DYNC1LI2,COG3,RAB1A,USO1,MIA3,GOLGB1,SEC24C,MCFD2,COPB2,DYNC1H1,ANKRD28
REAC:6807878	COPI-mediated anterograde transport	0.0362	0.0362	1	DYNC1I2,SPTBN1,COPA,COPB1,TMED7,DYNC1LI2,COG3,RAB1A,USO1,GOLGB1,COPB2,DYNC1H1
REAC:75955	RNA Polymerase II Transcription Elongation	0.006	0.006	1	AFF4,SUPT16H,GTF2H3,CCNT1,CDC73,NCBP1,ERCC3,IWS1,TCEA1,CTR9
REAC:112382	Formation of RNA Pol II elongation complex 	0.006	0.006	1	AFF4,SUPT16H,GTF2H3,CCNT1,CDC73,NCBP1,ERCC3,IWS1,TCEA1,CTR9
REAC:6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	1.25e-06	1.25e-06	1	M6PR,PAFAH1B1,GOLGA5,KIF2A,DYNC1I2,ZW10,KIF3B,RAB3GAP1,RAB3GAP2,ARL1,COPA,COPB1,TMED7,NAA35,DYNC1LI2,COG3,KIF23,RAB1A,KIF11,VPS54,GOLGA4,TMF1,TGOLN2,KIF5B,GOLIM4,GCC1,COPB2,BICD2,MAN2A2,IGF2R,DYNC1H1,MAN1A2,KIFC1
REAC:8856688	Golgi-to-ER retrograde transport	0.00133	0.00133	1	PAFAH1B1,KIF2A,DYNC1I2,ZW10,KIF3B,RAB3GAP1,RAB3GAP2,COPA,COPB1,TMED7,DYNC1LI2,KIF23,RAB1A,KIF11,KIF5B,COPB2,BICD2,DYNC1H1,KIFC1
REAC:6811434	COPI-dependent Golgi-to-ER retrograde traffic	0.0325	0.0325	1	KIF2A,ZW10,KIF3B,COPA,COPB1,TMED7,KIF23,RAB1A,KIF11,KIF5B,COPB2,KIFC1
REAC:6811440	Retrograde transport at the Trans-Golgi-Network	0.000561	0.000561	1	M6PR,ARL1,NAA35,COG3,VPS54,GOLGA4,TMF1,TGOLN2,GCC1,IGF2R
REAC:195258	RHO GTPase Effectors	3.3e-08	3.3e-08	1	PAFAH1B1,NUP160,CENPQ,GOPC,PPP1R12A,NCKAP1,PKN2,KIF2A,NUP133,NUP37,DYNC1I2,XPO1,ZW10,MAPK1,MAPRE1,CDKN1B,NUP107,ACTR3,CENPF,ZWINT,KTN1,MYH10,ROCK2,DYNC1LI2,ABI1,ACTR2,NCOA2,IQGAP1,NUF2,ITGB1,RANBP2,AHCTF1,BUB1B,FMNL2,NCK1,H3F3A,MIS12,CTNNB1,PTK2,BUB1,YWHAG,KIF5B,ZWILCH,CKAP5,PIK3R4,DYNC1H1,PRC1
REAC:5663220	RHO GTPases Activate Formins	1.38e-07	1.38e-07	1	PAFAH1B1,NUP160,CENPQ,KIF2A,NUP133,NUP37,DYNC1I2,XPO1,ZW10,MAPRE1,NUP107,CENPF,ZWINT,DYNC1LI2,NUF2,ITGB1,RANBP2,AHCTF1,BUB1B,FMNL2,MIS12,BUB1,ZWILCH,CKAP5
REAC:2555396	Mitotic Metaphase and Anaphase	6.31e-10	6.31e-10	1	PAFAH1B1,VRK2,NUP160,CENPQ,WAPAL,KIF2A,PSME4,NUP133,DYNC1I2,XPO1,ZW10,CDC23,MAPRE1,STAG2,SMC3,NUP107,CENPF,STAG1,TMPO,DYNC1LI2,RANBP2,AHCTF1,BUB1B,RAD21,MIS12,LEMD3,ZWILCH,CKAP5,ANKLE2
REAC:68882	Mitotic Anaphase	6.31e-10	6.31e-10	1	PAFAH1B1,VRK2,NUP160,CENPQ,WAPAL,KIF2A,PSME4,NUP133,DYNC1I2,XPO1,ZW10,CDC23,MAPRE1,STAG2,SMC3,NUP107,CENPF,STAG1,TMPO,DYNC1LI2,RANBP2,AHCTF1,BUB1B,RAD21,MIS12,LEMD3,ZWILCH,CKAP5,ANKLE2
REAC:2467813	Separation of Sister Chromatids	3.87e-08	3.87e-08	1	PAFAH1B1,NUP160,CENPQ,WAPAL,KIF2A,PSME4,NUP133,DYNC1I2,XPO1,ZW10,CDC23,MAPRE1,STAG2,SMC3,NUP107,CENPF,STAG1,DYNC1LI2,RANBP2,AHCTF1,BUB1B,RAD21,MIS12,ZWILCH,CKAP5
REAC:73856	RNA Polymerase II Transcription Termination	0.000195	0.000195	1	ZC3H11A,PAPOLA,SRSF3,SRSF7,SRSF11,THOC2,SRSF1,NCBP1,DHX38,PCF11,CPSF2,NUDT21,CSTF2T
REAC:109688	Cleavage of Growing Transcript in the Termination Region 	0.000195	0.000195	1	ZC3H11A,PAPOLA,SRSF3,SRSF7,SRSF11,THOC2,SRSF1,NCBP1,DHX38,PCF11,CPSF2,NUDT21,CSTF2T
REAC:168271	Transport of Ribonucleoproteins into the Host Nucleus	6.01e-08	6.01e-08	1	NUP160,TPR,NDC1,NUP133,NUP37,NUP93,KPNB1,NUP107,NUP155,KPNA1,NUP153,NUPL2,RANBP2,NUP205
REAC:189200	Hexose transport	2.81e-06	2.81e-06	1	NUP160,TPR,NDC1,NUP133,NUP37,NUP93,NUP107,NUP155,NUP153,NUPL2,RANBP2,NUP205
REAC:70153	Glucose transport	2.81e-06	2.81e-06	1	NUP160,TPR,NDC1,NUP133,NUP37,NUP93,NUP107,NUP155,NUP153,NUPL2,RANBP2,NUP205
REAC:170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	2.81e-06	2.81e-06	1	NUP160,TPR,NDC1,NUP133,NUP37,NUP93,NUP107,NUP155,NUP153,NUPL2,RANBP2,NUP205
REAC:1500931	Cell-Cell communication	0.032	0.032	1	PIK3CB,FERMT2,MAPK14,SPTBN1,PIK3CA,IQGAP1,PARD3,ITGB1,CLDN12,NCK1,CTNNB1,PTK2,LIMS1,GRB2,PTPN11,KIRREL,CD2AP
REAC:400206	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	0.0412	0.0412	1	NFYA,MED24,CCNC,HMGCS1,HMGCR,ACADM,NFYB,MED13L,NCOA3,TGS1,YAP1,NCOA2,NCOR1,ARNT,TEAD1,TXNRD1
REAC:1989781	PPARA activates gene expression	0.0354	0.0354	1	NFYA,MED24,CCNC,HMGCS1,HMGCR,ACADM,NFYB,MED13L,NCOA3,TGS1,YAP1,NCOA2,NCOR1,ARNT,TEAD1,TXNRD1
REAC:170834	Signaling by TGF-beta Receptor Complex	0.00896	0.00896	1	XPO1,TGFBR1,CCNC,HDAC1,UCHL5,USP9X,CCNT1,NCOR1,PARP1,PARD3,ZFYVE9,TGFBR2,TRIM33
REAC:68877	Mitotic Prometaphase	1.52e-10	1.52e-10	1	PAFAH1B1,NCAPD2,NUP160,CENPQ,WAPAL,KIF2A,NUP133,NUP37,DYNC1I2,PCM1,XPO1,ZW10,MAPRE1,STAG2,SMC3,NUP107,SMC4,NEK2,CENPF,STAG1,ZWINT,DYNC1LI2,SMC2,NEDD1,NUF2,RANBP2,AHCTF1,BUB1B,RAD21,CEP57,MIS12,BUB1,YWHAG,CDK1,ZWILCH,CKAP5
REAC:2500257	Resolution of Sister Chromatid Cohesion	7.01e-11	7.01e-11	1	PAFAH1B1,NUP160,CENPQ,WAPAL,KIF2A,NUP133,NUP37,DYNC1I2,XPO1,ZW10,MAPRE1,STAG2,SMC3,NUP107,CENPF,STAG1,ZWINT,DYNC1LI2,NUF2,RANBP2,AHCTF1,BUB1B,RAD21,MIS12,BUB1,CDK1,ZWILCH,CKAP5
REAC:5633007	Regulation of TP53 Activity	0.00565	0.00565	1	MRE11A,PHF20,TAF2,SUPT16H,BRPF3,NBN,MAPK14,RAD50,HDAC1,DYRK2,PRKAA1,RPA1,RFC3,TP53BP2,RBBP4,HIPK1,TOPBP1,BRD7,CDK1,USP7,MTOR,PIP4K2B
REAC:6804756	Regulation of TP53 Activity through Phosphorylation	0.0411	0.0411	1	MRE11A,TAF2,SUPT16H,NBN,MAPK14,RAD50,DYRK2,PRKAA1,RPA1,RFC3,HIPK1,TOPBP1
REAC:69620	Cell Cycle Checkpoints	2.24e-05	2.24e-05	1	PAFAH1B1,MRE11A,PHF20,NUP160,CENPQ,TP53BP1,KIF2A,PSME4,NUP133,NUP37,DYNC1I2,XPO1,ZW10,CDC23,MAPRE1,NBN,NUP107,RAD50,CENPF,ZWINT,MCM8,RPA1,DYNC1LI2,NUF2,RANBP2,AHCTF1,BUB1B,TOPBP1,MIS12,BUB1,YWHAG,CDK1,ZWILCH,CKAP5
REAC:69618	Mitotic Spindle Checkpoint	3.56e-08	3.56e-08	1	CDC27,PAFAH1B1,NUP160,CENPQ,KIF2A,NUP133,NUP37,DYNC1I2,XPO1,ZW10,ANAPC5,CDC23,MAPRE1,NUP107,CENPF,ZWINT,DYNC1LI2,NUF2,RANBP2,AHCTF1,BUB1B,MIS12,BUB1,ZWILCH,CKAP5
REAC:141424	Amplification of signal from the kinetochores	3.13e-08	3.13e-08	1	PAFAH1B1,NUP160,CENPQ,KIF2A,NUP133,NUP37,DYNC1I2,XPO1,ZW10,MAPRE1,NUP107,CENPF,ZWINT,DYNC1LI2,NUF2,RANBP2,AHCTF1,BUB1B,MIS12,BUB1,ZWILCH,CKAP5
REAC:141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	3.13e-08	3.13e-08	1	PAFAH1B1,NUP160,CENPQ,KIF2A,NUP133,NUP37,DYNC1I2,XPO1,ZW10,MAPRE1,NUP107,CENPF,ZWINT,DYNC1LI2,NUF2,RANBP2,AHCTF1,BUB1B,MIS12,BUB1,ZWILCH,CKAP5
REAC:1500620	Meiosis	0.0395	0.0395	1	MRE11A,STAG2,NBN,SMC3,RAD50,STAG1,POT1,RPA1,H3F3A,RAD21,SUN1
REAC:429914	Deadenylation-dependent mRNA decay	0.00825	0.00825	1	EDC4,DDX6,CNOT6,CNOT1,PARN,RQCD1,PAN3,PATL1,PAIP1,TTC37,CNOT7
REAC:913531	Interferon Signaling	0.027	0.027	1	NUP160,TPR,NUP133,EIF4G3,NUP37,KPNA3,NUP93,KPNB1,NUP107,NUP155,KPNA1,PLCG1,NUP153,NUPL2,PPM1B,CAMK2G,RANBP2,NUP205,ABCE1,PTPN11,PTPN1
REAC:1169410	Antiviral mechanism by IFN-stimulated genes	5.57e-06	5.57e-06	1	NUP160,TPR,NUP133,EIF4G3,NUP37,KPNA3,NUP93,KPNB1,NUP107,NUP155,KPNA1,PLCG1,NUP153,NUPL2,PPM1B,RANBP2,NUP205
REAC:1169408	ISG15 antiviral mechanism	5.57e-06	5.57e-06	1	NUP160,TPR,NUP133,EIF4G3,NUP37,KPNA3,NUP93,KPNB1,NUP107,NUP155,KPNA1,PLCG1,NUP153,NUPL2,PPM1B,RANBP2,NUP205
REAC:1226099	Signaling by FGFR in disease	0.00281	0.00281	1	CPSF6,FGFR1OP2,SOS1,ZMYM2,PIK3CA,PLCG1,KRAS,NCBP1,STAT3,STAT5B,NRAS
REAC:5655302	Signaling by FGFR1 in disease	0.000191	0.000191	1	CPSF6,FGFR1OP2,SOS1,ZMYM2,PIK3CA,PLCG1,KRAS,STAT3,STAT5B,NRAS
REAC:168898	Toll-Like Receptors Cascades	0.0354	0.0354	1	TAB2,MEF2A,FBXW11,MAPK1,BIRC2,MAPK14,ATF2,CREB1,MAP3K7,DHX9,RIPK1,DHX36,PTPN11,TBK1,PIK3R4
REAC:168138	Toll Like Receptor 9 (TLR9) Cascade	0.0325	0.0325	1	TAB2,MEF2A,FBXW11,MAPK1,MAPK14,ATF2,CREB1,MAP3K7,DHX9,DHX36,PIK3R4
REAC:168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	0.0495	0.0495	1	TAB2,MEF2A,FBXW11,MAPK1,MAPK14,ATF2,CREB1,MAP3K7,DHX9,MAP2K1,DHX36,HMGB1
REAC:975155	MyD88 dependent cascade initiated on endosome	0.0495	0.0495	1	TAB2,MEF2A,FBXW11,MAPK1,MAPK14,ATF2,CREB1,MAP3K7,DHX9,MAP2K1,DHX36,HMGB1
REAC:166016	Toll Like Receptor 4 (TLR4) Cascade	0.0395	0.0395	1	TAB2,MEF2A,FBXW11,MAPK1,BIRC2,MAPK14,ATF2,CREB1,MAP3K7,DHX9,RIPK1,PTPN11,TBK1
REAC:166054	Activated TLR4 signalling	0.0232	0.0232	1	TAB2,MEF2A,FBXW11,MAPK1,BIRC2,MAPK14,ATF2,CREB1,MAP3K7,DHX9,RIPK1,PTPN11,TBK1
REAC:168164	Toll Like Receptor 3 (TLR3) Cascade	0.00796	0.00796	1	TAB2,MEF2A,FBXW11,MAPK1,BIRC2,MAPK14,ATF2,CREB1,MAP3K7,DHX9,RIPK1,MAP2K1,PTPN11,TBK1,HMGB1
REAC:166166	MyD88-independent TLR3/TLR4 cascade 	0.00733	0.00733	1	TAB2,MEF2A,FBXW11,MAPK1,BIRC2,MAPK14,ATF2,CREB1,MAP3K7,DHX9,RIPK1,MAP2K1,PTPN11,TBK1,HMGB1
REAC:937061	TRIF-mediated TLR3/TLR4 signaling 	0.00733	0.00733	1	TAB2,MEF2A,FBXW11,MAPK1,BIRC2,MAPK14,ATF2,CREB1,MAP3K7,DHX9,RIPK1,MAP2K1,PTPN11,TBK1,HMGB1
REAC:674695	RNA Polymerase II Pre-transcription Events	0.00591	0.00591	1	TAF2,AFF4,SUPT16H,GTF2H3,CCNT1,CDC73,NCBP1,ERCC3,IWS1,GTF2A1,TCEA1,CTR9
REAC:72306	tRNA processing	0.000177	0.000177	1	NUP160,NSUN2,TPR,NDC1,TRMT11,NUP133,NUP37,DDX1,TRMT6,PUS7,NUP93,NUP107,NUP155,NUP153,C2ORF49,NUPL2,EPRS,CDKAL1,RANBP2,NUP205,TRMT61B,XPOT,TYW1,NSUN6
REAC:6784531	tRNA processing in the nucleus	3.72e-05	3.72e-05	1	NUP160,TPR,NDC1,NUP133,NUP37,DDX1,NUP93,NUP107,NUP155,NUP153,C2ORF49,NUPL2,RANBP2,NUP205,XPOT
REAC:68875	Mitotic Prophase	1.25e-08	1.25e-08	1	VRK2,NUP160,TPR,NDC1,NUP133,NUP37,MAPK1,LPIN2,NUP93,NUP107,LMNB1,NUP155,SMC4,BLZF1,SET,NEK9,MASTL,TMPO,NUP153,NUPL2,SMC2,RAB1A,USO1,RB1,NCAPG2,NEK7,NCAPD3,RANBP2,NUP205,H3F3A,CDK1,LEMD3
REAC:2980766	Nuclear Envelope Breakdown	1.61e-09	1.61e-09	1	VRK2,NUP160,TPR,NDC1,NUP133,NUP37,LPIN2,NUP93,NUP107,LMNB1,NUP155,NEK9,TMPO,NUP153,NUPL2,NEK7,RANBP2,NUP205,CDK1,LEMD3
REAC:3301854	Nuclear Pore Complex (NPC) Disassembly	3.97e-08	3.97e-08	1	NUP160,TPR,NDC1,NUP133,NUP37,NUP93,NUP107,NUP155,NEK9,NUP153,NUPL2,NEK7,RANBP2,NUP205,CDK1
REAC:3371556	Cellular response to heat stress	1.25e-06	1.25e-06	1	NUP160,TPR,NDC1,NUP133,NUP37,GSK3B,SIRT1,MAPK1,NUP93,DNAJC2,NUP107,NUP155,NUP153,RPA1,NUPL2,CAMK2G,RANBP2,HSPA13,NUP205,BAG5,DNAJC7,HSPA14,MTOR
REAC:3371453	Regulation of HSF1-mediated heat shock response	7.85e-07	7.85e-07	1	NUP160,TPR,NDC1,NUP133,NUP37,GSK3B,SIRT1,MAPK1,NUP93,DNAJC2,NUP107,NUP155,NUP153,RPA1,NUPL2,RANBP2,HSPA13,NUP205,BAG5,DNAJC7,HSPA14
REAC:194441	Metabolism of non-coding RNA	1.62e-06	1.62e-06	1	NUP160,TPR,NDC1,NUP133,NUP37,GEMIN5,NUP93,NUP107,NUP155,NUP153,NUPL2,NCBP1,TGS1,RANBP2,NUP205,PHAX
REAC:191859	snRNP Assembly	1.62e-06	1.62e-06	1	NUP160,TPR,NDC1,NUP133,NUP37,GEMIN5,NUP93,NUP107,NUP155,NUP153,NUPL2,NCBP1,TGS1,RANBP2,NUP205,PHAX
REAC:2990846	SUMOylation	6.43e-09	6.43e-09	1	NUP160,TPR,NDC1,TP53BP1,NUP133,NUP37,TOP2B,HNRNPC,STAG2,NUP93,SMC3,NUP107,NUP155,HDAC1,STAG1,RNF2,NUP153,TOP2A,RPA1,NUPL2,TDG,PARP1,RANBP2,XPC,NUP205,RAD21,HNRNPK,BMI1,SP3,SUZ12,SMC5,TOP1
REAC:3108232	SUMO E3 ligases SUMOylate target proteins	1.93e-09	1.93e-09	1	NUP160,TPR,NDC1,TP53BP1,NUP133,NUP37,TOP2B,HNRNPC,STAG2,NUP93,SMC3,NUP107,NUP155,HDAC1,STAG1,RNF2,NUP153,TOP2A,RPA1,NUPL2,TDG,PARP1,RANBP2,XPC,NUP205,RAD21,HNRNPK,BMI1,SP3,SUZ12,SMC5,TOP1
REAC:4570464	SUMOylation of RNA binding proteins	2.84e-07	2.84e-07	1	NUP160,TPR,NDC1,NUP133,NUP37,HNRNPC,NUP93,NUP107,NUP155,RNF2,NUP153,NUPL2,RANBP2,NUP205,HNRNPK,BMI1
REAC:3108214	SUMOylation of DNA damage response and repair proteins	2.79e-08	2.79e-08	1	NUP160,TPR,NDC1,NUP133,NUP37,STAG2,NUP93,SMC3,NUP107,NUP155,STAG1,RNF2,NUP153,RPA1,NUPL2,TDG,PARP1,RANBP2,XPC,NUP205,RAD21,BMI1,SMC5
REAC:4551638	SUMOylation of chromatin organization proteins	7.34e-05	7.34e-05	1	NUP160,TPR,NDC1,NUP133,NUP37,NUP93,NUP107,NUP155,HDAC1,RNF2,NUP153,NUPL2,RANBP2,NUP205,BMI1,SUZ12
REAC:4615885	SUMOylation of DNA replication proteins	1.14e-06	1.14e-06	1	NUP160,TPR,NDC1,NUP133,NUP37,TOP2B,NUP93,NUP107,NUP155,NUP153,TOP2A,NUPL2,RANBP2,NUP205,TOP1
REAC:4839726	Chromatin organization	0.000642	0.000642	1	KMT2E,PHF20,ZZZ3,ARID4B,IKBKAP,SMARCE1,KDM5A,MECOM,ATXN7L3,BRPF3,SUDS3,KDM3A,ATF2,HDAC1,ASH1L,RBBP5,SUPT7L,KDM3B,HAT1,TAF5L,AEBP2,NCOA2,NCOR1,RBBP4,YEATS2,PBRM1,KDM1B,NSD1,ATF7IP,SMARCC1,MSL2,SUZ12,SETD2,MORF4L1,MSL1,TRRAP,PHF2
REAC:3247509	Chromatin modifying enzymes	0.000642	0.000642	1	KMT2E,PHF20,ZZZ3,ARID4B,IKBKAP,SMARCE1,KDM5A,MECOM,ATXN7L3,BRPF3,SUDS3,KDM3A,ATF2,HDAC1,ASH1L,RBBP5,SUPT7L,KDM3B,HAT1,TAF5L,AEBP2,NCOA2,NCOR1,RBBP4,YEATS2,PBRM1,KDM1B,NSD1,ATF7IP,SMARCC1,MSL2,SUZ12,SETD2,MORF4L1,MSL1,TRRAP,PHF2
REAC:3214841	PKMTs methylate histone lysines	0.0354	0.0354	1	KMT2E,MECOM,ASH1L,RBBP5,AEBP2,RBBP4,NSD1,ATF7IP,SUZ12,SETD2
REAC:168253	Host Interactions with Influenza Factors	4.58e-07	4.58e-07	1	NUP160,TPR,NDC1,NUP133,NUP37,KPNA3,NUP93,KPNB1,NUP107,NUP155,KPNA1,NUP153,NUPL2,RANBP2,NUP205
REAC:168276	NS1 Mediated Effects on Host Pathways	2.67e-07	2.67e-07	1	NUP160,TPR,NDC1,NUP133,NUP37,KPNA3,NUP93,KPNB1,NUP107,NUP155,KPNA1,NUP153,NUPL2,RANBP2,NUP205
REAC:1632852	Macroautophagy	0.047	0.047	1	RB1CC1,ATG5,ATG16L1,MTMR3,CHMP3,BECN1,ATG14,PRKAA1,PIK3R4,MTOR
