GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:72203	Processing of Capped Intron-Containing Pre-mRNA	6.48e-07	6.48e-07	1	RBM5,SKIV2L2,TPR,ZC3H11A,CCAR1,NUP50,SRSF5,SNRNP70,DDX5,DHX15,SF3B1,SRSF7,SRSF11,PRPF3,SRSF6,NUP153,DDX46,CPSF7,SRSF2,NXF1,U2SURP,SRRM2,HNRNPH1,DDX39B
REAC:72202	Transport of Mature Transcript to Cytoplasm	1.63e-05	1.63e-05	1	TPR,ZC3H11A,NUP50,SRSF5,SRSF7,SRSF11,SRSF6,NUP153,SRSF2,NXF1,DDX39B
REAC:159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	7.83e-06	7.83e-06	1	TPR,ZC3H11A,NUP50,SRSF5,SRSF7,SRSF11,SRSF6,NUP153,SRSF2,NXF1,DDX39B
REAC:72172	mRNA Splicing	2.54e-05	2.54e-05	1	RBM5,SKIV2L2,CCAR1,SRSF5,SNRNP70,DDX5,DHX15,SF3B1,SRSF7,SRSF11,PRPF3,SRSF6,DDX46,CPSF7,SRSF2,U2SURP,SRRM2,HNRNPH1
REAC:72163	mRNA Splicing - Major Pathway	1.63e-05	1.63e-05	1	RBM5,SKIV2L2,CCAR1,SRSF5,SNRNP70,DDX5,DHX15,SF3B1,SRSF7,SRSF11,PRPF3,SRSF6,DDX46,CPSF7,SRSF2,U2SURP,SRRM2,HNRNPH1
REAC:72203	Processing of Capped Intron-Containing Pre-mRNA	8.1e-07	8.1e-07	-1	POLR2J,YBX1,GPKOW,XAB2,SNRPA,SF3B2,POLR2E,SNRPD3,NHP2L1,PRPF6,PQBP1,SF3A2,POLR2I,PRPF31,BUD31,EFTUD2,PRPF19,SRSF9,SYF2,DDX39A,SNRPC,GTF2F1,SNRPD2,SYMPK,SNRPB,SNRPB2,LSM7,LSM4,THOC6,NXT1,CTNNBL1,SNRPF,TXNL4A,SF3B4,SNRPG,SNRNP25,MAGOH,POLR2H,SNRPD1,POLR2G,CD2BP2,PCBP1,SF3B5,LSM3,SART1,POLR2L,PUF60,ALYREF,PCBP2,LSM2
REAC:72172	mRNA Splicing	3.87e-09	3.87e-09	-1	POLR2J,YBX1,GPKOW,XAB2,SNRPA,SF3B2,POLR2E,SNRPD3,NHP2L1,PRPF6,PQBP1,SF3A2,POLR2I,PRPF31,BUD31,EFTUD2,PRPF19,SRSF9,SYF2,SNRPC,GTF2F1,SNRPD2,SYMPK,SNRPB,SNRPB2,DNAJC8,LSM7,LSM4,CTNNBL1,SNRPF,EIF4A3,TXNL4A,SF3B4,SNRPG,SNRNP25,MAGOH,POLR2H,SNRPD1,POLR2G,CD2BP2,PCBP1,SF3B5,LSM3,SART1,POLR2L,PUF60,ALYREF,PCBP2,LSM2
REAC:72163	mRNA Splicing - Major Pathway	1.44e-09	1.44e-09	-1	POLR2J,YBX1,GPKOW,XAB2,SNRPA,SF3B2,POLR2E,SNRPD3,NHP2L1,PRPF6,PQBP1,SF3A2,POLR2I,PRPF31,BUD31,EFTUD2,PRPF19,SRSF9,SYF2,SNRPC,GTF2F1,SNRPD2,SYMPK,SNRPB,SNRPB2,DNAJC8,LSM7,LSM4,CTNNBL1,SNRPF,EIF4A3,TXNL4A,SF3B4,SNRPG,MAGOH,POLR2H,SNRPD1,POLR2G,CD2BP2,PCBP1,SF3B5,LSM3,SART1,POLR2L,PUF60,ALYREF,PCBP2,LSM2
REAC:72165	mRNA Splicing - Minor Pathway	9.31e-10	9.31e-10	-1	POLR2J,POLR2E,NHP2L1,PRPF6,POLR2I,SNRPD2,SNRPB,TXNL4A,SNRNP25,POLR2G,SF3B5,POLR2L
REAC:5628897	TP53 Regulates Metabolic Genes	1.45e-08	1.45e-08	-1	GPI,YWHAE,COX6A1,COX7A2L,LAMTOR2,PRDX1,COX6B1,PRDX5,COX7C,YWHAH,COX4I1,COX7B,COX16,LAMTOR5,COX5B,TACO1,TXN,SURF1,LAMTOR1,RRAGA,G6PD,YWHAB,PRDX2,MLST8,SFN,COX8A,COX14,COX5A,LAMTOR4,NDUFA4
REAC:450531	Regulation of mRNA stability by proteins that bind AU-rich elements	1.49e-13	1.49e-13	-1	PSMB1,PSMC4,PSMA4,EXOSC5,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,HSPB1,PSMD3,PSMD14,PSMF1,PSMB2,SHFM1,PSMB7,ANP32A,PARN,PSMB6,PSMA5,RPS27A,PSMD4,PSMB4,MAPKAPK2,PSMC3,YWHAB,PSMD1,PSMD2,EXOSC4,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	1.97e-16	1.97e-16	-1	PSMB1,PSMC4,PSMA4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD7,HSPB1,PSMD3,PSMD14,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:1632852	Macroautophagy	2.16e-05	2.16e-05	-1	GABARAPL2,DYNLL1,CHMP4B,LAMTOR2,CHMP2A,LAMTOR5,MAP1LC3B,LAMTOR1,RRAGA,WIPI2,MTMR14,MLST8,GABARAP,ATG13,CHMP6,LAMTOR4,WDR45,ATG9A,DYNLL2
REAC:201681	TCF dependent signaling in response to WNT	0.000164	0.000164	-1	PSMB1,PSMC4,PSMA4,CSNK2A2,PSMC5,PSME1,PSMD8,CBY1,RBX1,PSMB5,PSME2,PSMA7,PSMD7,PPP2R1A,DVL1,PSMD3,PSMD14,PSMF1,PSMB2,SMARCA4,SHFM1,H3F3B,PSMB7,PSMB6,PSMA5,RPS27A,PSMD4,PSMB4,CTBP1,H2AFZ,PSMC3,PSMD1,PSMD2,CTNNBIP1,PSMD13,H2AFX,PSMB8,CSNK2B,PSMB10,UBA52,PSMB9,H2AFJ,PSMB3
REAC:4641258	Degradation of DVL	5.53e-17	5.53e-17	-1	PSMB1,PSMC4,PSMA4,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSMA7,PSMD7,DVL1,PSMD3,PSMD14,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:4641257	Degradation of AXIN	1.84e-15	1.84e-15	-1	PSMB1,PSMC4,PSMA4,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD7,PSMD3,PSMD14,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,PSMD4,PSMB4,PSMC3,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:2262749	Cellular response to hypoxia	1.38e-13	1.38e-13	-1	PSMB1,PSMC4,PSMA4,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMD14,PSMF1,PSMB2,SHFM1,UBE2D2,PSMB7,PSMB6,PSMA5,RPS27A,TCEB1,PSMD4,PSMB4,PSMC3,PSMD1,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	1.38e-13	1.38e-13	-1	PSMB1,PSMC4,PSMA4,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMD14,PSMF1,PSMB2,SHFM1,UBE2D2,PSMB7,PSMB6,PSMA5,RPS27A,TCEB1,PSMD4,PSMB4,PSMC3,PSMD1,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	1.66e-15	1.66e-15	-1	PSMB1,PSMC4,PSMA4,PSMC5,PSME1,PSMD8,RBX1,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMD14,PSMF1,PSMB2,SHFM1,UBE2D2,PSMB7,PSMB6,PSMA5,RPS27A,TCEB1,PSMD4,PSMB4,PSMC3,PSMD1,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:446203	Asparagine N-linked glycosylation	2.79e-09	2.79e-09	-1	ARF5,TRAPPC6A,TRAPPC3,CTSA,CAPZB,CD59,EDEM2,NANS,PMM1,CTSZ,TSTA3,NAPA,KDELR1,COPE,YKT6,COPZ1,LMAN2L,B4GALT2,RPN2,TMEM115,MPDU1,DAD1,PRKCSH,MGAT1,ARF3,KDELR2,DPM2,DCTN3,ACTR1A,ARF1,GMPPA,ARFGAP2,SEC13,AMFR,UBXN1,STX5,RPN1,VCP,MVD,LMAN2,TRAPPC1,RAB1B,DCTN2,DOLK,MAN1B1,BET1L,DPM3,CALR,COPG1,NUDT14,TMED9,NEU1,ALG3,UBA52,DDOST,DYNLL2
REAC:446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	0.0105	0.0105	-1	CTSA,NANS,PMM1,TSTA3,MPDU1,DPM2,GMPPA,ST6GALNAC6,MVD,GLB1,DOLK,DPM3,NUDT14,NEU1,ALG3
REAC:446219	Synthesis of substrates in N-glycan biosythesis	0.0103	0.0103	-1	CTSA,NANS,PMM1,TSTA3,DPM2,GMPPA,ST6GALNAC6,MVD,GLB1,DOLK,DPM3,NUDT14,NEU1
REAC:948021	Transport to the Golgi and subsequent modification	5.05e-05	5.05e-05	-1	ARF5,TRAPPC6A,TRAPPC3,CAPZB,CD59,CTSZ,NAPA,KDELR1,COPE,YKT6,COPZ1,LMAN2L,B4GALT2,TMEM115,MGAT1,ARF3,KDELR2,DCTN3,ACTR1A,ARF1,ARFGAP2,SEC13,STX5,LMAN2,TRAPPC1,RAB1B,DCTN2,BET1L,COPG1,TMED9,DYNLL2
REAC:199977	ER to Golgi Anterograde Transport	6.84e-06	6.84e-06	-1	ARF5,TRAPPC6A,TRAPPC3,CAPZB,CD59,CTSZ,NAPA,KDELR1,COPE,YKT6,COPZ1,LMAN2L,TMEM115,ARF3,KDELR2,DCTN3,ACTR1A,ARF1,ARFGAP2,SEC13,STX5,LMAN2,TRAPPC1,RAB1B,DCTN2,BET1L,COPG1,TMED9,DYNLL2
REAC:6807878	COPI-mediated anterograde transport	3.24e-06	3.24e-06	-1	ARF5,CAPZB,CD59,DYNLL1,NAPA,KDELR1,COPE,YKT6,COPZ1,TMEM115,ARF3,KDELR2,DCTN3,ACTR1A,ARF1,ARFGAP2,STX5,RAB1B,DCTN2,BET1L,COPG1,TMED9,DYNLL2
REAC:204005	COPII (Coat Protein 2) Mediated Vesicle Transport	0.0153	0.0153	-1	TRAPPC6A,TRAPPC3,CD59,CTSZ,NAPA,YKT6,LMAN2L,SEC13,STX5,LMAN2,TRAPPC1,RAB1B
REAC:5621481	C-type lectin receptors (CLRs)	1.42e-08	1.42e-08	-1	PSMB1,PSMC4,PSMA4,ICAM3,PSMC5,PSME1,PSMD8,CDC34,PSMB5,PSME2,PSMA7,PSMD7,RELB,PSMD3,SKP1,PSMD14,PSMF1,PSMB2,SHFM1,UBE2M,UBE2D2,PSMB7,PSMB6,PSMA5,RPS27A,FCER1G,PSMD4,PSMB4,CALM3,PSMC3,PSMD1,HRAS,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:5607764	CLEC7A (Dectin-1) signaling	1.76e-11	1.76e-11	-1	PSMB1,PSMC4,PSMA4,PSMC5,PSME1,PSMD8,CDC34,PSMB5,PSME2,PSMA7,PSMD7,RELB,PSMD3,SKP1,PSMD14,PSMF1,PSMB2,SHFM1,UBE2M,UBE2D2,PSMB7,PSMB6,PSMA5,RPS27A,PSMD4,PSMB4,CALM3,PSMC3,PSMD1,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:5607761	Dectin-1 mediated noncanonical NF-kB signaling	1.97e-16	1.97e-16	-1	PSMB1,PSMC4,PSMA4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,RELB,PSMD3,SKP1,PSMD14,PSMF1,PSMB2,SHFM1,UBE2M,PSMB7,PSMB6,PSMA5,RPS27A,PSMD4,PSMB4,PSMC3,PSMD1,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
REAC:5654710	PI-3K cascade:FGFR3	1.08e-05	1.08e-05	-1	BAD,PSMB1,PSMC4,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,GSK3A,PSMD3,PSMF1,PSMB2,SHFM1,LAMTOR5,PHC2,PSMB7,PSMB6,PSMA5,LAMTOR1,PSMD4,PSMB4,PSMC3,MLST8,PSMD2,MAF1,PSMD13,LAMTOR4,CSNK2B,AKT1S1,PSMB10,UBA52,PSMB3
REAC:5654695	PI-3K cascade:FGFR2	1.08e-05	1.08e-05	-1	BAD,PSMB1,PSMC4,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,GSK3A,PSMD3,PSMF1,PSMB2,SHFM1,LAMTOR5,PHC2,PSMB7,PSMB6,PSMA5,LAMTOR1,PSMD4,PSMB4,PSMC3,MLST8,PSMD2,MAF1,PSMD13,LAMTOR4,CSNK2B,AKT1S1,PSMB10,UBA52,PSMB3
REAC:5654689	PI-3K cascade:FGFR1	1.08e-05	1.08e-05	-1	BAD,PSMB1,PSMC4,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,GSK3A,PSMD3,PSMF1,PSMB2,SHFM1,LAMTOR5,PHC2,PSMB7,PSMB6,PSMA5,LAMTOR1,PSMD4,PSMB4,PSMC3,MLST8,PSMD2,MAF1,PSMD13,LAMTOR4,CSNK2B,AKT1S1,PSMB10,UBA52,PSMB3
REAC:180292	GAB1 signalosome	5.67e-06	5.67e-06	-1	BAD,PSMB1,PSMC4,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,CSK,PPP2R1A,GSK3A,PSMD3,PSMF1,PSMB2,SHFM1,LAMTOR5,PHC2,PSMB7,PSMB6,PSMA5,LAMTOR1,PSMD4,PSMB4,PSMC3,MLST8,PSMD2,MAF1,PSMD13,LAMTOR4,CSNK2B,AKT1S1,PSMB10,UBA52,PSMB3
REAC:5654720	PI-3K cascade:FGFR4	1.08e-05	1.08e-05	-1	BAD,PSMB1,PSMC4,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,GSK3A,PSMD3,PSMF1,PSMB2,SHFM1,LAMTOR5,PHC2,PSMB7,PSMB6,PSMA5,LAMTOR1,PSMD4,PSMB4,PSMC3,MLST8,PSMD2,MAF1,PSMD13,LAMTOR4,CSNK2B,AKT1S1,PSMB10,UBA52,PSMB3
REAC:198203	PI3K/AKT activation	9.53e-06	9.53e-06	-1	BAD,PSMB1,PSMC4,PSMA4,RHOA,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,GSK3A,PSMD3,LAMTOR2,PSMF1,PSMB2,SHFM1,LAMTOR5,PHC2,PSMB7,PSMB6,PSMA5,LAMTOR1,PSMD4,PSMB4,PSMC3,MLST8,PSMD2,MAF1,PSMD13,LAMTOR4,PSMB8,CSNK2B,AKT1S1,PSMB10,UBA52,PSMB3
REAC:1250342	PI3K events in ERBB4 signaling	1.08e-05	1.08e-05	-1	BAD,PSMB1,PSMC4,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,GSK3A,PSMD3,PSMF1,PSMB2,SHFM1,LAMTOR5,PHC2,PSMB7,PSMB6,PSMA5,LAMTOR1,PSMD4,PSMB4,PSMC3,MLST8,PSMD2,MAF1,PSMD13,LAMTOR4,CSNK2B,AKT1S1,PSMB10,UBA52,PSMB3
REAC:1257604	PIP3 activates AKT signaling	1.08e-05	1.08e-05	-1	BAD,PSMB1,PSMC4,MBD3,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,GSK3A,PSMD3,PSMF1,PSMB2,SHFM1,LAMTOR5,PHC2,PSMB7,PSMB6,PSMA5,LAMTOR1,PSMD4,PSMB4,PSMC3,MLST8,PSMD2,MAF1,PSMD13,LAMTOR4,CSNK2B,AKT1S1,PSMB10,UBA52,PSMB3
REAC:1660662	Glycosphingolipid metabolism	0.00194	0.00194	-1	CTSA,GLA,SUMF2,GLTP,ESYT1,SMPD1,GLB1,GM2A,PSAP,NEU1,HEXA,GLTPD1
REAC:1428517	The citric acid (TCA) cycle and respiratory electron transport	9.63e-39	9.63e-39	-1	NDUFAB1,UQCRC1,NDUFB4,IDH3G,SDHA,NDUFB2,ATP5D,NDUFB7,IDH3B,ETFB,NDUFC1,NDUFS8,ATP5B,COX6A1,TIMMDC1,NDUFS7,COX7A2L,ATP5F1,NDUFB3,NDUFA8,ATP5E,NDUFA1,COX6B1,TRAP1,COX7C,UQCR11,ECSIT,NDUFA10,COX4I1,COX7B,NDUFA2,PDHA1,COX16,LDHA,ATP5G2,COX5B,TACO1,NDUFB5,NDUFAF1,NDUFA9,NDUFB10,NDUFS6,MDH2,NDUFB11,NDUFB9,SURF1,NDUFC2,ATP5A1,ATP5G3,ATP5J,ATP5G1,NDUFV3,NDUFAF2,UQCRQ,NDUFB6,ATP5C1,NDUFB8,ATP5L,NDUFV1,ATP5H,NDUFS5,ATP5I,UQCRFS1,NDUFA3,BSG,UQCRH,NDUFA11,UCP2,COX8A,ACAD9,NDUFAF3,NDUFV2,COX14,COX5A,CYC1,IDH2,UQCR10,NDUFA12,NDUFA6,NDUFA13,NDUFA4,NDUFS3,ATP5J2,ATP5O
REAC:163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	1.52e-44	1.52e-44	-1	NDUFAB1,UQCRC1,NDUFB4,SDHA,NDUFB2,ATP5D,NDUFB7,ETFB,NDUFC1,NDUFS8,ATP5B,COX6A1,TIMMDC1,NDUFS7,COX7A2L,ATP5F1,NDUFB3,NDUFA8,ATP5E,NDUFA1,COX6B1,TRAP1,COX7C,UQCR11,ECSIT,NDUFA10,COX4I1,COX7B,NDUFA2,COX16,ATP5G2,COX5B,TACO1,NDUFB5,NDUFAF1,NDUFA9,NDUFB10,NDUFS6,NDUFB11,NDUFB9,SURF1,NDUFC2,ATP5A1,ATP5G3,ATP5J,ATP5G1,NDUFV3,NDUFAF2,UQCRQ,NDUFB6,ATP5C1,NDUFB8,ATP5L,NDUFV1,ATP5H,NDUFS5,ATP5I,UQCRFS1,NDUFA3,UQCRH,NDUFA11,UCP2,COX8A,ACAD9,NDUFAF3,NDUFV2,COX14,COX5A,CYC1,UQCR10,NDUFA12,NDUFA6,NDUFA13,NDUFA4,NDUFS3,ATP5J2,ATP5O
REAC:163210	Formation of ATP by chemiosmotic coupling	3.49e-12	3.49e-12	-1	ATP5D,ATP5B,ATP5F1,ATP5E,ATP5G2,ATP5A1,ATP5G3,ATP5J,ATP5G1,ATP5C1,ATP5L,ATP5H,ATP5I,ATP5J2,ATP5O
REAC:611105	Respiratory electron transport	3.94e-34	3.94e-34	-1	NDUFAB1,UQCRC1,NDUFB4,SDHA,NDUFB2,NDUFB7,ETFB,NDUFC1,NDUFS8,COX6A1,TIMMDC1,NDUFS7,COX7A2L,NDUFB3,NDUFA8,NDUFA1,COX6B1,TRAP1,COX7C,UQCR11,ECSIT,NDUFA10,COX4I1,COX7B,NDUFA2,COX16,COX5B,TACO1,NDUFB5,NDUFAF1,NDUFA9,NDUFB10,NDUFS6,NDUFB11,NDUFB9,SURF1,NDUFC2,NDUFV3,NDUFAF2,UQCRQ,NDUFB6,NDUFB8,NDUFV1,NDUFS5,UQCRFS1,NDUFA3,UQCRH,NDUFA11,COX8A,ACAD9,NDUFAF3,NDUFV2,COX14,COX5A,CYC1,UQCR10,NDUFA12,NDUFA6,NDUFA13,NDUFA4,NDUFS3
REAC:6799198	Complex I biogenesis	1.74e-23	1.74e-23	-1	NDUFAB1,NDUFB4,NDUFB2,NDUFB7,NDUFC1,NDUFS8,TIMMDC1,NDUFS7,NDUFB3,NDUFA8,NDUFA1,ECSIT,NDUFA10,NDUFA2,NDUFB5,NDUFAF1,NDUFA9,NDUFB10,NDUFS6,NDUFB11,NDUFB9,NDUFC2,NDUFV3,NDUFAF2,NDUFB6,NDUFB8,NDUFV1,NDUFS5,NDUFA3,NDUFA11,ACAD9,NDUFAF3,NDUFV2,NDUFA12,NDUFA6,NDUFA13,NDUFS3
REAC:6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	0.00344	0.00344	-1	ARF5,USE1,CAPZB,PAFAH1B3,KIF22,STX10,PLIN3,NAPA,KDELR1,COPE,YKT6,COPZ1,KIF1C,ARF3,KDELR2,DCTN3,ACTR1A,ARF1,SURF4,ARFGAP2,STX5,RAB1B,DCTN2,BET1L,COPG1,TMED9,SYS1,DYNLL2
REAC:8856688	Golgi-to-ER retrograde transport	0.000511	0.000511	-1	ARF5,USE1,CAPZB,PAFAH1B3,KIF22,NAPA,KDELR1,COPE,COPZ1,KIF1C,ARF3,KDELR2,DCTN3,ACTR1A,ARF1,SURF4,ARFGAP2,RAB1B,DCTN2,COPG1,TMED9,DYNLL2
REAC:6811434	COPI-dependent Golgi-to-ER retrograde traffic	0.00159	0.00159	-1	ARF5,USE1,KIF22,NAPA,KDELR1,COPE,COPZ1,KIF1C,ARF3,KDELR2,ARF1,SURF4,ARFGAP2,RAB1B,COPG1,TMED9
REAC:72312	rRNA processing	3.32e-32	3.32e-32	-1	LAS1L,ELAC2,TSR3,RPS20,RPL26L1,RPL18,WDR18,RPL31,HSD17B10,EXOSC5,RPS5,RPL6,RPLP0,PES1,NHP2L1,RPL3,RPS16,FBL,RPS19,RPL18A,DDX49,RPL28,RPL19,FTSJ3,RPL34,RPS13,RPS12,RPL24,RRP9,RPS15,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,IMP4,RPL35,RPS6,RPLP1,RPS24,RPS2,NOB1,PELP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,NHP2,RPL10,RPL7A,RPS3,FAU,RPL30,RPL8,RPL26,RPL29,RPS14,RPL36AL,RPL27A,RPL13,RPSA,RPS9,RPS21,RPL38,TRMT112,RPL4,RPLP2,IMP3,EXOSC4,NOP10,RPL35A,NOC4L,RPS23,RPL14,RRP7A,RPS26,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,UBA52,WDR46,RPL41,RPS28,RPL36A
REAC:5357801	Programmed Cell Death	1.84e-10	1.84e-10	-1	BAD,PSMB1,PSMC4,PSMA4,BAX,PSMC5,DYNLL1,PSME1,PSMD8,PSMB5,PSME2,PSMA7,TRADD,PSMD7,PSMD3,YWHAE,PSMD14,PSMF1,PSMB2,SHFM1,YWHAH,DBNL,PSMB7,PSMB6,PSMA5,RPS27A,GSN,LY96,PSMD4,PSMB4,LMNA,PSMC3,DAPK3,BCL2L1,PSMD1,PSMD2,SFN,MAGED1,PSMD13,BCAP31,HIST1H1C,PSMB8,PSMB10,UBA52,PSMB9,DYNLL2,PSMB3
REAC:109581	Apoptosis	9.4e-11	9.4e-11	-1	BAD,PSMB1,PSMC4,PSMA4,BAX,PSMC5,DYNLL1,PSME1,PSMD8,PSMB5,PSME2,PSMA7,TRADD,PSMD7,PSMD3,YWHAE,PSMD14,PSMF1,PSMB2,SHFM1,YWHAH,DBNL,PSMB7,PSMB6,PSMA5,RPS27A,GSN,LY96,PSMD4,PSMB4,LMNA,PSMC3,DAPK3,BCL2L1,PSMD1,PSMD2,SFN,MAGED1,PSMD13,BCAP31,HIST1H1C,PSMB8,PSMB10,UBA52,PSMB9,DYNLL2,PSMB3
REAC:169911	Regulation of Apoptosis	1.06e-15	1.06e-15	-1	PSMB1,PSMC4,PSMA4,PSMC5,PSME1,PSMD8,PSMB5,PSME2,PSMA7,PSMD7,PSMD3,PSMD14,PSMF1,PSMB2,SHFM1,PSMB7,PSMB6,PSMA5,RPS27A,PSMD4,PSMB4,PSMC3,PSMD1,PSMD2,PSMD13,PSMB8,PSMB10,UBA52,PSMB9,PSMB3
