GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0045785	positive regulation of cell adhesion	0.0011	0.0011	-1	FLOT2,FLOT1,THY1,CSF1,CIB1,HLA-DRB1,HLA-DRA,AIF1,HLA-DPB1,HLA-DPA1,LYN,CCL5
GO:0019882	antigen processing and presentation	8.03e-10	8.03e-10	-1	CD74,CAPZB,ACTR1A,ARF1,B2M,TAP1,HLA-DRB1,HLA-DMA,PSMB8,HLA-F,PSMB10,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0019884	antigen processing and presentation of exogenous antigen	2.02e-10	2.02e-10	-1	CD74,CAPZB,ACTR1A,ARF1,B2M,TAP1,HLA-DRB1,HLA-DMA,PSMB8,HLA-F,PSMB10,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0048002	antigen processing and presentation of peptide antigen	2.71e-10	2.71e-10	-1	CD74,CAPZB,ACTR1A,ARF1,B2M,TAP1,HLA-DRB1,HLA-DMA,PSMB8,HLA-F,PSMB10,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0002478	antigen processing and presentation of exogenous peptide antigen	1.97e-10	1.97e-10	-1	CD74,CAPZB,ACTR1A,ARF1,B2M,TAP1,HLA-DRB1,HLA-DMA,PSMB8,HLA-F,PSMB10,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0009123	nucleoside monophosphate metabolic process	0.000346	0.000346	-1	PKM,GAPDH,COX7C,COX4I1,NDUFS6,ALDOA,ATP5C1,ATP5L,COA6,NDUFS5,NDUFA3,COX8A,TMSB4X
GO:0009161	ribonucleoside monophosphate metabolic process	0.000306	0.000306	-1	PKM,GAPDH,COX7C,COX4I1,NDUFS6,ALDOA,ATP5C1,ATP5L,COA6,NDUFS5,NDUFA3,COX8A,TMSB4X
GO:0009126	purine nucleoside monophosphate metabolic process	0.000286	0.000286	-1	PKM,GAPDH,COX7C,COX4I1,NDUFS6,ALDOA,ATP5C1,ATP5L,COA6,NDUFS5,NDUFA3,COX8A,TMSB4X
GO:0009167	purine ribonucleoside monophosphate metabolic process	0.000286	0.000286	-1	PKM,GAPDH,COX7C,COX4I1,NDUFS6,ALDOA,ATP5C1,ATP5L,COA6,NDUFS5,NDUFA3,COX8A,TMSB4X
GO:0009141	nucleoside triphosphate metabolic process	0.000423	0.000423	-1	PKM,GAPDH,COX7C,COX4I1,NDUFS6,ALDOA,ATP5C1,ATP5L,COA6,NDUFS5,NDUFA3,COX8A,TMSB4X
GO:0009144	purine nucleoside triphosphate metabolic process	0.000271	0.000271	-1	PKM,GAPDH,COX7C,COX4I1,NDUFS6,ALDOA,ATP5C1,ATP5L,COA6,NDUFS5,NDUFA3,COX8A,TMSB4X
GO:0009199	ribonucleoside triphosphate metabolic process	0.000242	0.000242	-1	PKM,GAPDH,COX7C,COX4I1,NDUFS6,ALDOA,ATP5C1,ATP5L,COA6,NDUFS5,NDUFA3,COX8A,TMSB4X
GO:0009205	purine ribonucleoside triphosphate metabolic process	0.000237	0.000237	-1	PKM,GAPDH,COX7C,COX4I1,NDUFS6,ALDOA,ATP5C1,ATP5L,COA6,NDUFS5,NDUFA3,COX8A,TMSB4X
GO:0046034	ATP metabolic process	0.000119	0.000119	-1	PKM,GAPDH,COX7C,COX4I1,NDUFS6,ALDOA,ATP5C1,ATP5L,COA6,NDUFS5,NDUFA3,COX8A,TMSB4X
GO:0007159	leukocyte cell-cell adhesion	0.00264	0.00264	-1	EZR,FLOT2,TNIP1,THY1,HLA-DRB1,HLA-DRA,AIF1,HLA-DPB1,HLA-DPA1,LYN,CCL5
GO:0043903	regulation of symbiosis, encompassing mutualism through parasitism	0.000122	0.000122	-1	CD74,LGALS1,CHMP4B,GAPDH,BST2,TNIP1,CFL1,ANXA2,IFITM2,IFITM1,CCL5
GO:0032984	macromolecular complex disassembly	0.00148	0.00148	-1	CAPG,WDR1,CAPZB,DSTN,CHMP1A,MAP1LC3B,SH3BGRL3,CFL1,CIB1,TWF2
GO:0043241	protein complex disassembly	0.000619	0.000619	-1	CAPG,WDR1,CAPZB,DSTN,CHMP1A,MAP1LC3B,SH3BGRL3,CFL1,CIB1,TWF2
GO:0050851	antigen receptor-mediated signaling pathway	0.00402	0.00402	-1	EZR,PSMD7,THY1,HLA-DRB1,PSMB8,HLA-DRA,PSMB10,HLA-DPB1,HLA-DPA1,LYN
GO:0050867	positive regulation of cell activation	6.5e-05	6.5e-05	-1	CD74,KARS,FLOT2,THY1,TNIP2,HLA-DRB1,AIF1,HLA-DPB1,HLA-DPA1,MIF,CCL5
GO:0002696	positive regulation of leukocyte activation	5.09e-05	5.09e-05	-1	CD74,KARS,FLOT2,THY1,MMP14,TNIP2,HLA-DRB1,HLA-DRA,AIF1,HLA-DPB1,HLA-DPA1,MIF,CCL5
GO:0051251	positive regulation of lymphocyte activation	9.3e-05	9.3e-05	-1	CD74,FLOT2,THY1,MMP14,TNIP2,HLA-DRB1,HLA-DRA,AIF1,HLA-DPB1,HLA-DPA1,MIF,LYN,CCL5
GO:0005766	primary lysosome	2.66e-05	2.66e-05	-1	AGA,GLA,CTSC,ANXA11,BST2,CD63,TRAPPC1,DPP7,ANXA2,TUBB4B,HEXA
GO:0042582	azurophil granule	2.66e-05	2.66e-05	-1	AGA,GLA,CTSC,ANXA11,BST2,CD63,TRAPPC1,DPP7,ANXA2,TUBB4B,HEXA
GO:0030139	endocytic vesicle	4.23e-08	4.23e-08	-1	CD74,ATP6V0E1,ATP6V0B,ANXA11,FLOT2,RAB20,B2M,TAP1,HLA-DRB1,HLA-F,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0045335	phagocytic vesicle	8.61e-08	8.61e-08	-1	ATP6V0E1,ATP6V0B,ANXA11,RAB20,ATP6V0D1,B2M,TAP1,HLA-F,HLA-A,HLA-B
GO:0030666	endocytic vesicle membrane	2.12e-08	2.12e-08	-1	CD74,ATP6V0E1,ATP6V0B,ATP6V0D1,B2M,TAP1,HLA-DRB1,HLA-DRA,HLA-C,HLA-F,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0099513	polymeric cytoskeletal fiber	0.0113	0.0113	-1	WDR1,CAPZB,EZR,MAP2K2,TUBA4A,TUBA1A,CORO1B,KRT10,TUBB4B,AIF1
GO:0030135	coated vesicle	6.33e-06	6.33e-06	-1	CD74,CD59,CTSC,NECAP2,B2M,CLTB,HLA-DRB1,HLA-DRA,HLA-C,HLA-F,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0030662	coated vesicle membrane	9.19e-07	9.19e-07	-1	CD74,CD59,NECAP2,B2M,CLTB,HLA-DRB1,HLA-DRA,HLA-C,HLA-F,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0030133	transport vesicle	1.3e-05	1.3e-05	-1	CD74,CD59,PLIN3,GIPC1,B2M,HLA-DRB1,HLA-F,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0005798	Golgi-associated vesicle	9.88e-07	9.88e-07	-1	CD74,CD59,CTSC,B2M,HLA-DRB1,HLA-DRA,HLA-C,HLA-F,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0030134	COPII-coated ER to Golgi transport vesicle	8.03e-10	8.03e-10	-1	CD74,CD59,CTSC,B2M,HLA-DRB1,HLA-DRA,HLA-C,HLA-F,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0030658	transport vesicle membrane	1.26e-06	1.26e-06	-1	CD74,CD59,B2M,HLA-DRB1,HLA-DRA,HLA-C,HLA-F,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0030660	Golgi-associated vesicle membrane	3.34e-07	3.34e-07	-1	CD74,CD59,B2M,HLA-DRB1,HLA-DRA,HLA-C,HLA-F,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0012507	ER to Golgi transport vesicle membrane	5.97e-10	5.97e-10	-1	CD74,CD59,B2M,HLA-DRB1,HLA-DRA,HLA-C,HLA-F,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0098852	lytic vacuole membrane	1.81e-05	1.81e-05	-1	CD74,VPS18,BST2,LAMTOR5,CD63,FLOT1,PSEN2,ATP6V0D1,ANXA2,HLA-DRB1,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1
GO:0005765	lysosomal membrane	1.81e-05	1.81e-05	-1	CD74,VPS18,BST2,LAMTOR5,CD63,FLOT1,PSEN2,ATP6V0D1,ANXA2,HLA-DRB1,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DPA1
GO:0005775	vacuolar lumen	5.29e-05	5.29e-05	-1	CD74,AGA,GLA,CTSC,SDC3,GYG1,TRAPPC1,DPP7,ANXA2,TUBB4B,HEXA
GO:0005769	early endosome	0.000346	0.000346	-1	MAPK3,MAP2K2,CHMP1A,FLOT1,RAB20,ATP6V0D1,B2M,HLA-C,HLA-F,HLA-A,HLA-B
GO:0098798	mitochondrial protein complex	7.2e-06	7.2e-06	-1	COX7C,COX4I1,NDUFS6,ATP5C1,ATP5L,NDUFS5,SLC25A6,NDUFA3,USMG5,COX8A,APOO,TIMM23
GO:0044455	mitochondrial membrane part	6.02e-05	6.02e-05	-1	COX7C,COX4I1,NDUFS6,ATP5C1,ATP5L,NDUFS5,SLC25A6,NDUFA3,USMG5,COX8A,APOO,TIMM23
GO:0098800	inner mitochondrial membrane protein complex	1.94e-06	1.94e-06	-1	COX7C,COX4I1,NDUFS6,ATP5C1,ATP5L,NDUFS5,SLC25A6,NDUFA3,USMG5,COX8A,APOO,TIMM23
GO:0010008	endosome membrane	1.35e-06	1.35e-06	-1	EHD2,CHMP4B,ATP6V0E1,ATP6V0B,LAMTOR5,CD63,LY96,B2M,ANXA2,HLA-DRB1,HLA-F,HLA-A,HLA-B
GO:0098589	membrane region	3.53e-05	3.53e-05	-1	EHD2,EZR,MAPK3,LDHB,EIF5A,FLOT2,LAMTOR5,FLOT1,PSEN2,THY1,NECAP2,ANXA2,LYN
GO:0098857	membrane microdomain	0.00011	0.00011	-1	EHD2,EZR,MAPK3,LDHB,FLOT2,LAMTOR5,FLOT1,PSEN2,THY1,ANXA2,LYN
GO:0045121	membrane raft	0.000105	0.000105	-1	EHD2,EZR,MAPK3,LDHB,FLOT2,LAMTOR5,FLOT1,PSEN2,THY1,ANXA2,LYN
GO:0031227	intrinsic component of endoplasmic reticulum membrane	1.09e-05	1.09e-05	-1	CD74,EMC7,TAP1,HLA-DRB1,HLA-DRA,HLA-C,HLA-F,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0030176	integral component of endoplasmic reticulum membrane	9.37e-06	9.37e-06	-1	CD74,EMC7,TAP1,HLA-DRB1,HLA-DRA,HLA-C,HLA-F,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0031252	cell leading edge	5.2e-05	5.2e-05	-1	FLOT2,FLOT1,SH3BGRL3,ARF1,THY1,S100A11,CORO1B,CIB1,S100A6,AIF1,TWF2
GO:0033218	amide binding	2.21e-05	2.21e-05	-1	CD74,CST3,LRPAP1,TAP1,PPIC,RNPEP,HLA-DRB1,HLA-DRA,HLA-C,HLA-F,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0042277	peptide binding	8.06e-06	8.06e-06	-1	CD74,CST3,LRPAP1,TAP1,PPIC,RNPEP,HLA-DRB1,HLA-DRA,HLA-C,HLA-F,HLA-A,HLA-DPB1,HLA-DPA1,HLA-B
GO:0003779	actin binding	4.46e-06	4.46e-06	-1	WDR1,CAPZB,FXYD5,PFN1,GIPC1,DSTN,ARPC1B,ALDOA,CORO1B,CFL1,AIF1,TMSB4X,TWF2
