GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:611105	Respiratory electron transport	3.13e-15	3.13e-15	1	NDUFAB1,NDUFB2,ETFB,NDUFB3,NDUFA8,NDUFA1,COX7C,NDUFA5,NDUFA9,NDUFS6,NDUFB9,UQCRB,COX6C,NDUFB8,NDUFV1,UQCRH,COX14,NDUFB1,NDUFA13,MT-ND6,MT-CO2,MT-ND3,NDUFS3
REAC:6799198	Complex I biogenesis	1.68e-12	1.68e-12	1	NDUFAB1,NDUFB2,NDUFB3,NDUFA8,NDUFA1,NDUFA5,NDUFA9,NDUFS6,NDUFB9,NDUFB8,NDUFV1,NDUFB1,NDUFA13,MT-ND6,MT-ND3,NDUFS3
REAC:351202	Metabolism of polyamines	0.000158	0.000158	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,SAT1,PSMB7,PSMD4,PSMC3
REAC:350562	Regulation of ornithine decarboxylase (ODC)	2.67e-06	2.67e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,PSMD4,PSMC3
REAC:5687128	MAPK6/MAPK4 signaling	9.31e-05	9.31e-05	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:2871837	FCERI mediated NF-kB activation	0.00525	0.00525	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:1169091	Activation of NF-kappaB in B cells	4.1e-06	4.1e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:5387390	Hh mutants abrogate ligand secretion	1.12e-06	1.12e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:5362768	Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	8.26e-07	8.26e-07	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:5619115	Disorders of transmembrane transporters	1.16e-05	1.16e-05	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:5619084	ABC transporter disorders	4.63e-06	4.63e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:5678895	Defective CFTR causes cystic fibrosis	1.76e-06	1.76e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:72766	Translation	1.38e-38	1.38e-38	1	RPL26L1,EIF2B3,RPL31,MTIF2,MRPS33,MRPS31,EIF3E,EEF1D,RPS19,MRPL32,SEC61B,RPL19,MRPL27,RPL34,RPS13,MRPL51,RPS12,HARS2,EIF2B4,RPL22,RPL21,MTIF3,EEF1E1,RPL23,MRPS25,MRPL35,SEC61G,RPS15A,MRPS9,RPS24,PPA2,RPL13A,RPL11,RPS27A,MRPS5,EIF2B5,RPS3A,RPL37,FARS2,RPL7,FAU,RPL30,MRPL17,RPL26,RPL22L1,AIMP1,RPL36AL,RPL27A,SEC11C,RPSA,MRPL1,RPS21,CHCHD1,MRPL52,RPS27,MRPL14,RPL35A,MRPL54,RPS27L,RPS23,RPL39,RPS29,MRPL33,MRPL12,MRPS21
REAC:72764	Eukaryotic Translation Termination	2.27e-25	2.27e-25	1	RPL26L1,RPL31,RPS19,RPL19,RPL34,RPS13,RPS12,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL13A,RPL11,RPS27A,RPS3A,RPL37,RPL7,FAU,RPL30,RPL26,RPL22L1,RPL36AL,RPL27A,RPSA,RPS21,RPS27,RPL35A,RPS27L,RPS23,RPL39,RPS29
REAC:156842	Eukaryotic Translation Elongation	5.14e-26	5.14e-26	1	RPL26L1,RPL31,EEF1D,RPS19,RPL19,RPL34,RPS13,RPS12,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL13A,RPL11,RPS27A,RPS3A,RPL37,RPL7,FAU,RPL30,RPL26,RPL22L1,RPL36AL,RPL27A,RPSA,RPS21,RPS27,RPL35A,RPS27L,RPS23,RPL39,RPS29
REAC:156902	Peptide chain elongation	6.21e-26	6.21e-26	1	RPL26L1,RPL31,RPS19,RPL19,RPL34,RPS13,RPS12,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL13A,RPL11,RPS27A,RPS3A,RPL37,RPL7,FAU,RPL30,RPL26,RPL22L1,RPL36AL,RPL27A,RPSA,RPS21,RPS27,RPL35A,RPS27L,RPS23,RPL39,RPS29
REAC:72613	Eukaryotic Translation Initiation	5.14e-26	5.14e-26	1	RPL26L1,EIF2B3,RPL31,EIF3E,RPS19,RPL19,RPL34,RPS13,RPS12,EIF2B4,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL13A,RPL11,RPS27A,EIF2B5,RPS3A,RPL37,RPL7,FAU,RPL30,RPL26,RPL22L1,RPL36AL,RPL27A,RPSA,RPS21,RPS27,RPL35A,RPS27L,RPS23,RPL39,RPS29
REAC:156827	L13a-mediated translational silencing of Ceruloplasmin expression	5.96e-24	5.96e-24	1	RPL26L1,RPL31,EIF3E,RPS19,RPL19,RPL34,RPS13,RPS12,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL13A,RPL11,RPS27A,RPS3A,RPL37,RPL7,FAU,RPL30,RPL26,RPL22L1,RPL36AL,RPL27A,RPSA,RPS21,RPS27,RPL35A,RPS27L,RPS23,RPL39,RPS29
REAC:72737	Cap-dependent Translation Initiation	5.14e-26	5.14e-26	1	RPL26L1,EIF2B3,RPL31,EIF3E,RPS19,RPL19,RPL34,RPS13,RPS12,EIF2B4,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL13A,RPL11,RPS27A,EIF2B5,RPS3A,RPL37,RPL7,FAU,RPL30,RPL26,RPL22L1,RPL36AL,RPL27A,RPSA,RPS21,RPS27,RPL35A,RPS27L,RPS23,RPL39,RPS29
REAC:72689	Formation of a pool of free 40S subunits	2.27e-25	2.27e-25	1	RPL26L1,RPL31,EIF3E,RPS19,RPL19,RPL34,RPS13,RPS12,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL13A,RPL11,RPS27A,RPS3A,RPL37,RPL7,FAU,RPL30,RPL26,RPL22L1,RPL36AL,RPL27A,RPSA,RPS21,RPS27,RPL35A,RPS27L,RPS23,RPL39,RPS29
REAC:72695	Formation of the ternary complex, and subsequently, the 43S complex	8.66e-11	8.66e-11	1	EIF3E,RPS19,RPS13,RPS12,RPS15A,RPS24,RPS27A,RPS3A,FAU,RPSA,RPS21,RPS27,RPS27L,RPS23,RPS29
REAC:72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	6.93e-10	6.93e-10	1	EIF3E,RPS19,RPS13,RPS12,RPS15A,RPS24,RPS27A,RPS3A,FAU,RPSA,RPS21,RPS27,RPS27L,RPS23,RPS29
REAC:72649	Translation initiation complex formation	5.49e-10	5.49e-10	1	EIF3E,RPS19,RPS13,RPS12,RPS15A,RPS24,RPS27A,RPS3A,FAU,RPSA,RPS21,RPS27,RPS27L,RPS23,RPS29
REAC:72702	Ribosomal scanning and start codon recognition	5.49e-10	5.49e-10	1	EIF3E,RPS19,RPS13,RPS12,RPS15A,RPS24,RPS27A,RPS3A,FAU,RPSA,RPS21,RPS27,RPS27L,RPS23,RPS29
REAC:72706	GTP hydrolysis and joining of the 60S ribosomal subunit	7.64e-24	7.64e-24	1	RPL26L1,RPL31,EIF3E,RPS19,RPL19,RPL34,RPS13,RPS12,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL13A,RPL11,RPS27A,RPS3A,RPL37,RPL7,FAU,RPL30,RPL26,RPL22L1,RPL36AL,RPL27A,RPSA,RPS21,RPS27,RPL35A,RPS27L,RPS23,RPL39,RPS29
REAC:1799339	SRP-dependent cotranslational protein targeting to membrane	5.79e-26	5.79e-26	1	RPL26L1,RPL31,RPS19,SEC61B,RPL19,RPL34,RPS13,RPS12,RPL22,RPL21,RPL23,SEC61G,RPS15A,RPS24,RPL13A,RPL11,RPS27A,RPS3A,RPL37,RPL7,FAU,RPL30,RPL26,RPL22L1,RPL36AL,RPL27A,SEC11C,RPSA,RPS21,RPS27,RPL35A,RPS27L,RPS23,RPL39,RPS29
REAC:72203	Processing of Capped Intron-Containing Pre-mRNA	2.3e-07	2.3e-07	1	HNRNPC,HNRNPM,SNRPD3,PABPN1,PRPF6,CRNKL1,SNRNP70,PRPF31,LSM5,NCBP2,SRSF11,SYF2,SNRPD2,RBM17,SRSF1,SNRPG,CWC15,SLU7,SNRPD1,CD2BP2,ZRSR2,PLRG1,SNRPE,GTF2F2,ISY1
REAC:72172	mRNA Splicing	1.44e-09	1.44e-09	1	HNRNPC,HNRNPM,SNRPD3,PABPN1,PRPF6,CRNKL1,SNRNP70,PRPF31,LSM5,NCBP2,SRSF11,SYF2,SNRPD2,RBM17,SRSF1,SNRPG,CWC15,SLU7,SNRPD1,CD2BP2,ZRSR2,PLRG1,SNRPE,GTF2F2,ISY1
REAC:72163	mRNA Splicing - Major Pathway	2.3e-09	2.3e-09	1	HNRNPC,HNRNPM,SNRPD3,PABPN1,PRPF6,CRNKL1,SNRNP70,PRPF31,LSM5,NCBP2,SRSF11,SYF2,SNRPD2,RBM17,SRSF1,SNRPG,CWC15,SLU7,SNRPD1,CD2BP2,PLRG1,SNRPE,GTF2F2,ISY1
REAC:72165	mRNA Splicing - Minor Pathway	1.32e-05	1.32e-05	1	SNRPD3,PRPF6,NCBP2,SNRPD2,SRSF1,SNRPG,SNRPD1,ZRSR2,SNRPE,GTF2F2
REAC:453276	Regulation of mitotic cell cycle	1.2e-06	1.2e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,CDC16,PSMB7,RPS27A,PSMD4,PSMC3,CDC26
REAC:174143	APC/C-mediated degradation of cell cycle proteins	1.2e-06	1.2e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,CDC16,PSMB7,RPS27A,PSMD4,PSMC3,CDC26
REAC:176408	Regulation of APC/C activators between G1/S and early anaphase	6.03e-07	6.03e-07	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,CDC16,PSMB7,RPS27A,PSMD4,PSMC3,CDC26
REAC:174113	SCF-beta-TrCP mediated degradation of Emi1	7.01e-07	7.01e-07	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	3.72e-07	3.72e-07	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,CDC16,PSMB7,RPS27A,PSMD4,PSMC3,CDC26
REAC:176409	APC/C:Cdc20 mediated degradation of mitotic proteins	3.39e-07	3.39e-07	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,CDC16,PSMB7,RPS27A,PSMD4,PSMC3,CDC26
REAC:179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	2.52e-07	2.52e-07	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,CDC16,PSMB7,RPS27A,PSMD4,PSMC3,CDC26
REAC:174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	2.37e-07	2.37e-07	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,CDC16,PSMB7,RPS27A,PSMD4,PSMC3,CDC26
REAC:174154	APC/C:Cdc20 mediated degradation of Securin	1.06e-07	1.06e-07	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,CDC16,PSMB7,RPS27A,PSMD4,PSMC3,CDC26
REAC:174084	Autodegradation of Cdh1 by Cdh1:APC/C	5.09e-08	5.09e-08	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,CDC16,PSMB7,RPS27A,PSMD4,PSMC3,CDC26
REAC:174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	2.37e-07	2.37e-07	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,CDC16,PSMB7,RPS27A,PSMD4,PSMC3,CDC26
REAC:162906	HIV Infection	2.8e-05	2.8e-05	1	PSMA4,RBX1,PSMA3,PSMC1,PSMB5,PSME2,CHMP4B,NCBP2,SHFM1,CHMP2A,RPS27A,PSMD4,PSMC3,NPM1,GTF2F2,PPIA
REAC:162909	Host Interactions of HIV factors	2.26e-05	2.26e-05	1	PSMA4,RBX1,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3,NPM1,PPIA
REAC:180534	Vpu mediated degradation of CD4	4.43e-07	4.43e-07	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:180585	Vif-mediated degradation of APOBEC3G	8.58e-08	8.58e-08	1	PSMA4,RBX1,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:201681	TCF dependent signaling in response to WNT	0.0222	0.0222	1	PSMA4,CBY1,RBX1,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:4641257	Degradation of AXIN	7.01e-07	7.01e-07	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:4641258	Degradation of DVL	1.55e-07	1.55e-07	1	PSMA4,RBX1,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:202403	TCR signaling	0.000625	0.000625	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:202424	Downstream TCR signaling	0.000112	0.000112	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:382556	ABC-family proteins mediated transport	0.000225	0.000225	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:2408522	Selenoamino acid metabolism	2.62e-24	2.62e-24	1	RPL26L1,RPL31,RPS19,RPL19,RPL34,RPS13,RPS12,RPL22,RPL21,EEF1E1,RPL23,RPS15A,RPS24,RPL13A,RPL11,RPS27A,RPS3A,RPL37,RPL7,FAU,RPL30,RPL26,RPL22L1,AIMP1,RPL36AL,RPL27A,RPSA,RPS21,RPS27,RPL35A,RPS27L,RPS23,RPL39,RPS29
REAC:2408557	Selenocysteine synthesis	2.27e-25	2.27e-25	1	RPL26L1,RPL31,RPS19,RPL19,RPL34,RPS13,RPS12,RPL22,RPL21,RPL23,RPS15A,RPS24,RPL13A,RPL11,RPS27A,RPS3A,RPL37,RPL7,FAU,RPL30,RPL26,RPL22L1,RPL36AL,RPL27A,RPSA,RPS21,RPS27,RPL35A,RPS27L,RPS23,RPL39,RPS29
REAC:2262749	Cellular response to hypoxia	1.82e-06	1.82e-06	1	PSMA4,RBX1,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	1.82e-06	1.82e-06	1	PSMA4,RBX1,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	5.66e-07	5.66e-07	1	PSMA4,RBX1,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:69306	DNA Replication	2.43e-06	2.43e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,POLE4,RPA2,SHFM1,PSMB7,RPS27A,PSMD4,RFC4,PSMC3
REAC:68874	M/G1 Transition	1.08e-06	1.08e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,POLE4,RPA2,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:69002	DNA Replication Pre-Initiation	1.08e-06	1.08e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,POLE4,RPA2,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:68867	Assembly of the pre-replicative complex	4.63e-06	4.63e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:68827	CDT1 association with the CDC6:ORC:origin complex	1.27e-06	1.27e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:69242	S Phase	3.92e-05	3.92e-05	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,POLE4,RPA2,SHFM1,PSMB7,RPS27A,PSMD4,RFC4,PSMC3
REAC:69656	Cyclin A:Cdk2-associated events at S phase entry	2.41e-05	2.41e-05	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:75815	Ubiquitin-dependent degradation of Cyclin D	3.72e-07	3.72e-07	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:69229	Ubiquitin-dependent degradation of Cyclin D1	3.72e-07	3.72e-07	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:69239	Synthesis of DNA	1.08e-06	1.08e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,POLE4,RPA2,SHFM1,PSMB7,RPS27A,PSMD4,RFC4,PSMC3
REAC:69052	Switching of origins to a post-replicative state	6.83e-06	6.83e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:453279	Mitotic G1-G1/S phases	0.000291	0.000291	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,POLE4,RPA2,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:69206	G1/S Transition	8.18e-05	8.18e-05	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,POLE4,RPA2,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:69202	Cyclin E associated events during G1/S transition 	2.69e-05	2.69e-05	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:187577	SCF(Skp2)-mediated degradation of p27/p21	1.5e-06	1.5e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:69304	Regulation of DNA replication	1.32e-05	1.32e-05	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:69300	Removal of licensing factors from origins	8.96e-06	8.96e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:68949	Orc1 removal from chromatin	6.83e-06	6.83e-06	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:69017	CDK-mediated phosphorylation and removal of Cdc6	3.72e-07	3.72e-07	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
REAC:3858494	Beta-catenin independent WNT signaling	0.00426	0.00426	1	PSMA4,PSMA3,PSMC1,PSMB5,PSME2,PSMA7,SHFM1,PSMB7,RPS27A,PSMD4,PSMC3
