GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:6799198	Complex I biogenesis	4.39e-13	4.39e-13	-1	NDUFB4,NDUFB2,NDUFB7,NDUFC1,NDUFS8,NDUFS7,NDUFA8,ECSIT,NDUFA2,NDUFAF1,NDUFA9,NDUFB10,NDUFS6,NDUFB11,NDUFC2,NDUFB6,NDUFV1,NDUFA3,NDUFA11,ACAD9,NDUFAF3,NDUFA13,NDUFS3
REAC:2555396	Mitotic Metaphase and Anaphase	0.00264	0.00264	-1	NUDC,PSME1,PSMD8,PSMB5,PSMA7,PPP2R1A,PSMD3,PSMF1,PSMB7,ANAPC11,PSMB6,SEC13,PMF1,PSMC3,BANF1,CDC26,UBA52,PSMB3
REAC:68882	Mitotic Anaphase	0.0025	0.0025	-1	NUDC,PSME1,PSMD8,PSMB5,PSMA7,PPP2R1A,PSMD3,PSMF1,PSMB7,ANAPC11,PSMB6,SEC13,PMF1,PSMC3,BANF1,CDC26,UBA52,PSMB3
REAC:2467813	Separation of Sister Chromatids	0.00309	0.00309	-1	NUDC,PSME1,PSMD8,PSMB5,PSMA7,PPP2R1A,PSMD3,PSMF1,PSMB7,ANAPC11,PSMB6,SEC13,PMF1,PSMC3,CDC26,UBA52,PSMB3
REAC:69615	G1/S DNA Damage Checkpoints	0.000235	0.000235	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,UBA52,PSMB3
REAC:69613	p53-Independent G1/S DNA damage checkpoint	3.9e-05	3.9e-05	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,UBA52,PSMB3
REAC:69610	p53-Independent DNA Damage Response	3.9e-05	3.9e-05	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,UBA52,PSMB3
REAC:69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	3.9e-05	3.9e-05	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,UBA52,PSMB3
REAC:69580	p53-Dependent G1/S DNA damage checkpoint	0.000193	0.000193	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,UBA52,PSMB3
REAC:69563	p53-Dependent G1 DNA Damage Response	0.000193	0.000193	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,UBA52,PSMB3
REAC:69541	Stabilization of p53	6.76e-05	6.76e-05	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,UBA52,PSMB3
REAC:349425	Autodegradation of the E3 ubiquitin ligase COP1	3.48e-05	3.48e-05	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,UBA52,PSMB3
REAC:162906	HIV Infection	2.45e-05	2.45e-05	-1	AP2S1,AP1M1,PSME1,PSMD8,POLR2E,PSMB5,PSMA7,CHMP4B,POLR2I,PSMD3,GTF2F1,PSMF1,CHMP2A,PSMB7,PSMB6,ARF1,AP2M1,PSMC3,BANF1,CHMP6,POLR2L,NELFB,SUPT4H1,UBA52,PSMB3
REAC:162909	Host Interactions of HIV factors	0.000206	0.000206	-1	AP2S1,AP1M1,PSME1,PSMD8,PSMB5,PSMA7,PSMF1,PSMB7,PSMB6,ARF1,BANF1,UBA52,PSMB3
REAC:180585	Vif-mediated degradation of APOBEC3G	4.45e-05	4.45e-05	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,UBA52,PSMB3
REAC:180534	Vpu mediated degradation of CD4	3.48e-05	3.48e-05	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,UBA52,PSMB3
REAC:2132295	MHC class II antigen presentation	0.0132	0.0132	-1	AP2S1,AP1M1,CAPZB,AP1B1,ACTR1B,CTSD,CLTA,DCTN3,ARF1,SEC13,AP2M1,DCTN2,AP2A1,DYNLL2
REAC:451927	Interleukin-2 signaling	0.0145	0.0145	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:5654693	FRS-mediated FGFR1 signaling	0.0109	0.0109	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:5654706	FRS-mediated FGFR3 signaling	0.0109	0.0109	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:187687	Signalling to ERKs	0.0192	0.0192	-1	ARAF,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,PPP2R1A,LAMTOR2,PSMF1,PSMB7,PSMB6,PHB,UBA52,PSMB3
REAC:169893	Prolonged ERK activation events	0.0131	0.0131	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:170984	ARMS-mediated activation	0.0117	0.0117	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:170968	Frs2-mediated activation	0.0122	0.0122	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:167044	Signalling to RAS	0.015	0.015	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:187706	Signalling to p38 via RIT and RIN	0.0117	0.0117	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:74751	Insulin receptor signalling cascade	0.0128	0.0128	-1	ARAF,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,RPS6,PSMB6,CALM3,PSMC3,PHB,MLST8,MAP3K11,AKT1S1,UBA52,PSMB3
REAC:375165	NCAM signaling for neurite out-growth	0.0291	0.0291	-1	ARAF,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,PPP2R1A,LAMTOR2,PSMF1,PSMB7,PSMB6,PHB,UBA52,PSMB3
REAC:180336	SHC1 events in EGFR signaling	0.0107	0.0107	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:5683057	MAPK family signaling cascades	0.0219	0.0219	-1	PRKACA,ARAF,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,PPP2R1A,LAMTOR2,PSMF1,PSMB7,PSMB6,PHB,UBA52,PSMB3
REAC:5687128	MAPK6/MAPK4 signaling	0.00068	0.00068	-1	PRKACA,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,UBA52,PSMB3
REAC:5684996	MAPK1/MAPK3 signaling	0.0127	0.0127	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:2586552	Signaling by Leptin	0.0135	0.0135	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:179812	GRB2 events in EGFR signaling	0.0107	0.0107	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:1250347	SHC1 events in ERBB4 signaling	0.0107	0.0107	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:5654700	FRS-mediated FGFR2 signaling	0.0109	0.0109	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:5654712	FRS-mediated FGFR4 signaling	0.0109	0.0109	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	0.0136	0.0136	-1	ARAF,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,RPS6,PSMB6,CALM3,PSMC3,PHB,MLST8,MAP3K11,AKT1S1,UBA52,PSMB3
REAC:2428924	IGF1R signaling cascade	0.0132	0.0132	-1	ARAF,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,RPS6,PSMB6,CALM3,PSMC3,PHB,MLST8,MAP3K11,AKT1S1,UBA52,PSMB3
REAC:2428928	IRS-related events triggered by IGF1R	0.0132	0.0132	-1	ARAF,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,RPS6,PSMB6,CALM3,PSMC3,PHB,MLST8,MAP3K11,AKT1S1,UBA52,PSMB3
REAC:112399	IRS-mediated signalling	0.0117	0.0117	-1	ARAF,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,RPS6,PSMB6,CALM3,PSMC3,PHB,MLST8,MAP3K11,AKT1S1,UBA52,PSMB3
REAC:112412	SOS-mediated signalling	0.0107	0.0107	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:512988	Interleukin-3, 5 and GM-CSF signaling	0.0117	0.0117	-1	PRKACA,ARAF,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,PPP2R1A,LAMTOR2,PSMF1,PSMB7,PSMB6,PHB,UBA52,PSMB3
REAC:912526	Interleukin receptor SHC signaling	0.0145	0.0145	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:5218921	VEGFR2 mediated cell proliferation	0.0163	0.0163	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:5673001	RAF/MAP kinase cascade	0.0107	0.0107	-1	ARAF,PSMC5,PEBP1,PSME1,PSMD8,PSMB5,PSMA7,MAPK3,CSK,PPP2R1A,PSMD3,LAMTOR2,PSMF1,MAP2K2,PSMB7,PSMB6,CALM3,PSMC3,YWHAB,PHB,MAP3K11,UBA52,PSMB3
REAC:5658442	Regulation of RAS by GAPs	0.000235	0.000235	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,UBA52,PSMB3
REAC:450531	Regulation of mRNA stability by proteins that bind AU-rich elements	0.000176	0.000176	-1	EXOSC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,EXOSC4,UBA52,PSMB3
REAC:450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	5.13e-05	5.13e-05	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,UBA52,PSMB3
REAC:381119	Unfolded Protein Response (UPR)	0.00517	0.00517	-1	SEC61A1,EXOSC5,GSK3A,SEC61B,KLHDC3,PREB,HDGF,SRPRB,ATP6V0D1,LMNA,YIF1A,EXOSC4,CALR,ASNA1
REAC:381070	IRE1alpha activates chaperones	0.00207	0.00207	-1	SEC61A1,GSK3A,SEC61B,KLHDC3,PREB,HDGF,SRPRB,ATP6V0D1,LMNA,YIF1A,ASNA1
REAC:381038	XBP1(S) activates chaperone genes	0.00155	0.00155	-1	SEC61A1,GSK3A,SEC61B,KLHDC3,PREB,HDGF,SRPRB,ATP6V0D1,LMNA,YIF1A,ASNA1
REAC:3858494	Beta-catenin independent WNT signaling	0.00109	0.00109	-1	AP2S1,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PFN1,CLTA,PSMF1,PSMB7,PSMB6,CALM3,AP2M1,PSMC3,GNB2,CLTB,AP2A1,UBA52,PSMB3
REAC:4086400	PCP/CE pathway	3.46e-05	3.46e-05	-1	AP2S1,PSMC5,PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PFN1,CLTA,PSMF1,PSMB7,PSMB6,AP2M1,PSMC3,CLTB,AP2A1,UBA52,PSMB3
REAC:4608870	Asymmetric localization of PCP proteins	0.000156	0.000156	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,PSMB7,PSMB6,UBA52,PSMB3
REAC:5619115	Disorders of transmembrane transporters	1.03e-05	1.03e-05	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,OS9,PSMB7,PSMB6,VCP,PSMC3,RNF5,UBA52,PSMB3
REAC:5619084	ABC transporter disorders	3.13e-06	3.13e-06	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,OS9,PSMB7,PSMB6,VCP,PSMC3,RNF5,UBA52,PSMB3
REAC:5678895	Defective CFTR causes cystic fibrosis	8.73e-07	8.73e-07	-1	PSME1,PSMD8,PSMB5,PSMA7,PSMD3,PSMF1,OS9,PSMB7,PSMB6,VCP,PSMC3,RNF5,UBA52,PSMB3
REAC:72203	Processing of Capped Intron-Containing Pre-mRNA	9.28e-05	9.28e-05	-1	POLR2J,XAB2,HNRNPM,POLR2E,SNRPD3,NHP2L1,PRPF6,SF3A2,POLR2I,PRPF31,EFTUD2,PRPF19,SNRPC,GTF2F1,SNRPD2,SNRPB,LSM7,LSM4,NXT1,CTNNBL1,EIF4A3,TXNL4A,PRCC,SNRNP25,POLR2G,SF3B5,LSM3,SART1,POLR2L,PUF60,ALYREF,PCBP2
REAC:72172	mRNA Splicing	2.3e-06	2.3e-06	-1	POLR2J,XAB2,HNRNPM,POLR2E,SNRPD3,NHP2L1,PRPF6,SF3A2,POLR2I,PRPF31,EFTUD2,PRPF19,SNRPC,GTF2F1,SNRPD2,SNRPB,LSM7,LSM4,CTNNBL1,EIF4A3,TXNL4A,PRCC,SNRNP25,POLR2G,SF3B5,LSM3,SART1,POLR2L,PUF60,ALYREF,PCBP2
REAC:72165	mRNA Splicing - Minor Pathway	5.32e-06	5.32e-06	-1	POLR2J,POLR2E,SNRPD3,NHP2L1,PRPF6,POLR2I,EFTUD2,GTF2F1,SNRPD2,SNRPB,TXNL4A,SNRNP25,POLR2G,SF3B5,POLR2L
REAC:72163	mRNA Splicing - Major Pathway	2.13e-06	2.13e-06	-1	POLR2J,XAB2,HNRNPM,POLR2E,SNRPD3,NHP2L1,PRPF6,SF3A2,POLR2I,PRPF31,EFTUD2,PRPF19,SNRPC,GTF2F1,SNRPD2,SNRPB,LSM7,LSM4,CTNNBL1,EIF4A3,TXNL4A,PRCC,POLR2G,SF3B5,LSM3,SART1,POLR2L,PUF60,ALYREF,PCBP2
REAC:5696398	Nucleotide Excision Repair	0.000219	0.000219	-1	POLR2J,XAB2,POLR2E,POLR2I,TFPT,POLD2,PRPF19,COPS7A,POLE4,COPS6,GPS1,POLD4,POLR2L,RAD23A,UBA52
REAC:6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	0.000102	0.000102	-1	POLR2J,XAB2,POLR2E,POLR2I,POLD2,PRPF19,COPS7A,POLE4,COPS6,GPS1,POLD4,POLR2L,UBA52
REAC:6781823	Formation of TC-NER Pre-Incision Complex	0.000279	0.000279	-1	POLR2J,XAB2,POLR2E,POLR2I,PRPF19,COPS7A,COPS6,GPS1,POLR2L,UBA52
REAC:6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	0.00118	0.00118	-1	POLR2J,XAB2,POLR2E,POLR2I,POLD2,PRPF19,POLE4,POLD4,POLR2L,UBA52
REAC:6782135	Dual incision in TC-NER	0.00129	0.00129	-1	POLR2J,XAB2,POLR2E,POLR2I,POLD2,PRPF19,POLE4,POLD4,POLR2L,UBA52
REAC:5696399	Global Genome Nucleotide Excision Repair (GG-NER)	0.0153	0.0153	-1	ACTB,TFPT,POLD2,COPS7A,POLE4,COPS6,GPS1,POLD4,RAD23A,UBA52
REAC:168254	Influenza Infection	8.19e-23	8.19e-23	-1	POLR2J,RPL18,RPL31,RPS5,RPLP0,POLR2E,RPL3,RPS16,POLR2I,RPS19,RPL18A,RPL28,RPL19,RPL24,RPS15,CLTA,RPS10,GTF2F1,RPL23,RPL36,RPL27,RPS15A,RPL35,RPS6,RPLP1,RPS11,RPL13A,RPL11,RPL32,RPL7A,RPS3,FAU,RPL8,RPL29,RPS14,RPL36AL,POLR2G,RPS9,RPS21,RPL38,RPLP2,POLR2L,CALR,RPL37A,RPS4X,RPL10A,UBA52,RPL41,RPS18,RPS28
