GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:382556	ABC-family proteins mediated transport	0.00263	0.00263	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,VCP,PSMD2,PSMD13,PSMB8
REAC:917937	Iron uptake and transport	1.96e-06	1.96e-06	-1	ATP6V1H,ATP6AP1,HMOX2,ATP6V0E1,ATP6V0B,ATP6V1F,NEDD8,ATP6V1E1,LCN2,ATP6V0D1,ATP6V0C
REAC:3858494	Beta-catenin independent WNT signaling	3.38e-05	3.38e-05	-1	RHOA,PSMD8,PSMB5,PSMA7,PSMD7,PFN1,PSMD14,CLTA,SHFM1,RAC1,PSMB6,CALM3,AP2M1,GNB2,PSMD2,CLTB,PSMD13,PSMB8
REAC:4086400	PCP/CE pathway	1.96e-06	1.96e-06	-1	RHOA,PSMD8,PSMB5,PSMA7,PSMD7,PFN1,PSMD14,CLTA,SHFM1,RAC1,PSMB6,AP2M1,PSMD2,CLTB,PSMD13,PSMB8
REAC:4608870	Asymmetric localization of PCP proteins	0.000345	0.000345	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:2262749	Cellular response to hypoxia	0.000945	0.000945	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	0.000945	0.000945	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	0.000422	0.000422	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:72766	Translation	0.00228	0.00228	-1	KARS,MRPS34,MRPL28,MRPS33,AARS,GARS,MRPL51,TSFM,MRPS12,SEC61G,MRPL17,RPN1,TUFM,FARSA,SSR4,MRPL14,MRPS23,MRPS16,VARS,DDOST
REAC:162906	HIV Infection	0.000214	0.000214	-1	POLR2J,ATP6V1H,PSMD8,AP1B1,PSMB5,PSMA7,CHMP4B,PSMD7,PSMD14,SHFM1,VPS4A,RAC1,PSMB6,ARF1,AP2M1,SLC25A6,PSMD2,BANF1,PSMD13,PSMB8,HLA-A
REAC:162909	Host Interactions of HIV factors	7.15e-06	7.15e-06	-1	ATP6V1H,PSMD8,AP1B1,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,RAC1,PSMB6,ARF1,AP2M1,SLC25A6,PSMD2,BANF1,PSMD13,PSMB8,HLA-A
REAC:180534	Vpu mediated degradation of CD4	9.54e-05	9.54e-05	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:180585	Vif-mediated degradation of APOBEC3G	0.000117	0.000117	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:195258	RHO GTPase Effectors	0.012	0.012	-1	RHOA,ACTB,MYL6,MAPK3,PPP2R1A,PFN1,PKN1,ARPC1B,RAC1,RHOC,SEC13,CALM3,RHOG,TAX1BP3,ARPC4,ARPC1A,H2AFJ
REAC:1428517	The citric acid (TCA) cycle and respiratory electron transport	3.71e-13	3.71e-13	-1	NDUFAB1,UQCRC1,IDH3G,NDUFB2,NDUFS8,ATP5B,COQ10B,NDUFA8,NDUFA1,TRAP1,COX4I1,COX7B,PDHA1,LDHA,TACO1,NDUFA9,UQCRC2,NDUFB10,MDH2,NDUFB11,ATP5A1,ATP5G3,NDUFS2,ATP5C1,NDUFV1,BSG,COX8A,NDUFAF3,CYC1,NDUFA4,ATP5J2
REAC:163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	1.84e-12	1.84e-12	-1	NDUFAB1,UQCRC1,NDUFB2,NDUFS8,ATP5B,COQ10B,NDUFA8,NDUFA1,TRAP1,COX4I1,COX7B,TACO1,NDUFA9,UQCRC2,NDUFB10,NDUFB11,ATP5A1,ATP5G3,NDUFS2,ATP5C1,NDUFV1,COX8A,NDUFAF3,CYC1,NDUFA4,ATP5J2
REAC:611105	Respiratory electron transport	7.2e-10	7.2e-10	-1	NDUFAB1,UQCRC1,NDUFB2,NDUFS8,COQ10B,NDUFA8,NDUFA1,TRAP1,COX4I1,COX7B,TACO1,NDUFA9,UQCRC2,NDUFB10,NDUFB11,NDUFS2,NDUFV1,COX8A,NDUFAF3,CYC1,NDUFA4
REAC:6799198	Complex I biogenesis	2.17e-05	2.17e-05	-1	NDUFAB1,NDUFB2,NDUFS8,NDUFA8,NDUFA1,NDUFA9,NDUFB10,NDUFB11,NDUFS2,NDUFV1,NDUFAF3
REAC:5357801	Programmed Cell Death	0.00216	0.00216	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,LMNA,BCL2L1,PSMD2,MAGED1,PSMD13,BCAP31,HIST1H1C,PSMB8
REAC:109581	Apoptosis	0.00182	0.00182	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,LMNA,BCL2L1,PSMD2,MAGED1,PSMD13,BCAP31,HIST1H1C,PSMB8
REAC:169911	Regulation of Apoptosis	0.000117	0.000117	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:211733	Regulation of activated PAK-2p34 by proteasome mediated degradation	8.1e-05	8.1e-05	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:5387390	Hh mutants abrogate ligand secretion	5.07e-05	5.07e-05	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,VCP,PSMD2,PSMD13,PSMB8
REAC:5362768	Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	3.82e-05	3.82e-05	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,VCP,PSMD2,PSMD13,PSMB8
REAC:1236975	Antigen processing-Cross presentation	1.84e-07	1.84e-07	-1	PSMD8,PSMB5,PSMA7,PSMD7,STX4,PSMD14,SHFM1,SEC61G,PSMB6,PSMD2,CALR,PSMD13,PSMB8,HLA-C,HLA-E,HLA-A,TAPBP,HLA-B
REAC:1236974	ER-Phagosome pathway	1.51e-08	1.51e-08	-1	PSMD8,PSMB5,PSMA7,PSMD7,STX4,PSMD14,SHFM1,SEC61G,PSMB6,PSMD2,CALR,PSMD13,PSMB8,HLA-C,HLA-E,HLA-A,TAPBP,HLA-B
REAC:1236978	Cross-presentation of soluble exogenous antigens (endosomes)	8.1e-05	8.1e-05	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:381119	Unfolded Protein Response (UPR)	0.000945	0.000945	-1	CREB3,WFS1,SEC61G,PARN,ATP6V0D1,SHC1,LMNA,YIF1A,EXOSC4,CALR,ASNA1
REAC:2682334	EPH-Ephrin signaling	2.61e-05	2.61e-05	-1	RHOA,ACTB,EFNB1,MYL6,CLTA,ARPC1B,RAC1,PSEN2,AP2M1,ARPC5,CFL1,CLTB,ARPC4,ARPC1A
REAC:195253	Degradation of beta-catenin by the destruction complex	0.000613	0.000613	-1	PSMD8,PSMB5,PSMA7,PSMD7,PPP2R1A,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:76002	Platelet activation, signaling and aggregation	0.000275	0.000275	-1	RHOA,WDR1,MAPK3,STX4,TGFB1,PFN1,GNAI2,CD63,RAC1,MANF,ALDOA,TAGLN2,CYB5R1,CALM3,SHC1,TEX264,ANXA5,GNB2,CFL1,RHOG,CHID1,PSAP
REAC:76005	Response to elevated platelet cytosolic Ca2+	0.000142	0.000142	-1	WDR1,STX4,TGFB1,PFN1,CD63,MANF,ALDOA,TAGLN2,CYB5R1,CALM3,TEX264,ANXA5,CFL1,CHID1,PSAP
REAC:114608	Platelet degranulation 	0.00022	0.00022	-1	WDR1,PFN1,CD63,MANF,ALDOA,TAGLN2,CYB5R1,CALM3,TEX264,CFL1,CHID1,PSAP
REAC:2555396	Mitotic Metaphase and Anaphase	0.0101	0.0101	-1	PSMD8,PSMB5,PSMA7,PSMD7,PPP2R1A,PSMD14,SHFM1,PSMB6,SEC13,LMNA,PSMD2,BANF1,PSMD13,PSMB8
REAC:68882	Mitotic Anaphase	0.00972	0.00972	-1	PSMD8,PSMB5,PSMA7,PSMD7,PPP2R1A,PSMD14,SHFM1,PSMB6,SEC13,LMNA,PSMD2,BANF1,PSMD13,PSMB8
REAC:2467813	Separation of Sister Chromatids	0.0293	0.0293	-1	PSMD8,PSMB5,PSMA7,PSMD7,PPP2R1A,PSMD14,SHFM1,PSMB6,SEC13,PSMD2,PSMD13,PSMB8
REAC:1250342	PI3K events in ERBB4 signaling	0.00115	0.00115	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,PSMD14,LAMTOR2,SHFM1,LAMTOR5,PSMB6,LAMTOR1,PIP4K2C,MLST8,PSMD2,MAF1,IRAK1,PSMD13,LAMTOR4,PSMB8
REAC:5654695	PI-3K cascade:FGFR2	0.00115	0.00115	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,PSMD14,LAMTOR2,SHFM1,LAMTOR5,PSMB6,LAMTOR1,PIP4K2C,MLST8,PSMD2,MAF1,IRAK1,PSMD13,LAMTOR4,PSMB8
REAC:5654689	PI-3K cascade:FGFR1	0.00115	0.00115	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,PSMD14,LAMTOR2,SHFM1,LAMTOR5,PSMB6,LAMTOR1,PIP4K2C,MLST8,PSMD2,MAF1,IRAK1,PSMD13,LAMTOR4,PSMB8
REAC:5654710	PI-3K cascade:FGFR3	0.00115	0.00115	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,PSMD14,LAMTOR2,SHFM1,LAMTOR5,PSMB6,LAMTOR1,PIP4K2C,MLST8,PSMD2,MAF1,IRAK1,PSMD13,LAMTOR4,PSMB8
REAC:180292	GAB1 signalosome	0.0013	0.0013	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,PSMD14,LAMTOR2,SHFM1,LAMTOR5,PSMB6,LAMTOR1,PIP4K2C,MLST8,PSMD2,MAF1,IRAK1,PSMD13,LAMTOR4,PSMB8
REAC:198203	PI3K/AKT activation	0.000613	0.000613	-1	RHOA,PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,PSMD14,LAMTOR2,SHFM1,LAMTOR5,PSMB6,LAMTOR1,PIP4K2C,MLST8,PSMD2,MAF1,IRAK1,PSMD13,LAMTOR4,PSMB8
REAC:5654720	PI-3K cascade:FGFR4	0.00115	0.00115	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,PSMD14,LAMTOR2,SHFM1,LAMTOR5,PSMB6,LAMTOR1,PIP4K2C,MLST8,PSMD2,MAF1,IRAK1,PSMD13,LAMTOR4,PSMB8
REAC:1257604	PIP3 activates AKT signaling	0.00115	0.00115	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,STUB1,PPP2R1A,PSMD14,LAMTOR2,SHFM1,LAMTOR5,PSMB6,LAMTOR1,PIP4K2C,MLST8,PSMD2,MAF1,IRAK1,PSMD13,LAMTOR4,PSMB8
REAC:450531	Regulation of mRNA stability by proteins that bind AU-rich elements	0.000275	0.000275	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PARN,PSMB6,PSMD2,EXOSC4,PSMD13,PSMB8
REAC:450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	0.00013	0.00013	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:71387	Metabolism of carbohydrates	0.000177	0.000177	-1	CHPF2,GPC1,PKM,HYAL2,ENO1,PYGB,PGK1,GPI,PPP2R1A,SLC25A11,GAPDH,TPI1,CHPF,PGLS,GNS,PGD,MDH2,B3GAT3,ALDOA,EXT2,SLC35B2,CALM3,TKT,HEXA
REAC:4641257	Degradation of AXIN	0.00013	0.00013	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:1268020	Mitochondrial protein import	3.13e-06	3.13e-06	-1	IDH3G,CHCHD2,CHCHD3,GRPEL1,ATP5B,TIMM17B,TIMM17A,ATP5A1,COA6,SLC25A6,CYC1,TOMM7
REAC:351202	Metabolism of polyamines	0.00228	0.00228	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:350562	Regulation of ornithine decarboxylase (ODC)	8.64e-05	8.64e-05	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:451927	Interleukin-2 signaling	0.022	0.022	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:375165	NCAM signaling for neurite out-growth	0.0426	0.0426	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:512988	Interleukin-3, 5 and GM-CSF signaling	0.0353	0.0353	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:912526	Interleukin receptor SHC signaling	0.022	0.022	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:2586552	Signaling by Leptin	0.0209	0.0209	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:5683057	MAPK family signaling cascades	0.0359	0.0359	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,RAC1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:5687128	MAPK6/MAPK4 signaling	0.00128	0.00128	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,RAC1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:5684996	MAPK1/MAPK3 signaling	0.0198	0.0198	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:5654712	FRS-mediated FGFR4 signaling	0.017	0.017	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:5218921	VEGFR2 mediated cell proliferation	0.024	0.024	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	0.00603	0.00603	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,LAMTOR5,PSMB6,LAMTOR1,CALM3,SHC1,PHB,MLST8,PSMD2,PSMD13,LAMTOR4,PSMB8
REAC:2428924	IGF1R signaling cascade	0.00591	0.00591	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,LAMTOR5,PSMB6,LAMTOR1,CALM3,SHC1,PHB,MLST8,PSMD2,PSMD13,LAMTOR4,PSMB8
REAC:2428928	IRS-related events triggered by IGF1R	0.00591	0.00591	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,LAMTOR5,PSMB6,LAMTOR1,CALM3,SHC1,PHB,MLST8,PSMD2,PSMD13,LAMTOR4,PSMB8
REAC:5654693	FRS-mediated FGFR1 signaling	0.017	0.017	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:1250347	SHC1 events in ERBB4 signaling	0.0168	0.0168	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:179812	GRB2 events in EGFR signaling	0.0168	0.0168	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:5654700	FRS-mediated FGFR2 signaling	0.017	0.017	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:5654706	FRS-mediated FGFR3 signaling	0.017	0.017	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:180336	SHC1 events in EGFR signaling	0.0168	0.0168	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:74751	Insulin receptor signalling cascade	0.00575	0.00575	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,LAMTOR5,PSMB6,LAMTOR1,CALM3,SHC1,PHB,MLST8,PSMD2,PSMD13,LAMTOR4,PSMB8
REAC:112399	IRS-mediated signalling	0.00494	0.00494	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,LAMTOR5,PSMB6,LAMTOR1,CALM3,SHC1,PHB,MLST8,PSMD2,PSMD13,LAMTOR4,PSMB8
REAC:112412	SOS-mediated signalling	0.0168	0.0168	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:187687	Signalling to ERKs	0.0279	0.0279	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:187706	Signalling to p38 via RIT and RIN	0.0188	0.0188	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:167044	Signalling to RAS	0.0226	0.0226	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:169893	Prolonged ERK activation events	0.0202	0.0202	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:170984	ARMS-mediated activation	0.0188	0.0188	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:170968	Frs2-mediated activation	0.0191	0.0191	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:5673001	RAF/MAP kinase cascade	0.0168	0.0168	-1	PSMD8,PSMB5,PSMA7,MAPK3,PSMD7,PPP2R1A,PSMD14,LAMTOR2,SHFM1,PSMB6,CALM3,SHC1,PHB,PSMD2,PSMD13,PSMB8
REAC:5658442	Regulation of RAS by GAPs	5e-04	5e-04	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:2132295	MHC class II antigen presentation	0.000351	0.000351	-1	CTSA,RAB7A,CAPZB,DNM2,AP1B1,CTSD,CLTA,ACTR1A,ARF1,SEC13,AP2M1,DCTN2
REAC:1169091	Activation of NF-kappaB in B cells	0.000462	0.000462	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:453279	Mitotic G1-G1/S phases	0.0248	0.0248	-1	PSMD8,PSMB5,PSMA7,PSMD7,PPP2R1A,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:69206	G1/S Transition	0.012	0.012	-1	PSMD8,PSMB5,PSMA7,PSMD7,PPP2R1A,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:69202	Cyclin E associated events during G1/S transition 	0.00172	0.00172	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:69242	S Phase	0.0415	0.0415	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:75815	Ubiquitin-dependent degradation of Cyclin D	8.64e-05	8.64e-05	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:69229	Ubiquitin-dependent degradation of Cyclin D1	8.64e-05	8.64e-05	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:69656	Cyclin A:Cdk2-associated events at S phase entry	0.00157	0.00157	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:187577	SCF(Skp2)-mediated degradation of p27/p21	0.00022	0.00022	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:69306	DNA Replication	0.0106	0.0106	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:69239	Synthesis of DNA	0.00646	0.00646	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
REAC:69052	Switching of origins to a post-replicative state	0.000691	0.000691	-1	PSMD8,PSMB5,PSMA7,PSMD7,PSMD14,SHFM1,PSMB6,PSMD2,PSMD13,PSMB8
